measured,configuration,feature_wise,feature_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",13.18,0.0,14.019,0.267,13.356,14.682,false,0.839,0.06,0.704
"false","[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.35,0.0,24.376,0.725,22.574,26.177,false,3.026,0.124,9.157
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",38.81,0.0,5.92,0.092,5.691,6.15,false,32.89,5.556,1081.752
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",21.35,0.0,24.163,0.102,23.909,24.418,false,2.813,0.116,7.913
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",47.58,0.0,9.268,0.351,8.397,10.139,false,38.312,4.134,1467.809
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, CLOCK]",10.22,0.0,8.558,0.125,8.248,8.868,false,1.662,0.194,2.762
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",58.92,0.0,74.644,0.651,73.027,76.261,false,15.724,0.211,247.244
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",51.47,0.0,19.224,0.415,18.192,20.255,false,32.246,1.677,1039.805
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",21.01,0.0,30.136,0.492,28.913,31.358,false,9.126,0.303,83.284
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",58.92,0.0,74.426,0.367,73.514,75.338,false,15.506,0.208,240.436
"false","[DISKSYNC, CLOCK]",46.86,0.0,48.612,0.499,47.373,49.851,false,1.752,0.036,3.07
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",47.58,0.0,9.201,0.356,8.317,10.086,false,38.379,4.171,1472.948
"false","[DEEPCOPY, MONITOR, DISKSYNC, CLOCK]",50.75,0.0,56,0.716,54.222,57.778,false,5.25,0.094,27.562
"false","[TRANSIENTMODE, FILESIZETHRESHOLD]",10.56,0.0,6.235,0.429,5.168,7.301,false,4.325,0.694,18.706
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",42.7,0.0,8.793,0.152,8.415,9.171,false,33.907,3.856,1149.685
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",58.92,0.0,74.463,0.345,73.606,75.321,false,15.543,0.209,241.585
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD]",10.56,0.0,6.031,0.174,5.598,6.464,false,4.529,0.751,20.512
"false","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER]",9.62,0.0,8.584,0.513,7.31,9.858,true,1.036,0.121,1.073
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",47.24,0.0,19.223,0.51,17.956,20.489,false,28.017,1.457,784.952
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",10.56,0.0,5.832,0.047,5.715,5.949,false,4.728,0.811,22.354
"false","[TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",10.56,0.0,6.178,0.324,5.372,6.984,false,4.382,0.709,19.202
"false","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",9.62,0.0,8.583,0.22,8.036,9.131,false,1.037,0.121,1.075
"false","[MONITOR, SNAPSHOTSERIALIZER, CLOCK]",13.18,0.0,14.202,0.535,12.873,15.53,true,1.022,0.072,1.044
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.39,0.0,18.813,0.349,17.947,19.68,true,0.423,0.022,0.179
"false","[DEEPCOPY, TRANSIENTMODE]",10.22,0.0,8.967,1.083,6.276,11.658,true,1.253,0.14,1.57
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",21.01,0.0,29.499,0.1,29.25,29.747,false,8.489,0.288,72.063
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.35,0.0,24.731,0.656,23.101,26.361,false,3.381,0.137,11.431
"false","[TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",10.56,0.0,6.575,0.029,6.504,6.647,false,3.985,0.606,15.88
"false","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.39,0.0,18.556,0.315,17.775,19.338,true,0.166,0.009,0.028
"false","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",13.18,0.0,13.703,0.184,13.245,14.161,false,0.523,0.038,0.274
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",21.61,0.0,30.62,0.811,28.605,32.635,false,9.01,0.294,81.18
"false","[TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.96,0.0,6.105,0.525,4.802,7.408,false,3.855,0.631,14.861
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",10.22,0.0,9.117,0.1,8.868,9.366,false,1.103,0.121,1.217
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",50.87,0.0,18.939,0.617,17.407,20.471,false,31.931,1.686,1019.589
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER]",17.72,0.0,18.317,0.241,17.719,18.915,true,0.597,0.033,0.356
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, CLOCK]",39.41,0.0,6.314,0.41,5.295,7.333,false,33.096,5.242,1095.345
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",39.41,0.0,6.072,0.398,5.082,7.062,false,33.338,5.49,1111.422
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",13.85,0.0,8.932,0.573,7.509,10.355,false,4.918,0.551,24.187
"false","[MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.95,0.0,24.085,1.256,20.964,27.206,true,2.135,0.089,4.558
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, CLOCK]",50.75,0.0,55.607,0.949,53.25,57.963,false,4.857,0.087,23.59
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",39.41,0.0,6.385,0.471,5.215,7.556,false,33.025,5.172,1090.651
"false","[MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",51.09,0.0,52.712,0.303,51.961,53.464,false,1.622,0.031,2.631
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",50.15,0.0,55.881,0.279,55.189,56.574,false,5.731,0.103,32.844
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",21.95,0.0,23.597,0.334,22.768,24.427,false,1.647,0.07,2.713
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",21.01,0.0,29.635,0.426,28.576,30.693,false,8.625,0.291,74.391
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",50.2,0.0,55.081,0.534,53.755,56.406,false,4.881,0.089,23.824
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",10.27,0.0,9.41,0.317,8.624,10.196,false,0.86,0.091,0.74
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.96,0.0,6.388,0.228,5.822,6.954,false,3.572,0.559,12.759
"false","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",50.49,0.0,52.901,0.168,52.484,53.319,false,2.411,0.046,5.813
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",21.35,0.0,23.948,0.561,22.554,25.343,false,2.598,0.108,6.75
"false","[DEEPCOPY, TRANSIENTMODE, CLOCK]",10.22,0.0,8.661,0.596,7.179,10.142,false,1.559,0.18,2.43
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",47.53,0.0,8.588,0.404,7.584,9.591,false,38.942,4.534,1516.479
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",47.24,0.0,18.834,0.077,18.643,19.026,false,28.406,1.508,806.901
"false","[FILEAGETHRESHOLD, DISKSYNC]",46.86,0.0,47.193,0.264,46.538,47.848,true,0.333,0.007,0.111
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",50.15,0.0,55.397,0.535,54.067,56.727,false,5.247,0.095,27.531
"false","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",42.75,0.0,9.2,0.505,7.945,10.454,false,33.55,3.647,1125.602
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER]",9.62,0.0,8.64,0.171,8.215,9.065,false,0.98,0.113,0.96
"false","[DEEPCOPY, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",21.3,0.0,24.948,1.249,21.846,28.051,false,3.648,0.146,13.308
"false","[JOURNALSERIALIZER, CLOCK]",17.72,0.0,18.684,0.522,17.387,19.981,true,0.964,0.052,0.929
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",58.92,0.0,74.541,0.761,72.65,76.432,false,15.621,0.21,244.016
"false","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",58.92,0.0,74.691,0.667,73.036,76.347,false,15.771,0.211,248.724
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, CLOCK]",21.61,0.0,29.953,0.301,29.206,30.7,false,8.343,0.279,69.606
"false","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",58.92,0.0,74.503,0.366,73.593,75.414,false,15.583,0.209,242.83
"true","[DISKSYNC]",46.86,0.0,47.465,0.29,46.745,48.185,true,0.605,0.013,0.366
"true","[JOURNALSERIALIZER]",17.72,0.0,19.265,1.608,15.272,23.258,true,1.545,0.08,2.387
"false","[DEEPCOPY, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.3,0.0,23.967,0.488,22.754,25.18,false,2.667,0.111,7.113
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",47.24,0.0,18.579,0.26,17.934,19.224,false,28.661,1.543,821.453
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.35,0.0,24.332,0.13,24.009,24.654,false,2.982,0.123,8.892
"false","[TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",10.56,0.0,6.211,0.253,5.583,6.839,false,4.349,0.7,18.914
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR]",10.22,0.0,8.442,0.246,7.831,9.053,false,1.778,0.211,3.161
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",50.49,0.0,53.661,0.721,51.87,55.451,false,3.171,0.059,10.055
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",47.53,0.0,8.627,0.436,7.544,9.709,false,38.903,4.509,1513.443
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",21.01,0.0,30.207,0.981,27.769,32.645,false,9.197,0.304,84.585
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",50.15,0.0,55.614,0.529,54.298,56.929,false,5.464,0.098,29.855
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",58.32,0.0,74.326,0.837,72.247,76.406,false,16.006,0.215,256.192
"false","[DEEPCOPY, MONITOR, FILESIZETHRESHOLD]",21.9,0.0,23.878,0.239,23.284,24.472,false,1.978,0.083,3.912
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC]",50.75,0.0,55.057,1.1,52.325,57.789,false,4.307,0.078,18.55
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",10.27,0.0,9.073,0.156,8.686,9.46,false,1.197,0.132,1.433
"false","[TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.96,0.0,6.092,0.267,5.427,6.756,false,3.868,0.635,14.961
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",39.41,0.0,6.122,0.425,5.067,7.177,false,33.288,5.437,1108.091
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER]",21.61,0.0,30.095,0.643,28.497,31.693,false,8.485,0.282,71.995
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.95,0.0,23.794,0.562,22.398,25.19,false,1.844,0.077,3.4
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",21.01,0.0,30.026,0.114,29.743,30.31,false,9.016,0.3,81.288
"false","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",50.15,0.0,55.875,0.338,55.034,56.716,false,5.725,0.102,32.776
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",51.09,0.0,52.951,0.117,52.66,53.241,false,1.861,0.035,3.463
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",58.32,0.0,74.886,0.585,73.433,76.339,false,16.566,0.221,274.432
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",13.85,0.0,8.851,0.345,7.993,9.71,false,4.999,0.565,24.99
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",21.01,0.0,29.56,0.41,28.542,30.578,false,8.55,0.289,73.102
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.96,0.0,6.468,0.038,6.375,6.562,false,3.492,0.54,12.194
"false","[DEEPCOPY, MONITOR]",17.67,0.0,18.242,0.087,18.027,18.457,false,0.572,0.031,0.327
"false","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",58.32,0.0,74.076,0.535,72.747,75.405,false,15.756,0.213,248.252
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",25.84,0.0,35.382,0.32,34.587,36.178,false,9.542,0.27,91.05
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.67,0.0,9.581,0.349,8.715,10.447,true,0.089,0.009,0.008
"false","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",46.26,0.0,47.53,0.854,45.408,49.651,true,1.27,0.027,1.613
"false","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",5.73,0.0,6.299,0.232,5.721,6.876,true,0.569,0.09,0.324
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, CLOCK]",17.67,0.0,18.827,0.748,16.968,20.687,true,1.157,0.061,1.339
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",51.47,0.0,18.855,0.118,18.563,19.147,false,32.615,1.73,1063.738
"false","[DEEPCOPY, JOURNALSERIALIZER, CLOCK]",21.61,0.0,29.691,0.415,28.66,30.722,false,8.081,0.272,65.303
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",13.9,0.0,9.364,0.433,8.287,10.441,false,4.536,0.484,20.575
"false","[SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",17.41,0.0,18.166,0.172,17.738,18.594,false,0.756,0.042,0.572
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",21.61,0.0,29.985,0.079,29.789,30.182,false,8.375,0.279,70.141
"false","[SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",17.41,0.0,18.047,0.354,17.167,18.928,true,0.637,0.035,0.406
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",13.9,0.0,9.374,0.252,8.748,10,false,4.526,0.483,20.485
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",21.9,0.0,24.243,1.025,21.696,26.79,true,2.343,0.097,5.49
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",13.9,0.0,9.626,0.436,8.543,10.71,false,4.274,0.444,18.267
"false","[DEEPCOPY, JOURNALSERIALIZER]",21.61,0.0,30.433,1.125,27.637,33.229,false,8.823,0.29,77.845
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",21.9,0.0,24.248,0.557,22.865,25.632,false,2.348,0.097,5.513
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",47.53,0.0,8.777,0.193,8.297,9.258,false,38.753,4.415,1501.795
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",5.73,0.0,5.915,0.104,5.656,6.175,true,0.185,0.031,0.034
"false","[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD]",25.84,0.0,35.805,0.236,35.218,36.392,false,9.965,0.278,99.301
"false","[SNAPSHOTSERIALIZER, CLOCK]",13.18,0.0,13.843,0.233,13.263,14.422,false,0.663,0.048,0.44
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.67,0.0,9.194,0.107,8.929,9.46,false,0.476,0.052,0.227
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",51.09,0.0,53.571,0.868,51.415,55.727,false,2.481,0.046,6.155
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.67,0.0,9.338,0.215,8.805,9.872,true,0.332,0.036,0.11
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",47.53,0.0,9.059,0.71,7.295,10.824,false,38.471,4.247,1480.018
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",13.9,0.0,9.236,0.321,8.44,10.033,false,4.664,0.505,21.753
"false","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",5.73,0.0,6.065,0.398,5.076,7.055,true,0.335,0.055,0.112
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",17.41,0.0,18.192,0.152,17.814,18.57,false,0.782,0.043,0.612
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",13.85,0.0,8.55,0.225,7.99,9.11,false,5.3,0.62,28.09
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",14.16,0.0,19.013,0.5,17.77,20.256,false,4.853,0.255,23.552
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",42.75,0.0,9.65,0.215,9.115,10.185,false,33.1,3.43,1095.61
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.96,0.0,6.28,0.445,5.174,7.387,false,3.68,0.586,13.542
"false","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.96,0.0,6.393,0.155,6.009,6.778,false,3.567,0.558,12.723
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",43.3,0.0,8.725,0.386,7.766,9.684,false,34.575,3.963,1195.431
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",25.84,0.0,35.359,0.865,33.211,37.507,false,9.519,0.269,90.611
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",54.43,0.0,61.33,0.328,60.515,62.145,false,6.9,0.113,47.61
"false","[DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",46.26,0.0,48.991,1.824,44.46,53.522,true,2.731,0.056,7.458
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.39,0.0,19.048,0.361,18.151,19.945,true,0.658,0.035,0.433
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",14.16,0.0,18.956,0.428,17.893,20.018,false,4.796,0.253,23.002
"false","[MONITOR, DISKSYNC, FILESIZETHRESHOLD]",51.09,0.0,52.863,0.414,51.834,53.893,false,1.773,0.034,3.144
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, CLOCK]",13.18,0.0,13.581,0.228,13.015,14.147,true,0.401,0.03,0.161
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.67,0.0,9.372,0.235,8.788,9.956,true,0.298,0.032,0.089
"false","[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD]",54.98,0.0,61.557,0.136,61.219,61.895,false,6.577,0.107,43.257
"false","[DEEPCOPY, MONITOR, FILESIZETHRESHOLD, CLOCK]",21.9,0.0,23.948,0.105,23.688,24.209,false,2.048,0.086,4.194
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",47.53,0.0,8.662,0.395,7.681,9.643,false,38.868,4.487,1510.721
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",43.04,0.0,6.243,0.275,5.559,6.927,false,36.797,5.894,1354.019
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER]",21.61,0.0,29.479,0.125,29.167,29.79,false,7.869,0.267,61.921
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",51.47,0.0,18.838,0.319,18.045,19.632,false,32.632,1.732,1064.847
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",42.7,0.0,8.639,0.057,8.498,8.78,false,34.061,3.943,1160.152
"false","[DEEPCOPY, DISKSYNC, CLOCK]",50.75,0.0,56.316,0.579,54.878,57.754,false,5.566,0.099,30.98
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",38.81,0.0,6.017,0.268,5.352,6.682,false,32.793,5.45,1075.381
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",47.24,0.0,18.664,0.591,17.195,20.133,false,28.576,1.531,816.588
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",14.45,0.0,8.827,0.304,8.072,9.581,false,5.623,0.637,31.618
"false","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",46.26,0.0,48.135,0.262,47.484,48.786,false,1.875,0.039,3.516
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER]",54.69,0.0,67.872,0.247,67.258,68.486,false,13.182,0.194,173.765
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER]",13.18,0.0,13.22,0.185,12.761,13.679,true,0.04,0.003,0.002
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.39,0.0,18.572,0.31,17.802,19.342,true,0.182,0.01,0.033
"false","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",42.75,0.0,9.067,0.024,9.008,9.126,false,33.683,3.715,1134.544
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",17.72,0.0,18.552,0.278,17.861,19.242,false,0.832,0.045,0.692
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",50.2,0.0,54.294,0.276,53.608,54.98,false,4.094,0.075,16.761
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",47.24,0.0,19.11,0.262,18.459,19.762,false,28.13,1.472,791.297
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",43.3,0.0,9.007,0.314,8.228,9.786,false,34.293,3.807,1176.01
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.96,0.0,5.818,0.112,5.54,6.096,false,4.142,0.712,17.156
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",13.85,0.0,9.011,0.324,8.208,9.815,false,4.839,0.537,23.416
