measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE]",7.393,0.0,8.616,0.036,8.528,8.705,false,1.223,0.142,1.496
"false","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",11.928,0.0,18.809,0.43,17.741,19.877,false,6.881,0.366,47.348
"false","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",15.628,0.0,14.019,0.267,13.356,14.682,false,1.609,0.115,2.589
"false","[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",27.228,0.0,24.376,0.725,22.574,26.177,false,2.852,0.117,8.134
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",26.732,0.0,24.163,0.102,23.909,24.418,false,2.569,0.106,6.6
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",6.927,0.0,5.92,0.092,5.691,6.15,false,1.007,0.17,1.014
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",11.803,0.0,9.268,0.351,8.397,10.139,false,2.535,0.274,6.426
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, CLOCK]",6.482,0.0,8.558,0.125,8.248,8.868,false,2.076,0.243,4.31
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",61.746,0.0,74.644,0.651,73.027,76.261,false,12.898,0.173,166.358
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.456,0.0,19.224,0.415,18.192,20.255,false,7.768,0.404,60.342
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.699,0.0,30.136,0.492,28.913,31.358,false,9.437,0.313,89.057
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.254,0.0,74.426,0.367,73.514,75.338,false,13.172,0.177,173.502
"false","[DISKSYNC, CLOCK]",51.565,0.0,48.612,0.499,47.373,49.851,false,2.953,0.061,8.72
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.311,0.0,9.201,0.356,8.317,10.086,false,2.11,0.229,4.452
"false","[TRANSIENTMODE, FILESIZETHRESHOLD]",6.852,0.0,6.235,0.429,5.168,7.301,true,0.617,0.099,0.381
"false","[DEEPCOPY, MONITOR, DISKSYNC, CLOCK]",51.71,0.0,56,0.716,54.222,57.778,false,4.29,0.077,18.404
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",7.072,0.0,8.793,0.152,8.415,9.171,false,1.721,0.196,2.962
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",62.846,0.0,74.463,0.345,73.606,75.321,false,11.617,0.156,134.955
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD]",6.704,0.0,6.031,0.174,5.598,6.464,false,0.673,0.112,0.453
"false","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER]",6.803,0.0,8.584,0.513,7.31,9.858,false,1.781,0.207,3.172
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",12.488,0.0,19.223,0.51,17.956,20.489,false,6.735,0.35,45.36
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",6.212,0.0,5.832,0.047,5.715,5.949,false,0.38,0.065,0.144
"false","[TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",6.531,0.0,6.178,0.324,5.372,6.984,true,0.353,0.057,0.125
"false","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",6.311,0.0,8.583,0.22,8.036,9.131,false,2.272,0.265,5.162
"false","[MONITOR, SNAPSHOTSERIALIZER, CLOCK]",15.117,0.0,14.202,0.535,12.873,15.53,true,0.915,0.064,0.837
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",11.777,0.0,18.813,0.349,17.947,19.68,false,7.036,0.374,49.505
"false","[DEEPCOPY, TRANSIENTMODE]",6.803,0.0,8.967,1.083,6.276,11.658,true,2.164,0.241,4.683
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",21.02,0.0,29.499,0.1,29.25,29.747,false,8.479,0.287,71.893
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",26.24,0.0,24.731,0.656,23.101,26.361,true,1.509,0.061,2.277
"false","[TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",6.36,0.0,6.575,0.029,6.504,6.647,false,0.215,0.033,0.046
"false","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.436,0.0,18.556,0.315,17.775,19.338,false,7.12,0.384,50.694
"false","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",16.12,0.0,13.703,0.184,13.245,14.161,false,2.417,0.176,5.842
"false","[TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.852,0.0,6.105,0.525,4.802,7.408,true,0.747,0.122,0.558
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",20.699,0.0,30.62,0.811,28.605,32.635,false,9.921,0.324,98.426
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",6.901,0.0,9.117,0.1,8.868,9.366,false,2.216,0.243,4.911
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.456,0.0,18.939,0.617,17.407,20.471,false,7.483,0.395,55.995
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER]",21.046,0.0,18.317,0.241,17.719,18.915,false,2.729,0.149,7.447
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, CLOCK]",6.927,0.0,6.314,0.41,5.295,7.333,true,0.613,0.097,0.376
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",6.508,0.0,6.072,0.398,5.082,7.062,true,0.436,0.072,0.19
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.505,0.0,8.932,0.573,7.509,10.355,false,2.427,0.272,5.89
"false","[MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",27.228,0.0,24.085,1.256,20.964,27.206,false,3.143,0.13,9.878
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, CLOCK]",52.442,0.0,55.607,0.949,53.25,57.963,false,3.165,0.057,10.017
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",7.59,0.0,6.385,0.471,5.215,7.556,false,1.205,0.189,1.452
"false","[MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",56.352,0.0,52.712,0.303,51.961,53.464,false,3.64,0.069,13.25
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",26.903,0.0,23.597,0.334,22.768,24.427,false,3.306,0.14,10.93
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",51.539,0.0,55.881,0.279,55.189,56.574,false,4.342,0.078,18.853
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",20.684,0.0,29.635,0.426,28.576,30.693,false,8.951,0.302,80.12
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",12.685,0.0,9.41,0.317,8.624,10.196,false,3.275,0.348,10.726
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",57.565,0.0,55.081,0.534,53.755,56.406,false,2.484,0.045,6.17
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.212,0.0,6.388,0.228,5.822,6.954,true,0.176,0.028,0.031
"false","[DEEPCOPY, TRANSIENTMODE, CLOCK]",6.311,0.0,8.661,0.596,7.179,10.142,false,2.35,0.271,5.522
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",26.903,0.0,23.948,0.561,22.554,25.343,false,2.955,0.123,8.732
"false","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",57.774,0.0,52.901,0.168,52.484,53.319,false,4.873,0.092,23.746
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.334,0.0,8.588,0.404,7.584,9.591,false,2.254,0.262,5.081
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",11.414,0.0,18.834,0.077,18.643,19.026,false,7.42,0.394,55.056
"false","[FILEAGETHRESHOLD, DISKSYNC]",52.789,0.0,47.193,0.264,46.538,47.848,false,5.596,0.119,31.315
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",52.763,0.0,55.397,0.535,54.067,56.727,false,2.634,0.048,6.938
"false","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",11.932,0.0,9.2,0.505,7.945,10.454,false,2.732,0.297,7.464
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER]",7.393,0.0,8.64,0.171,8.215,9.065,false,1.247,0.144,1.555
"false","[JOURNALSERIALIZER, CLOCK]",20.047,0.0,18.684,0.522,17.387,19.981,false,1.363,0.073,1.858
"false","[DEEPCOPY, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",22.424,0.0,24.948,1.249,21.846,28.051,true,2.524,0.101,6.371
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",63.338,0.0,74.541,0.761,72.65,76.432,false,11.203,0.15,125.507
"false","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",61.917,0.0,74.691,0.667,73.036,76.347,false,12.774,0.171,163.175
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, CLOCK]",20.192,0.0,29.953,0.301,29.206,30.7,false,9.761,0.326,95.277
"false","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.425,0.0,74.503,0.366,73.593,75.414,false,13.078,0.176,171.034
"false","[DISKSYNC]",52.057,0.0,47.465,0.29,46.745,48.185,false,4.592,0.097,21.086
"false","[JOURNALSERIALIZER]",20.539,0.0,19.265,1.608,15.272,23.258,true,1.274,0.066,1.623
"false","[DEEPCOPY, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.932,0.0,23.967,0.488,22.754,25.18,false,2.035,0.085,4.141
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",11.996,0.0,18.579,0.26,17.934,19.224,false,6.583,0.354,43.336
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",26.411,0.0,24.332,0.13,24.009,24.654,false,2.079,0.085,4.322
"false","[TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",7.023,0.0,6.211,0.253,5.583,6.839,false,0.812,0.131,0.659
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR]",6.974,0.0,8.442,0.246,7.831,9.053,false,1.468,0.174,2.155
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",58.437,0.0,53.661,0.721,51.87,55.451,false,4.776,0.089,22.81
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",6.826,0.0,8.627,0.436,7.544,9.709,false,1.801,0.209,3.244
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",21.191,0.0,30.207,0.981,27.769,32.645,false,9.016,0.298,81.288
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",52.271,0.0,55.614,0.529,54.298,56.929,false,3.343,0.06,11.176
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.254,0.0,74.326,0.837,72.247,76.406,false,13.072,0.176,170.877
"false","[DEEPCOPY, MONITOR, FILESIZETHRESHOLD]",22.595,0.0,23.878,0.239,23.284,24.472,false,1.283,0.054,1.646
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC]",52.934,0.0,55.057,1.1,52.325,57.789,true,2.123,0.039,4.507
"false","[TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.36,0.0,6.092,0.267,5.427,6.756,true,0.268,0.044,0.072
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",7.098,0.0,6.122,0.425,5.067,7.177,true,0.976,0.159,0.953
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",12.193,0.0,9.073,0.156,8.686,9.46,false,3.12,0.344,9.734
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER]",21.191,0.0,30.095,0.643,28.497,31.693,false,8.904,0.296,79.281
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",26.411,0.0,23.794,0.562,22.398,25.19,false,2.617,0.11,6.849
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.528,0.0,30.026,0.114,29.743,30.31,false,9.498,0.316,90.212
"false","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",51.71,0.0,55.875,0.338,55.034,56.716,false,4.165,0.075,17.347
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",57.945,0.0,52.951,0.117,52.66,53.241,false,4.994,0.094,24.94
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",63.338,0.0,74.886,0.585,73.433,76.339,false,11.548,0.154,133.356
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.357,0.0,8.851,0.345,7.993,9.71,false,2.494,0.282,6.22
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.704,0.0,6.468,0.038,6.375,6.562,false,0.236,0.036,0.056
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.192,0.0,29.56,0.41,28.542,30.578,false,9.368,0.317,87.759
"false","[DEEPCOPY, MONITOR]",15.583,0.0,18.242,0.087,18.027,18.457,false,2.659,0.146,7.07
"false","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",61.917,0.0,74.076,0.535,72.747,75.405,false,12.159,0.164,147.841
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",26.706,0.0,35.382,0.32,34.587,36.178,false,8.676,0.245,75.273
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",11.44,0.0,9.581,0.349,8.715,10.447,false,1.859,0.194,3.456
"false","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",52.789,0.0,47.53,0.854,45.408,49.651,false,5.259,0.111,27.657
"false","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",6.508,0.0,6.299,0.232,5.721,6.876,true,0.209,0.033,0.044
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, CLOCK]",15.602,0.0,18.827,0.748,16.968,20.687,false,3.225,0.171,10.401
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.436,0.0,18.855,0.118,18.563,19.147,false,7.419,0.393,55.042
"false","[DEEPCOPY, JOURNALSERIALIZER, CLOCK]",20.021,0.0,29.691,0.415,28.66,30.722,false,9.67,0.326,93.509
"false","[SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.958,0.0,18.166,0.172,17.738,18.594,false,3.792,0.209,14.379
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",11.954,0.0,9.364,0.433,8.287,10.441,false,2.59,0.277,6.708
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",20.528,0.0,29.985,0.079,29.789,30.182,false,9.457,0.315,89.435
"false","[SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",22.45,0.0,18.047,0.354,17.167,18.928,false,4.403,0.244,19.386
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",11.803,0.0,9.374,0.252,8.748,10,false,2.429,0.259,5.9
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",21.287,0.0,24.243,1.025,21.696,26.79,false,2.956,0.122,8.738
"false","[DEEPCOPY, JOURNALSERIALIZER]",20.513,0.0,30.433,1.125,27.637,33.229,false,9.92,0.326,98.406
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.311,0.0,9.626,0.436,8.543,10.71,false,1.685,0.175,2.839
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",21.779,0.0,24.248,0.557,22.865,25.632,false,2.469,0.102,6.096
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",6.997,0.0,8.777,0.193,8.297,9.258,false,1.78,0.203,3.168
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",7.098,0.0,5.915,0.104,5.656,6.175,false,1.183,0.2,1.399
"false","[SNAPSHOTSERIALIZER, CLOCK]",14.946,0.0,13.843,0.233,13.263,14.422,false,1.103,0.08,1.217
"false","[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD]",27.523,0.0,35.805,0.236,35.218,36.392,false,8.282,0.231,68.592
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",11.932,0.0,9.194,0.107,8.929,9.46,false,2.738,0.298,7.497
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",58.437,0.0,53.571,0.868,51.415,55.727,false,4.866,0.091,23.678
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",12.022,0.0,9.338,0.215,8.805,9.872,false,2.684,0.287,7.204
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.357,0.0,9.059,0.71,7.295,10.824,false,2.702,0.298,7.301
"false","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.462,0.0,9.236,0.321,8.44,10.033,false,2.226,0.241,4.955
"true","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",7.0,0.0,6.065,0.398,5.076,7.055,true,0.935,0.154,0.874
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",21.634,0.0,18.192,0.152,17.814,18.57,false,3.442,0.189,11.847
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",11.585,0.0,19.013,0.5,17.77,20.256,false,7.428,0.391,55.175
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.849,0.0,8.55,0.225,7.99,9.11,false,1.701,0.199,2.893
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.875,0.0,6.28,0.445,5.174,7.387,true,0.595,0.095,0.354
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",12.022,0.0,9.65,0.215,9.115,10.185,false,2.372,0.246,5.626
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",6.482,0.0,8.725,0.386,7.766,9.684,false,2.243,0.257,5.031
"false","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.531,0.0,6.393,0.155,6.009,6.778,true,0.138,0.022,0.019
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",26.214,0.0,35.359,0.865,33.211,37.507,false,9.145,0.259,83.631
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.451,0.0,61.33,0.328,60.515,62.145,true,0.121,0.002,0.015
"false","[DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",51.565,0.0,48.991,1.824,44.46,53.522,true,2.574,0.053,6.625
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",12.099,0.0,19.048,0.361,18.151,19.945,false,6.949,0.365,48.289
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",12.659,0.0,18.956,0.428,17.893,20.018,false,6.297,0.332,39.652
"false","[MONITOR, DISKSYNC, FILESIZETHRESHOLD]",56.844,0.0,52.863,0.414,51.834,53.893,false,3.981,0.075,15.848
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, CLOCK]",15.457,0.0,13.581,0.228,13.015,14.147,false,1.876,0.138,3.519
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",12.514,0.0,9.372,0.235,8.788,9.956,false,3.142,0.335,9.872
"true","[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD]",56.647,0.0,61.557,0.136,61.219,61.895,false,4.91,0.08,24.108
"false","[DEEPCOPY, MONITOR, FILESIZETHRESHOLD, CLOCK]",22.103,0.0,23.948,0.105,23.688,24.209,false,1.845,0.077,3.404
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",6.849,0.0,8.662,0.395,7.681,9.643,false,1.813,0.209,3.287
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.852,0.0,6.243,0.275,5.559,6.927,true,0.609,0.098,0.371
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER]",21.02,0.0,29.479,0.125,29.167,29.79,false,8.459,0.287,71.555
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.285,0.0,18.838,0.319,18.045,19.632,false,7.553,0.401,57.048
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",7.564,0.0,8.639,0.057,8.498,8.78,false,1.075,0.124,1.156
"false","[DEEPCOPY, DISKSYNC, CLOCK]",51.539,0.0,56.316,0.579,54.878,57.754,false,4.777,0.085,22.82
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",6.337,0.0,6.017,0.268,5.352,6.682,true,0.32,0.053,0.102
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",12.167,0.0,18.664,0.591,17.195,20.133,false,6.497,0.348,42.211
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",6.505,0.0,8.827,0.304,8.072,9.581,false,2.322,0.263,5.392
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER]",57.86,0.0,67.872,0.247,67.258,68.486,false,10.012,0.148,100.24
"false","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",52.297,0.0,48.135,0.262,47.484,48.786,false,4.162,0.086,17.322
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER]",15.949,0.0,13.22,0.185,12.761,13.679,false,2.729,0.206,7.447
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",11.948,0.0,18.572,0.31,17.802,19.342,false,6.624,0.357,43.877
"false","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",11.44,0.0,9.067,0.024,9.008,9.126,false,2.373,0.262,5.631
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",20.554,0.0,18.552,0.278,17.861,19.242,false,2.002,0.108,4.008
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",56.837,0.0,54.294,0.276,53.608,54.98,false,2.543,0.047,6.467
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",11.906,0.0,19.11,0.262,18.459,19.762,false,7.204,0.377,51.898
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",7.072,0.0,9.007,0.314,8.228,9.786,false,1.935,0.215,3.744
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.383,0.0,5.818,0.112,5.54,6.096,false,0.565,0.097,0.319
