measured,configuration,brute_force,brute_force_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, CLOCK]",8.857,0,8.558,0.125,8.248,8.868,true,0.299,0.035,0.089
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.51,0,19.224,0.415,18.192,20.255,true,0.714,0.037,0.51
"true","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",72.457,0,74.644,0.651,73.027,76.261,false,2.187,0.029,4.783
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",29.765,0,30.136,0.492,28.913,31.358,true,0.371,0.012,0.138
"true","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",74.562,0,74.426,0.367,73.514,75.338,true,0.136,0.002,0.018
"true","[DISKSYNC, CLOCK]",48.832,0,48.612,0.499,47.373,49.851,true,0.22,0.005,0.048
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.484,0,9.201,0.356,8.317,10.086,true,0.283,0.031,0.08
"true","[TRANSIENTMODE, FILESIZETHRESHOLD]",6.242,0,6.235,0.429,5.168,7.301,true,0.007,0.001,0
"true","[DEEPCOPY, MONITOR, DISKSYNC, CLOCK]",56.224,0,56,0.716,54.222,57.778,true,0.224,0.004,0.05
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",8.847,0,8.793,0.152,8.415,9.171,true,0.054,0.006,0.003
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",74.018,0,74.463,0.345,73.606,75.321,true,0.445,0.006,0.198
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD]",5.824,0,6.031,0.174,5.598,6.464,true,0.207,0.034,0.043
"true","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER]",8.314,0,8.584,0.513,7.31,9.858,true,0.27,0.031,0.073
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",18.591,0,19.223,0.51,17.956,20.489,true,0.632,0.033,0.399
"true","[TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",5.936,0,6.178,0.324,5.372,6.984,true,0.242,0.039,0.059
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",6.307,0,5.832,0.047,5.715,5.949,false,0.475,0.081,0.226
"true","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",8.314,0,8.583,0.22,8.036,9.131,true,0.269,0.031,0.072
"true","[MONITOR, SNAPSHOTSERIALIZER, CLOCK]",13.464,0,14.202,0.535,12.873,15.53,true,0.738,0.052,0.545
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.225,0,18.813,0.349,17.947,19.68,true,0.412,0.022,0.17
"true","[DEEPCOPY, TRANSIENTMODE]",8.755,0,8.967,1.083,6.276,11.658,true,0.212,0.024,0.045
"true","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",29.263,0,29.499,0.1,29.25,29.747,true,0.236,0.008,0.056
"true","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.337,0,24.731,0.656,23.101,26.361,true,1.394,0.056,1.943
"true","[TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",5.791,0,6.575,0.029,6.504,6.647,false,0.784,0.119,0.615
"true","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.281,0,18.556,0.315,17.775,19.338,true,0.275,0.015,0.076
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",28.84,0,30.62,0.811,28.605,32.635,true,1.78,0.058,3.168
"true","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",13.184,0,13.703,0.184,13.245,14.161,false,0.519,0.038,0.269
"true","[TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.443,0,6.105,0.525,4.802,7.408,true,0.338,0.055,0.114
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",8.823,0,9.117,0.1,8.868,9.366,false,0.294,0.032,0.086
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.722,0,18.939,0.617,17.407,20.471,true,0.217,0.011,0.047
"true","[FILEAGETHRESHOLD, JOURNALSERIALIZER]",17.419,0,18.317,0.241,17.719,18.915,false,0.898,0.049,0.806
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, CLOCK]",6.353,0,6.314,0.41,5.295,7.333,true,0.039,0.006,0.002
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",6.339,0,6.072,0.398,5.082,7.062,true,0.267,0.044,0.071
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.542,0,8.932,0.573,7.509,10.355,true,0.39,0.044,0.152
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, CLOCK]",55.378,0,55.607,0.949,53.25,57.963,true,0.229,0.004,0.052
"true","[MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.15,0,24.085,1.256,20.964,27.206,true,0.065,0.003,0.004
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",6.307,0,6.385,0.471,5.215,7.556,true,0.078,0.012,0.006
"true","[MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",54.01,0,52.712,0.303,51.961,53.464,false,1.298,0.025,1.685
"true","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",57.284,0,55.881,0.279,55.189,56.574,false,1.403,0.025,1.968
"true","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",24.539,0,23.597,0.334,22.768,24.427,false,0.942,0.04,0.887
"true","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",28.902,0,29.635,0.426,28.576,30.693,true,0.733,0.025,0.537
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",54.471,0,55.081,0.534,53.755,56.406,true,0.61,0.011,0.372
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",10.058,0,9.41,0.317,8.624,10.196,true,0.648,0.069,0.42
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.327,0,6.388,0.228,5.822,6.954,true,0.061,0.01,0.004
"true","[DEEPCOPY, TRANSIENTMODE, CLOCK]",8.369,0,8.661,0.596,7.179,10.142,true,0.292,0.034,0.085
"true","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",23.951,0,23.948,0.561,22.554,25.343,true,0.003,0,0
"true","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",53.944,0,52.901,0.168,52.484,53.319,false,1.043,0.02,1.088
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",8.564,0,8.588,0.404,7.584,9.591,true,0.024,0.003,0.001
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",20.169,0,18.834,0.077,18.643,19.026,false,1.335,0.071,1.782
"true","[FILEAGETHRESHOLD, DISKSYNC]",46.805,0,47.193,0.264,46.538,47.848,true,0.388,0.008,0.151
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",55.775,0,55.397,0.535,54.067,56.727,true,0.378,0.007,0.143
"true","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.656,0,9.2,0.505,7.945,10.454,true,0.456,0.05,0.208
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER]",8.264,0,8.64,0.171,8.215,9.065,true,0.376,0.044,0.141
"true","[JOURNALSERIALIZER, CLOCK]",17.245,0,18.684,0.522,17.387,19.981,false,1.439,0.077,2.071
"true","[DEEPCOPY, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",22.369,0,24.948,1.249,21.846,28.051,true,2.579,0.103,6.651
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",74.52,0,74.541,0.761,72.65,76.432,true,0.021,0,0
"true","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",72.48,0,74.691,0.667,73.036,76.347,false,2.211,0.03,4.889
"true","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, CLOCK]",29.593,0,29.953,0.301,29.206,30.7,true,0.36,0.012,0.13
"true","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",72.809,0,74.503,0.366,73.593,75.414,false,1.694,0.023,2.87
"true","[DISKSYNC]",46.865,0,47.465,0.29,46.745,48.185,true,0.6,0.013,0.36
"true","[JOURNALSERIALIZER]",17.722,0,19.265,1.608,15.272,23.258,true,1.543,0.08,2.381
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",18.407,0,18.579,0.26,17.934,19.224,true,0.172,0.009,0.03
"true","[DEEPCOPY, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.166,0,23.967,0.488,22.754,25.18,true,0.801,0.033,0.642
"true","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.255,0,24.332,0.13,24.009,24.654,false,1.077,0.044,1.16
"true","[TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",6.337,0,6.211,0.253,5.583,6.839,true,0.126,0.02,0.016
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR]",8.229,0,8.442,0.246,7.831,9.053,true,0.213,0.025,0.045
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",52.589,0,53.661,0.721,51.87,55.451,true,1.072,0.02,1.149
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",8.72,0,8.627,0.436,7.544,9.709,true,0.093,0.011,0.009
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",29.08,0,30.207,0.981,27.769,32.645,true,1.127,0.037,1.27
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",54.144,0,55.614,0.529,54.298,56.929,false,1.47,0.026,2.161
"true","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",73.192,0,74.326,0.837,72.247,76.406,true,1.134,0.015,1.286
"true","[DEEPCOPY, MONITOR, FILESIZETHRESHOLD]",23.344,0,23.878,0.239,23.284,24.472,true,0.534,0.022,0.285
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC]",55.206,0,55.057,1.1,52.325,57.789,true,0.149,0.003,0.022
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",6.274,0,6.122,0.425,5.067,7.177,true,0.152,0.025,0.023
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",9.334,0,9.073,0.156,8.686,9.46,true,0.261,0.029,0.068
"true","[TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.78,0,6.092,0.267,5.427,6.756,true,0.312,0.051,0.097
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER]",28.922,0,30.095,0.643,28.497,31.693,true,1.173,0.039,1.376
"true","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.506,0,23.794,0.562,22.398,25.19,true,0.288,0.012,0.083
"true","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",29.836,0,30.026,0.114,29.743,30.31,true,0.19,0.006,0.036
"true","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",53.769,0,55.875,0.338,55.034,56.716,false,2.106,0.038,4.435
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",50.463,0,52.951,0.117,52.66,53.241,false,2.488,0.047,6.19
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.322,0,8.851,0.345,7.993,9.71,true,0.529,0.06,0.28
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",72.184,0,74.886,0.585,73.433,76.339,false,2.702,0.036,7.301
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",5.844,0,6.468,0.038,6.375,6.562,false,0.624,0.096,0.389
"true","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",28.649,0,29.56,0.41,28.542,30.578,true,0.911,0.031,0.83
"true","[DEEPCOPY, MONITOR]",17.526,0,18.242,0.087,18.027,18.457,false,0.716,0.039,0.513
"true","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",74.443,0,74.076,0.535,72.747,75.405,true,0.367,0.005,0.135
"true","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.303,0,35.382,0.32,34.587,36.178,true,0.079,0.002,0.006
"true","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.785,0,9.581,0.349,8.715,10.447,true,0.204,0.021,0.042
"true","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",5.75,0,6.299,0.232,5.721,6.876,true,0.549,0.087,0.301
"true","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",47.147,0,47.53,0.854,45.408,49.651,true,0.383,0.008,0.147
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, CLOCK]",17.044,0,18.827,0.748,16.968,20.687,true,1.783,0.095,3.179
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.316,0,18.855,0.118,18.563,19.147,false,0.539,0.029,0.291
"true","[DEEPCOPY, JOURNALSERIALIZER, CLOCK]",28.7,0,29.691,0.415,28.66,30.722,true,0.991,0.033,0.982
"true","[SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.945,0,18.166,0.172,17.738,18.594,false,0.779,0.043,0.607
"true","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.36,0,9.364,0.433,8.287,10.441,true,0.004,0,0
"true","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",29.076,0,29.985,0.079,29.789,30.182,false,0.909,0.03,0.826
"true","[SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.044,0,18.047,0.354,17.167,18.928,true,0.003,0,0
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.501,0,9.374,0.252,8.748,10,true,0.127,0.014,0.016
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",23.669,0,24.243,1.025,21.696,26.79,true,0.574,0.024,0.329
"true","[DEEPCOPY, JOURNALSERIALIZER]",29.104,0,30.433,1.125,27.637,33.229,true,1.329,0.044,1.766
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.772,0,9.626,0.436,8.543,10.71,true,0.146,0.015,0.021
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",23.315,0,24.248,0.557,22.865,25.632,true,0.933,0.038,0.87
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",8.455,0,8.777,0.193,8.297,9.258,true,0.322,0.037,0.104
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",5.946,0,5.915,0.104,5.656,6.175,true,0.031,0.005,0.001
"true","[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD]",34.77,0,35.805,0.236,35.218,36.392,false,1.035,0.029,1.071
"true","[SNAPSHOTSERIALIZER, CLOCK]",12.967,0,13.843,0.233,13.263,14.422,false,0.876,0.063,0.767
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.764,0,9.338,0.215,8.805,9.872,true,0.426,0.046,0.181
"true","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.414,0,9.194,0.107,8.929,9.46,true,0.22,0.024,0.048
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",53.098,0,53.571,0.868,51.415,55.727,true,0.473,0.009,0.224
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",8.109,0,9.059,0.71,7.295,10.824,true,0.95,0.105,0.902
"true","[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.695,0,9.236,0.321,8.44,10.033,true,0.459,0.05,0.211
"true","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",5.833,0,6.065,0.398,5.076,7.055,true,0.232,0.038,0.054
"true","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",17.639,0,18.192,0.152,17.814,18.57,false,0.553,0.03,0.306
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.107,0,8.55,0.225,7.99,9.11,true,0.557,0.065,0.31
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",19.298,0,19.013,0.5,17.77,20.256,true,0.285,0.015,0.081
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.325,0,9.65,0.215,9.115,10.185,true,0.325,0.034,0.106
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.303,0,6.28,0.445,5.174,7.387,true,0.023,0.004,0.001
"true","[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.942,0,6.393,0.155,6.009,6.778,false,0.451,0.071,0.203
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",8.247,0,8.725,0.386,7.766,9.684,true,0.478,0.055,0.228
"true","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",36.08,0,35.359,0.865,33.211,37.507,true,0.721,0.02,0.52
"true","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",62.003,0,61.33,0.328,60.515,62.145,true,0.673,0.011,0.453
"true","[DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",48.243,0,48.991,1.824,44.46,53.522,true,0.748,0.015,0.56
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.586,0,19.048,0.361,18.151,19.945,true,0.538,0.028,0.289
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",18.217,0,18.956,0.428,17.893,20.018,true,0.739,0.039,0.546
"true","[MONITOR, DISKSYNC, FILESIZETHRESHOLD]",53.276,0,52.863,0.414,51.834,53.893,true,0.413,0.008,0.171
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.523,0,9.372,0.235,8.788,9.956,true,0.151,0.016,0.023
"true","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, CLOCK]",13.137,0,13.581,0.228,13.015,14.147,true,0.444,0.033,0.197
"true","[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD]",60.695,0,61.557,0.136,61.219,61.895,false,0.862,0.014,0.743
"true","[DEEPCOPY, MONITOR, FILESIZETHRESHOLD, CLOCK]",24.124,0,23.948,0.105,23.688,24.209,true,0.176,0.007,0.031
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",8.376,0,8.662,0.395,7.681,9.643,true,0.286,0.033,0.082
"true","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.429,0,6.243,0.275,5.559,6.927,true,0.186,0.03,0.035
"true","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER]",29.635,0,29.479,0.125,29.167,29.79,true,0.156,0.005,0.024
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.687,0,18.838,0.319,18.045,19.632,true,0.151,0.008,0.023
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",8.581,0,8.639,0.057,8.498,8.78,true,0.058,0.007,0.003
"true","[DEEPCOPY, DISKSYNC, CLOCK]",56.969,0,56.316,0.579,54.878,57.754,true,0.653,0.012,0.426
"true","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",5.89,0,6.017,0.268,5.352,6.682,true,0.127,0.021,0.016
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",18.949,0,18.664,0.591,17.195,20.133,true,0.285,0.015,0.081
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",8.614,0,8.827,0.304,8.072,9.581,true,0.213,0.024,0.045
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER]",67.512,0,67.872,0.247,67.258,68.486,true,0.36,0.005,0.13
"true","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",47.366,0,48.135,0.262,47.484,48.786,false,0.769,0.016,0.591
"true","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER]",13.406,0,13.22,0.185,12.761,13.679,true,0.186,0.014,0.035
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.131,0,18.572,0.31,17.802,19.342,true,0.559,0.03,0.312
"true","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.719,0,9.067,0.024,9.008,9.126,false,0.652,0.072,0.425
"true","[FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",18.469,0,18.552,0.278,17.861,19.242,true,0.083,0.004,0.007
"true","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",55.269,0,54.294,0.276,53.608,54.98,false,0.975,0.018,0.951
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",19.28,0,19.11,0.262,18.459,19.762,true,0.17,0.009,0.029
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",9.019,0,9.007,0.314,8.228,9.786,true,0.012,0.001,0
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.921,0,5.818,0.112,5.54,6.096,true,0.103,0.018,0.011
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.488,0,9.011,0.324,8.208,9.815,true,0.523,0.058,0.274
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.025,0,18.737,0.191,18.263,19.211,true,0.288,0.015,0.083
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.693,0,9.285,0.18,8.839,9.732,true,0.408,0.044,0.166
"true","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",60.596,0,62.428,1.705,58.193,66.663,true,1.832,0.029,3.356
"true","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.333,0,67.972,0.812,65.955,69.989,true,0.639,0.009,0.408
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",18.978,0,18.559,0.491,17.34,19.778,true,0.419,0.023,0.176
"true","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER]",54.759,0,55.773,1.329,52.473,59.074,true,1.014,0.018,1.028
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",8.365,0,8.525,0.112,8.247,8.803,true,0.16,0.019,0.026
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",8.448,0,8.489,0.26,7.843,9.136,true,0.041,0.005,0.002
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.458,0,18.678,0.218,18.137,19.219,true,0.22,0.012,0.048
