measured,configuration,feature_wise,feature_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[C, D, F, I]",1.56,0.0,3.22,0.004,3.213,3.227,false,1.66,0.516,2.756
"false","[C, D, E, J]",1.56,0.0,2.219,0.009,2.205,2.234,false,0.659,0.297,0.434
"false","[B, D, G, I]",1.56,0.0,3.224,0.015,3.199,3.248,false,1.664,0.516,2.769
"false","[B, D, F, J]",1.56,0.0,2.223,0.009,2.209,2.236,false,0.663,0.298,0.44
"false","[B, E, F, I]",1.56,0.0,3.225,0.01,3.21,3.241,false,1.665,0.516,2.772
"false","[A, E, F, J]",3.12,0.0,4.23,0.01,4.214,4.247,false,1.11,0.262,1.232
"false","[A, F, G, H]",3.12,0.0,5.227,0.008,5.215,5.24,false,2.107,0.403,4.439
"false","[C, E, F, H]",1.56,0.0,3.221,0.012,3.202,3.24,false,1.661,0.516,2.759
"false","[B, C, G, J]",1.56,0.0,2.218,0.006,2.209,2.228,false,0.658,0.297,0.433
"false","[B, E, F, J]",1.56,0.0,2.32,0.006,2.312,2.329,false,0.76,0.328,0.578
"false","[C, D, F, J]",1.56,0.0,2.322,0.007,2.311,2.334,false,0.762,0.328,0.581
"false","[A, C, I, J]",3.12,0.0,8.33,0.011,8.312,8.348,false,5.21,0.625,27.144
"false","[B, C, H, J]",1.56,0.0,2.322,0.006,2.311,2.332,false,0.762,0.328,0.581
"false","[A, F, G, I]",3.12,0.0,5.332,0.014,5.31,5.355,false,2.212,0.415,4.893
"false","[A, E, H, I]",3.12,0.0,5.328,0.012,5.309,5.346,false,2.208,0.414,4.875
"false","[B, E, G, I]",1.56,0.0,3.324,0.01,3.308,3.339,false,1.764,0.531,3.112
"false","[B, D, H, I]",1.56,0.0,3.322,0.01,3.306,3.338,false,1.762,0.53,3.105
"false","[A, E, G, J]",3.12,0.0,4.325,0.01,4.309,4.341,false,1.205,0.279,1.452
"false","[B, F, G, H]",1.56,0.0,3.323,0.009,3.309,3.338,false,1.763,0.531,3.108
"false","[B, D, G, J]",1.56,0.0,2.321,0.009,2.306,2.336,false,0.761,0.328,0.579
"false","[A, D, H, J]",3.12,0.0,4.323,0.003,4.318,4.327,false,1.203,0.278,1.447
"false","[D, E, F, H]",1.56,0.0,8.333,0.014,8.31,8.356,false,6.773,0.813,45.874
"false","[C, E, G, H]",1.56,0.0,3.324,0.009,3.309,3.338,false,1.764,0.531,3.112
"false","[C, D, G, I]",1.56,0.0,3.328,0.006,3.318,3.338,false,1.768,0.531,3.126
"false","[C, E, F, I]",1.56,0.0,3.322,0.009,3.308,3.337,false,1.762,0.53,3.105
"false","[B, E, G, J]",1.56,0.0,2.42,0.007,2.409,2.43,false,0.86,0.355,0.74
"false","[B, D, H, J]",1.56,0.0,2.422,0.011,2.404,2.439,false,0.862,0.356,0.743
"false","[A, E, H, J]",3.12,0.0,4.424,0.01,4.408,4.44,false,1.304,0.295,1.7
"false","[C, E, F, J]",1.56,0.0,2.421,0.01,2.406,2.436,false,0.861,0.356,0.741
"false","[B, C, I, J]",1.56,0.0,2.418,0.007,2.407,2.429,false,0.858,0.355,0.736
"false","[C, F, G, H]",1.56,0.0,3.423,0.003,3.417,3.428,false,1.863,0.544,3.471
"false","[A, D, I, J]",3.12,0.0,4.423,0.011,4.405,4.441,false,1.303,0.295,1.698
"false","[D, E, G, H]",1.56,0.0,3.429,0.006,3.419,3.438,false,1.869,0.545,3.493
"false","[D, E, F, I]",1.56,0.0,8.434,0.011,8.415,8.452,false,6.874,0.815,47.252
"false","[C, D, H, I]",1.56,0.0,3.425,0.01,3.409,3.441,false,1.865,0.545,3.478
"false","[C, D, G, J]",1.56,0.0,2.418,0.007,2.407,2.429,false,0.858,0.355,0.736
"false","[B, E, H, I]",1.56,0.0,3.425,0.006,3.415,3.436,false,1.865,0.545,3.478
"false","[A, F, H, I]",3.12,0.0,5.429,0.012,5.409,5.448,false,2.309,0.425,5.331
"false","[A, F, G, J]",3.12,0.0,4.424,0.009,4.409,4.438,false,1.304,0.295,1.7
"false","[B, F, G, I]",1.56,0.0,3.42,0.009,3.407,3.434,false,1.86,0.544,3.46
"false","[C, E, G, I]",1.56,0.0,3.421,0.012,3.402,3.439,false,1.861,0.544,3.463
"false","[B, D, I, J]",1.56,0.0,2.521,0.011,2.503,2.538,false,0.961,0.381,0.924
"false","[C, E, G, J]",1.56,0.0,2.522,0.011,2.503,2.54,false,0.962,0.381,0.925
"false","[A, F, H, J]",3.12,0.0,4.524,0.005,4.515,4.532,false,1.404,0.31,1.971
"false","[B, E, H, J]",1.56,0.0,2.517,0.004,2.51,2.524,false,0.957,0.38,0.916
"false","[A, G, H, I]",3.12,0.0,5.528,0.003,5.524,5.533,false,2.408,0.436,5.798
"false","[C, E, H, I]",1.56,0.0,3.524,0.005,3.516,3.533,false,1.964,0.557,3.857
"false","[D, E, F, J]",1.56,0.0,7.527,0.005,7.519,7.536,false,5.967,0.793,35.605
"false","[C, D, H, J]",1.56,0.0,2.518,0.008,2.506,2.531,false,0.958,0.38,0.918
"false","[C, F, G, I]",1.56,0.0,3.525,0.011,3.507,3.542,false,1.965,0.557,3.861
"false","[A, E, I, J]",3.12,0.0,4.524,0.005,4.515,4.533,false,1.404,0.31,1.971
"false","[B, F, H, I]",1.56,0.0,3.523,0.008,3.51,3.535,false,1.963,0.557,3.853
"false","[D, E, G, I]",1.56,0.0,3.519,0.007,3.508,3.531,false,1.959,0.557,3.838
"false","[D, F, G, H]",1.56,0.0,3.521,0.007,3.51,3.532,false,1.961,0.557,3.846
"false","[B, F, G, J]",1.56,0.0,2.521,0.008,2.509,2.533,false,0.961,0.381,0.924
"false","[C, E, H, J]",1.56,0.0,2.619,0.003,2.613,2.624,false,1.059,0.404,1.121
"false","[C, F, H, I]",1.56,0.0,3.626,0.008,3.614,3.639,false,2.066,0.57,4.268
"false","[B, E, I, J]",1.56,0.0,2.622,0.006,2.612,2.632,false,1.062,0.405,1.128
"false","[D, E, G, J]",1.56,0.0,2.622,0.009,2.608,2.635,false,1.062,0.405,1.128
"false","[A, G, H, J]",3.12,0.0,4.622,0.009,4.607,4.637,false,1.502,0.325,2.256
"false","[B, F, H, J]",1.56,0.0,2.621,0.009,2.608,2.635,false,1.061,0.405,1.126
"false","[A, F, I, J]",3.12,0.0,4.626,0.009,4.612,4.641,false,1.506,0.326,2.268
"false","[B, G, H, I]",1.56,0.0,3.619,0.002,3.615,3.623,false,2.059,0.569,4.239
"false","[C, D, I, J]",1.56,0.0,2.62,0.006,2.61,2.631,false,1.06,0.405,1.124
"false","[E, F, G, H]",1.56,0.0,3.628,0.011,3.61,3.646,false,2.068,0.57,4.277
"false","[C, F, G, J]",1.56,0.0,2.617,0.005,2.609,2.625,false,1.057,0.404,1.117
"false","[D, F, G, I]",1.56,0.0,3.628,0.011,3.61,3.645,false,2.068,0.57,4.277
"false","[D, E, H, I]",1.56,0.0,3.623,0.007,3.611,3.635,false,2.063,0.569,4.256
"false","[B, G, H, J]",1.56,0.0,2.721,0.006,2.711,2.731,false,1.161,0.427,1.348
"false","[D, E, H, J]",1.56,0.0,2.72,0.005,2.711,2.728,false,1.16,0.426,1.346
"false","[D, F, H, I]",1.56,0.0,3.727,0.009,3.713,3.741,false,2.167,0.581,4.696
"false","[A, G, I, J]",3.12,0.0,4.729,0.011,4.711,4.747,false,1.609,0.34,2.589
"false","[B, F, I, J]",1.56,0.0,2.72,0.008,2.708,2.732,false,1.16,0.426,1.346
"false","[C, E, I, J]",1.56,0.0,2.718,0.005,2.71,2.726,false,1.158,0.426,1.341
"false","[E, F, G, I]",1.56,0.0,3.724,0.008,3.711,3.737,false,2.164,0.581,4.683
"false","[D, F, G, J]",1.56,0.0,2.716,0.005,2.709,2.724,false,1.156,0.426,1.336
"false","[C, G, H, I]",1.56,0.0,3.721,0.005,3.713,3.729,false,2.161,0.581,4.67
"false","[C, F, H, J]",1.56,0.0,2.717,0.007,2.706,2.728,false,1.157,0.426,1.339
"false","[C, G, H, J]",1.56,0.0,2.816,0.007,2.805,2.828,false,1.256,0.446,1.578
"false","[B, G, I, J]",1.56,0.0,2.816,0.004,2.81,2.823,false,1.256,0.446,1.578
"false","[D, F, H, J]",1.56,0.0,2.823,0.011,2.805,2.84,false,1.263,0.447,1.595
"false","[E, F, G, J]",1.56,0.0,2.823,0.008,2.81,2.837,false,1.263,0.447,1.595
"false","[D, E, I, J]",1.56,0.0,2.822,0.007,2.812,2.833,false,1.262,0.447,1.593
"false","[E, F, H, I]",1.56,0.0,3.819,0.008,3.806,3.833,false,2.259,0.592,5.103
"false","[D, G, H, I]",1.56,0.0,3.824,0.007,3.813,3.834,false,2.264,0.592,5.126
"false","[A, H, I, J]",3.12,0.0,4.828,0.013,4.807,4.848,false,1.708,0.354,2.917
"false","[C, F, I, J]",1.56,0.0,2.818,0.009,2.804,2.833,false,1.258,0.446,1.583
"false","[B, H, I, J]",1.56,0.0,2.92,0.01,2.905,2.936,false,1.36,0.466,1.85
"false","[E, F, H, J]",1.56,0.0,2.921,0.006,2.911,2.93,false,1.361,0.466,1.852
"false","[D, G, H, J]",1.56,0.0,2.921,0.005,2.912,2.93,false,1.361,0.466,1.852
"false","[C, G, I, J]",1.56,0.0,2.922,0.009,2.907,2.936,false,1.362,0.466,1.855
"false","[E, G, H, I]",1.56,0.0,3.925,0.005,3.917,3.932,false,2.365,0.603,5.593
"false","[D, F, I, J]",1.56,0.0,2.923,0.01,2.908,2.939,false,1.363,0.466,1.858
"false","[F, G, H, I]",1.56,0.0,4.025,0.011,4.008,4.042,false,2.465,0.612,6.076
"false","[E, F, I, J]",1.56,0.0,3.02,0.004,3.014,3.026,false,1.46,0.483,2.132
"false","[D, G, I, J]",1.56,0.0,3.015,0.009,3.001,3.029,false,1.455,0.483,2.117
"false","[E, G, H, J]",1.56,0.0,3.018,0.009,3.004,3.032,false,1.458,0.483,2.126
"false","[C, H, I, J]",1.56,0.0,3.018,0.006,3.008,3.028,false,1.458,0.483,2.126
"false","[E, G, I, J]",1.56,0.0,3.121,0.008,3.109,3.133,false,1.561,0.5,2.437
"false","[F, G, H, J]",1.56,0.0,3.12,0.007,3.108,3.131,false,1.56,0.5,2.434
"false","[D, H, I, J]",1.56,0.0,3.12,0.004,3.113,3.127,false,1.56,0.5,2.434
"false","[E, H, I, J]",1.56,0.0,3.222,0.01,3.206,3.238,false,1.662,0.516,2.762
"false","[F, G, I, J]",1.56,0.0,3.216,0.002,3.213,3.219,false,1.656,0.515,2.742
"false","[F, H, I, J]",1.56,0.0,3.322,0.008,3.31,3.335,false,1.762,0.53,3.105
"false","[G, H, I, J]",1.56,0.0,3.42,0.004,3.413,3.427,false,1.86,0.544,3.46
"false","[A, B, C, D, E]",3.12,0.0,11.542,0.016,11.517,11.567,false,8.422,0.73,70.93
"false","[A, B, C, D, F]",3.12,0.0,11.641,0.018,11.612,11.671,false,8.521,0.732,72.607
"false","[A, B, C, D, G]",3.12,0.0,11.736,0.014,11.713,11.759,false,8.616,0.734,74.235
"false","[A, B, C, E, F]",3.12,0.0,11.74,0.01,11.725,11.755,false,8.62,0.734,74.304
"false","[A, B, C, D, H]",3.12,0.0,11.833,0.008,11.821,11.845,false,8.713,0.736,75.916
"false","[A, B, D, E, F]",3.12,0.0,12.845,0.017,12.819,12.872,false,9.725,0.757,94.576
"false","[A, B, C, E, G]",3.12,0.0,11.836,0.006,11.826,11.845,false,8.716,0.736,75.969
"false","[A, B, C, F, G]",3.12,0.0,11.943,0.016,11.917,11.968,false,8.823,0.739,77.845
"false","[A, B, C, D, I]",3.12,0.0,11.938,0.008,11.925,11.951,false,8.818,0.739,77.757
"false","[A, C, D, E, F]",3.12,0.0,13.941,0.018,13.913,13.969,false,10.821,0.776,117.094
"false","[A, B, C, E, H]",3.12,0.0,11.937,0.009,11.923,11.951,false,8.817,0.739,77.739
"false","[A, B, D, E, G]",3.12,0.0,7.945,0.022,7.91,7.98,false,4.825,0.607,23.281
"false","[A, B, C, D, J]",3.12,0.0,11.037,0.021,11.004,11.07,false,7.917,0.717,62.679
"false","[A, B, D, E, H]",3.12,0.0,8.033,0.008,8.019,8.046,false,4.913,0.612,24.138
"false","[A, C, D, E, G]",3.12,0.0,9.041,0.018,9.012,9.07,false,5.921,0.655,35.058
"false","[A, B, C, E, I]",3.12,0.0,12.036,0.01,12.02,12.052,false,8.916,0.741,79.495
"false","[A, B, D, F, G]",3.12,0.0,8.034,0.017,8.008,8.061,false,4.914,0.612,24.147
"false","[B, C, D, E, F]",1.56,0.0,8.032,0.01,8.015,8.049,false,6.472,0.806,41.887
"false","[A, B, C, F, H]",3.12,0.0,12.036,0.015,12.013,12.059,false,8.916,0.741,79.495
"false","[A, B, C, G, H]",3.12,0.0,12.132,0.01,12.117,12.147,false,9.012,0.743,81.216
"false","[A, B, C, E, J]",3.12,0.0,11.138,0.012,11.118,11.158,false,8.018,0.72,64.288
"false","[A, B, D, F, H]",3.12,0.0,8.132,0.009,8.117,8.147,false,5.012,0.616,25.12
"false","[A, B, D, E, I]",3.12,0.0,8.135,0.018,8.106,8.164,false,5.015,0.616,25.15
"false","[A, C, D, F, G]",3.12,0.0,9.129,0.006,9.119,9.139,false,6.009,0.658,36.108
"false","[A, B, C, F, I]",3.12,0.0,12.14,0.018,12.111,12.168,false,9.02,0.743,81.36
"false","[B, C, D, E, G]",1.56,0.0,3.122,0.006,3.113,3.131,false,1.562,0.5,2.44
"false","[A, B, E, F, G]",3.12,0.0,8.13,0.01,8.115,8.146,false,5.01,0.616,25.1
"false","[A, C, D, E, H]",3.12,0.0,9.137,0.009,9.123,9.15,false,6.017,0.659,36.204
"false","[A, B, C, F, J]",3.12,0.0,11.24,0.016,11.214,11.265,false,8.12,0.722,65.934
"false","[A, B, E, F, H]",3.12,0.0,8.239,0.019,8.208,8.27,false,5.119,0.621,26.204
"false","[A, B, D, E, J]",3.12,0.0,7.225,0.01,7.209,7.241,false,4.105,0.568,16.851
"false","[A, C, E, F, G]",3.12,0.0,9.231,0.005,9.223,9.239,false,6.111,0.662,37.344
"false","[B, C, D, F, G]",1.56,0.0,3.231,0.014,3.209,3.253,false,1.671,0.517,2.792
"false","[A, B, D, F, I]",3.12,0.0,8.241,0.02,8.209,8.272,false,5.121,0.621,26.225
"false","[B, C, D, E, H]",1.56,0.0,3.222,0.005,3.214,3.231,false,1.662,0.516,2.762
"false","[A, C, D, F, H]",3.12,0.0,9.238,0.015,9.214,9.263,false,6.118,0.662,37.43
"false","[A, B, D, G, H]",3.12,0.0,8.232,0.014,8.21,8.254,false,5.112,0.621,26.133
"false","[A, B, C, G, I]",3.12,0.0,12.237,0.019,12.207,12.268,false,9.117,0.745,83.12
"false","[A, C, D, E, I]",3.12,0.0,9.234,0.01,9.217,9.25,false,6.114,0.662,37.381
"false","[A, B, E, G, H]",3.12,0.0,8.338,0.012,8.318,8.357,false,5.218,0.626,27.228
"false","[A, C, E, F, H]",3.12,0.0,9.332,0.005,9.325,9.34,false,6.212,0.666,38.589
"false","[A, B, D, F, J]",3.12,0.0,7.328,0.006,7.319,7.337,false,4.208,0.574,17.707
"false","[A, B, C, G, J]",3.12,0.0,11.333,0.013,11.312,11.354,false,8.213,0.725,67.453
"false","[B, C, E, F, G]",1.56,0.0,3.331,0.009,3.317,3.345,false,1.771,0.532,3.136
"false","[A, B, C, H, I]",3.12,0.0,12.339,0.014,12.316,12.361,false,9.219,0.747,84.99
"false","[A, B, E, F, I]",3.12,0.0,8.341,0.013,8.32,8.361,false,5.221,0.626,27.259
"false","[B, C, D, E, I]",1.56,0.0,3.329,0.015,3.306,3.353,false,1.769,0.531,3.129
"false","[B, C, D, F, H]",1.56,0.0,3.328,0.01,3.312,3.344,false,1.768,0.531,3.126
"false","[A, C, D, G, H]",3.12,0.0,9.339,0.016,9.314,9.364,false,6.219,0.666,38.676
"false","[A, C, D, F, I]",3.12,0.0,9.34,0.01,9.324,9.355,false,6.22,0.666,38.688
"false","[A, B, D, G, I]",3.12,0.0,8.331,0.011,8.314,8.348,false,5.211,0.625,27.155
"false","[A, C, D, E, J]",3.12,0.0,8.333,0.011,8.315,8.351,false,5.213,0.626,27.175
"false","[A, D, E, F, G]",3.12,0.0,10.337,0.016,10.311,10.362,false,7.217,0.698,52.085
"false","[A, D, E, F, H]",3.12,0.0,10.433,0.008,10.42,10.445,false,7.313,0.701,53.48
"false","[A, B, E, F, J]",3.12,0.0,7.434,0.015,7.41,7.459,false,4.314,0.58,18.611
"false","[A, C, E, G, H]",3.12,0.0,9.441,0.012,9.423,9.46,false,6.321,0.67,39.955
"false","[A, B, C, H, J]",3.12,0.0,11.436,0.013,11.416,11.457,false,8.316,0.727,69.156
"false","[A, C, E, F, I]",3.12,0.0,9.437,0.012,9.418,9.456,false,6.317,0.669,39.904
"false","[A, B, D, H, I]",3.12,0.0,8.436,0.011,8.418,8.454,false,5.316,0.63,28.26
"false","[B, C, E, F, H]",1.56,0.0,3.425,0.009,3.411,3.439,false,1.865,0.545,3.478
"false","[A, B, E, G, I]",3.12,0.0,8.436,0.016,8.411,8.461,false,5.316,0.63,28.26
"false","[B, C, D, F, I]",1.56,0.0,3.425,0.003,3.42,3.43,false,1.865,0.545,3.478
"false","[A, B, D, G, J]",3.12,0.0,7.429,0.011,7.412,7.447,false,4.309,0.58,18.567
"false","[B, C, D, E, J]",1.56,0.0,2.426,0.011,2.409,2.444,false,0.866,0.357,0.75
"false","[A, C, D, F, J]",3.12,0.0,8.437,0.012,8.419,8.456,false,5.317,0.63,28.27
"false","[A, C, D, G, I]",3.12,0.0,9.439,0.01,9.423,9.455,false,6.319,0.669,39.93
"false","[A, B, F, G, H]",3.12,0.0,8.435,0.019,8.406,8.465,false,5.315,0.63,28.249
"false","[B, D, E, F, G]",1.56,0.0,8.436,0.015,8.413,8.459,false,6.876,0.815,47.279
"false","[B, C, D, G, H]",1.56,0.0,3.43,0.011,3.413,3.447,false,1.87,0.545,3.497
"false","[B, C, E, F, I]",1.56,0.0,3.531,0.008,3.517,3.544,false,1.971,0.558,3.885
"false","[A, C, D, G, J]",3.12,0.0,8.533,0.007,8.522,8.544,false,5.413,0.634,29.301
"false","[B, C, E, G, H]",1.56,0.0,3.53,0.009,3.515,3.545,false,1.97,0.558,3.881
"false","[A, C, D, H, I]",3.12,0.0,9.536,0.01,9.521,9.552,false,6.416,0.673,41.165
"false","[A, B, F, G, I]",3.12,0.0,8.535,0.01,8.519,8.551,false,5.415,0.634,29.322
"false","[A, C, E, F, J]",3.12,0.0,8.53,0.011,8.512,8.548,false,5.41,0.634,29.268
"false","[A, D, E, F, I]",3.12,0.0,10.544,0.018,10.516,10.572,false,7.424,0.704,55.116
"false","[A, B, C, I, J]",3.12,0.0,11.544,0.018,11.515,11.573,false,8.424,0.73,70.964
"false","[B, C, D, G, I]",1.56,0.0,3.526,0.009,3.511,3.541,false,1.966,0.558,3.865
"false","[A, B, D, H, J]",3.12,0.0,7.532,0.01,7.516,7.548,false,4.412,0.586,19.466
"false","[A, B, E, G, J]",3.12,0.0,7.532,0.009,7.518,7.547,false,4.412,0.586,19.466
"false","[A, B, E, H, I]",3.12,0.0,8.536,0.014,8.514,8.558,false,5.416,0.634,29.333
"false","[C, D, E, F, G]",1.56,0.0,8.531,0.01,8.515,8.548,false,6.971,0.817,48.595
"false","[A, D, E, G, H]",3.12,0.0,5.536,0.013,5.515,5.557,false,2.416,0.436,5.837
"false","[A, C, E, G, I]",3.12,0.0,9.535,0.011,9.517,9.553,false,6.415,0.673,41.152
"false","[B, D, E, F, H]",1.56,0.0,8.528,0.01,8.512,8.544,false,6.968,0.817,48.553
"false","[B, C, D, F, J]",1.56,0.0,2.523,0.009,2.509,2.538,false,0.963,0.382,0.927
"false","[A, C, F, G, H]",3.12,0.0,9.535,0.016,9.509,9.561,false,6.415,0.673,41.152
"false","[B, D, E, F, I]",1.56,0.0,8.63,0.009,8.616,8.645,false,7.07,0.819,49.985
"false","[B, C, F, G, H]",1.56,0.0,3.631,0.012,3.612,3.649,false,2.071,0.57,4.289
"false","[A, D, E, F, J]",3.12,0.0,9.636,0.017,9.608,9.663,false,6.516,0.676,42.458
"false","[A, C, E, G, J]",3.12,0.0,8.631,0.01,8.616,8.647,false,5.511,0.639,30.371
"false","[B, C, E, G, I]",1.56,0.0,3.623,0.008,3.611,3.636,false,2.063,0.569,4.256
"false","[A, D, F, G, H]",3.12,0.0,5.635,0.007,5.624,5.646,false,2.515,0.446,6.325
"false","[A, B, D, I, J]",3.12,0.0,7.631,0.015,7.608,7.655,false,4.511,0.591,20.349
"false","[B, D, E, G, H]",1.56,0.0,3.633,0.013,3.613,3.654,false,2.073,0.571,4.297
"false","[A, C, E, H, I]",3.12,0.0,9.638,0.012,9.618,9.658,false,6.518,0.676,42.484
"false","[A, B, F, G, J]",3.12,0.0,7.628,0.01,7.612,7.643,false,4.508,0.591,20.322
"false","[B, C, E, F, J]",1.56,0.0,2.624,0.006,2.614,2.634,false,1.064,0.405,1.132
"false","[A, D, E, G, I]",3.12,0.0,5.635,0.011,5.618,5.652,false,2.515,0.446,6.325
"false","[A, B, F, H, I]",3.12,0.0,8.639,0.018,8.611,8.667,false,5.519,0.639,30.459
"false","[A, B, E, H, J]",3.12,0.0,7.635,0.012,7.616,7.653,false,4.515,0.591,20.385
"false","[B, C, D, H, I]",1.56,0.0,3.625,0.005,3.617,3.633,false,2.065,0.57,4.264
"false","[C, D, E, F, H]",1.56,0.0,8.635,0.014,8.613,8.656,false,7.075,0.819,50.056
"false","[A, C, D, H, J]",3.12,0.0,8.634,0.011,8.616,8.653,false,5.514,0.639,30.404
"false","[B, C, D, G, J]",1.56,0.0,2.622,0.007,2.61,2.634,false,1.062,0.405,1.128
"false","[A, C, F, G, I]",3.12,0.0,9.636,0.009,9.622,9.65,false,6.516,0.676,42.458
"false","[C, D, E, G, H]",1.56,0.0,3.73,0.01,3.714,3.746,false,2.17,0.582,4.709
"false","[A, C, F, G, J]",3.12,0.0,8.733,0.008,8.72,8.745,false,5.613,0.643,31.506
"false","[A, B, E, I, J]",3.12,0.0,7.733,0.013,7.713,7.754,false,4.613,0.597,21.28
"false","[B, C, E, H, I]",1.56,0.0,3.734,0.009,3.72,3.749,false,2.174,0.582,4.726
"false","[B, C, D, H, J]",1.56,0.0,2.723,0.01,2.708,2.739,false,1.163,0.427,1.353
"false","[A, C, D, I, J]",3.12,0.0,8.736,0.019,8.706,8.766,false,5.616,0.643,31.539
"false","[A, D, E, H, I]",3.12,0.0,5.732,0.011,5.715,5.75,false,2.612,0.456,6.823
"false","[B, D, E, F, J]",1.56,0.0,7.73,0.015,7.706,7.754,false,6.17,0.798,38.069
"false","[B, D, F, G, H]",1.56,0.0,3.73,0.008,3.717,3.743,false,2.17,0.582,4.709
"false","[A, E, F, G, H]",3.12,0.0,5.731,0.009,5.717,5.744,false,2.611,0.456,6.817
"false","[A, C, E, H, J]",3.12,0.0,8.729,0.015,8.705,8.753,false,5.609,0.643,31.461
"false","[A, C, F, H, I]",3.12,0.0,9.733,0.012,9.715,9.752,false,6.613,0.679,43.732
"false","[A, B, G, H, I]",3.12,0.0,8.731,0.014,8.708,8.754,false,5.611,0.643,31.483
"false","[B, C, E, G, J]",1.56,0.0,2.728,0.002,2.724,2.731,false,1.168,0.428,1.364
"false","[C, D, E, F, I]",1.56,0.0,8.728,0.012,8.709,8.747,false,7.168,0.821,51.38
"false","[A, B, F, H, J]",3.12,0.0,7.732,0.014,7.709,7.754,false,4.612,0.596,21.271
"false","[B, D, E, G, I]",1.56,0.0,3.726,0.008,3.714,3.738,false,2.166,0.581,4.692
"false","[A, D, E, G, J]",3.12,0.0,4.73,0.006,4.72,4.74,false,1.61,0.34,2.592
"false","[B, C, F, G, I]",1.56,0.0,3.725,0.005,3.718,3.732,false,2.165,0.581,4.687
"false","[A, D, F, G, I]",3.12,0.0,5.732,0.013,5.712,5.752,false,2.612,0.456,6.823
"false","[C, D, F, G, H]",1.56,0.0,3.824,0.012,3.805,3.843,false,2.264,0.592,5.126
"false","[B, D, E, H, I]",1.56,0.0,3.825,0.007,3.813,3.837,false,2.265,0.592,5.13
"false","[C, D, E, F, J]",1.56,0.0,7.825,0.01,7.809,7.841,false,6.265,0.801,39.25
"false","[B, D, F, G, I]",1.56,0.0,3.827,0.006,3.817,3.837,false,2.267,0.592,5.139
"false","[A, C, F, H, J]",3.12,0.0,8.834,0.011,8.816,8.851,false,5.714,0.647,32.65
"false","[A, B, F, I, J]",3.12,0.0,7.827,0.013,7.806,7.847,false,4.707,0.601,22.156
"false","[A, B, G, H, J]",3.12,0.0,7.834,0.014,7.812,7.856,false,4.714,0.602,22.222
"false","[B, C, D, I, J]",1.56,0.0,2.828,0.009,2.814,2.842,false,1.268,0.448,1.608
"false","[B, D, E, G, J]",1.56,0.0,2.828,0.013,2.807,2.85,false,1.268,0.448,1.608
"false","[A, C, G, H, I]",3.12,0.0,9.839,0.012,9.82,9.858,false,6.719,0.683,45.145
"false","[B, C, F, G, J]",1.56,0.0,2.827,0.012,2.808,2.847,false,1.267,0.448,1.605
"false","[A, D, E, H, J]",3.12,0.0,4.83,0.012,4.811,4.849,false,1.71,0.354,2.924
"false","[B, E, F, G, H]",1.56,0.0,3.832,0.011,3.814,3.85,false,2.272,0.593,5.162
"false","[A, D, F, H, I]",3.12,0.0,5.835,0.016,5.809,5.861,false,2.715,0.465,7.371
"false","[B, C, E, H, J]",1.56,0.0,2.822,0.013,2.801,2.843,false,1.262,0.447,1.593
"false","[A, D, F, G, J]",3.12,0.0,4.827,0.01,4.812,4.842,false,1.707,0.354,2.914
"false","[A, E, F, G, I]",3.12,0.0,5.836,0.016,5.811,5.861,false,2.716,0.465,7.377
"false","[A, C, E, I, J]",3.12,0.0,8.83,0.008,8.817,8.843,false,5.71,0.647,32.604
"false","[C, D, E, G, I]",1.56,0.0,3.835,0.013,3.814,3.857,false,2.275,0.593,5.176
"false","[B, C, F, H, I]",1.56,0.0,3.826,0.014,3.803,3.849,false,2.266,0.592,5.135
"false","[A, C, G, H, J]",3.12,0.0,8.934,0.011,8.916,8.952,false,5.814,0.651,33.803
"false","[C, D, E, G, J]",1.56,0.0,2.921,0.008,2.908,2.935,false,1.361,0.466,1.852
"false","[C, E, F, G, H]",1.56,0.0,3.928,0.011,3.911,3.946,false,2.368,0.603,5.607
"false","[A, D, F, H, J]",3.12,0.0,4.931,0.004,4.924,4.937,false,1.811,0.367,3.28
"false","[A, E, F, G, J]",3.12,0.0,4.927,0.012,4.908,4.945,false,1.807,0.367,3.265
"false","[C, D, E, H, I]",1.56,0.0,3.927,0.01,3.912,3.943,false,2.367,0.603,5.603
"false","[A, B, G, I, J]",3.12,0.0,7.926,0.007,7.914,7.937,false,4.806,0.606,23.098
"false","[B, D, F, G, J]",1.56,0.0,2.924,0.005,2.915,2.932,false,1.364,0.466,1.86
"false","[A, D, E, I, J]",3.12,0.0,4.925,0.006,4.915,4.935,false,1.805,0.366,3.258
"false","[B, C, E, I, J]",1.56,0.0,2.924,0.009,2.908,2.939,false,1.364,0.466,1.86
"false","[B, C, F, H, J]",1.56,0.0,2.924,0.012,2.906,2.942,false,1.364,0.466,1.86
"false","[B, E, F, G, I]",1.56,0.0,3.928,0.009,3.914,3.942,false,2.368,0.603,5.607
"false","[A, D, G, H, I]",3.12,0.0,5.93,0.009,5.915,5.944,false,2.81,0.474,7.896
"false","[A, E, F, H, I]",3.12,0.0,5.934,0.017,5.906,5.962,false,2.814,0.474,7.919
"false","[B, D, F, H, I]",1.56,0.0,3.928,0.009,3.914,3.942,false,2.368,0.603,5.607
