measured,configuration,performance,std,minci,maxci
true,"[A, E, F, G, I]",5.834,0,0,0
true,"[A, B, C, D, F]",11.65,0,0,0
true,"[B, C, J]",1.525,0,0,0
true,"[B, C, F]",2.117,0,0,0
true,"[A, B, C, D, F, G, H, J]",13.176,0,0,0
true,"[A, B, C, H, I, J]",12.344,0,0,0
true,"[A, B, C, D, E, I]",12.463,0,0,0
true,"[A, C, D, G, J]",8.535,0,0,0
true,"[B, C, E, F, J]",2.639,0,0,0
true,"[A, B, C, E, F, J]",11.752,0,0,0
true,"[A, F, H]",4.532,0,0,0
true,"[A, C, F, G, I, J]",9.654,0,0,0
true,"[E, G, I]",3.121,0,0,0
true,"[B, C, E, F]",2.628,0,0,0
true,"[A, E]",3.63,0,0,0
true,"[B, E, H]",2.525,0,0,0
true,"[B, F, G, I, J]",3.44,0,0,0
true,"[C, D, E, F, G, I]",9.448,0,0,0
true,"[A, B, E, F, G]",8.144,0,0,0
true,"[A, E, G, I]",5.236,0,0,0
true,"[A, C, D, E, F, H]",14.753,0,0,0
true,"[B, D, E, F, G, H, I]",10.154,0,0,0
true,"[A, B, C, E, F, I, J]",12.673,0,0,0
true,"[B, C, E, F, G, J]",3.325,0,0,0
true,"[A, B, D, E, G, H]",8.747,0,0,0
true,"[A, B, E, G, J]",7.543,0,0,0
true,"[D, E, F, H, I, J]",9.236,0,0,0
true,"[C, F, G, H]",3.422,0,0,0
true,"[A, G]",3.823,0,0,0
true,"[D, E, H, J]",2.738,0,0,0
true,"[A, B, C, D, E, G, H]",13.069,0,0,0
true,"[B, C, D, G, H, I]",4.347,0,0,0
true,"[B, C, D, E, F, G, I]",9.669,0,0,0
true,"[B, E, H, J]",2.535,0,0,0
true,"[B, C, F, G, I, J]",3.729,0,0,0
true,"[D, F, H, I, J]",3.735,0,0,0
true,"[B, C, D, E, G, I]",4.036,0,0,0
true,"[B, C, F, H, I]",3.833,0,0,0
true,"[A, B, E, F, I, J]",8.346,0,0,0
true,"[A, B, E, G]",7.538,0,0,0
true,"[A, C, F, G, J]",8.72,0,0,0
true,"[A, C, F, G, H]",9.552,0,0,0
true,"[C, D, E, F, I]",8.721,0,0,0
true,"[D, F, G, I, J]",3.634,0,0,0
true,"[B, C, D, E, H, I]",4.142,0,0,0
true,"[B, E, J]",1.726,0,0,0
true,"[A, C, F, H, I, J]",9.743,0,0,0
true,"[A, C, D, G, H, I]",10.246,0,0,0
true,"[A, C, D, E, F]",13.954,0,0,0
true,"[A, B, F, G, H, I, J]",9.356,0,0,0
true,"[C, E, G]",2.531,0,0,0
true,"[A, B, C, D, E, G]",12.243,0,0,0
true,"[C, F, G, I]",3.535,0,0,0
true,"[C, F, H, J]",2.722,0,0,0
true,"[B, F, I, J]",2.72,0,0,0
true,"[A, E, F, G, H, I]",6.642,0,0,0
true,"[B, C, D, E, F]",8.042,0,0,0
true,"[B, C, F, G, H, I, J]",4.536,0,0,0
true,"[C, D, E, G, H, I, J]",4.643,0,0,0
true,"[C, D, G, H, J]",3.239,0,0,0
true,"[A, C, D, E, G, H, I, J]",10.745,0,0,0
true,"[C, E, I, J]",2.724,0,0,0
true,"[D, F, G, H, I, J]",4.445,0,0,0
true,"[A, B, C, D, E, G, H, I, J]",13.964,0,0,0
true,"[A, B, C, D, E, F, G, H, I, J]",19.563,0,0,0
true,"[C, E, F, I, J]",3.332,0,0,0
true,"[A, C, D, F, G]",9.139,0,0,0
true,"[C, D, F, H]",3.138,0,0,0
true,"[B, D, G]",2.333,0,0,0
true,"[A, C, D, G, H, I, J]",10.247,0,0,0
true,"[A, B, C, D, F, G, H]",13.164,0,0,0
true,"[C, E, F, H, I, J]",4.128,0,0,0
true,"[B, E, F, G, J]",3.041,0,0,0
true,"[B, C, I, J]",2.423,0,0,0
true,"[A, B, D, F, I, J]",8.248,0,0,0
true,"[A, B, E, F, H]",8.231,0,0,0
true,"[A, D, F, H, J]",4.925,0,0,0
true,"[A, B, D, E, G]",7.961,0,0,0
true,"[C, F, J]",1.927,0,0,0
true,"[A, B, D, E, F, H, I]",14.562,0,0,0
true,"[A, B, C, D, E, F, H, I, J]",18.872,0,0,0
true,"[B, C, D, I]",2.843,0,0,0
true,"[B, C, E, F, G, H]",4.119,0,0,0
true,"[B, E, F, G, H, I, J]",4.734,0,0,0
true,"[B, E, F]",2.327,0,0,0
true,"[A, D, E, G, H]",5.544,0,0,0
true,"[A, C, F, H, I]",9.733,0,0,0
true,"[A, C, G, I, J]",9.042,0,0,0
true,"[D, G, H]",2.924,0,0,0
true,"[A, B, C, D, F, G, I]",13.252,0,0,0
true,"[B, I]",2.126,0,0,0
true,"[B, D, E, G, H, J]",3.633,0,0,0
true,"[C, D, E, G, H]",3.737,0,0,0
true,"[F, H]",2.419,0,0,0
true,"[B, E, F, G, I]",3.935,0,0,0
true,"[A, C, D, E, G, H]",9.844,0,0,0
true,"[B, E, F, I]",3.225,0,0,0
true,"[G]",1.709,0,0,0
true,"[B, F]",1.814,0,0,0
true,"[A, B, C, D, G, I, J]",12.652,0,0,0
true,"[B, C, E, I, J]",2.93,0,0,0
true,"[B, D, E, F, G, H, I, J]",10.158,0,0,0
true,"[A, D, E, F, H, J]",10.451,0,0,0
true,"[H, I, J]",2.721,0,0,0
true,"[A, B, C, E, H, I]",12.85,0,0,0
true,"[B, D, F, J]",2.229,0,0,0
true,"[B, C, F, H, I, J]",3.822,0,0,0
true,"[A, B, C, D, H]",11.846,0,0,0
true,"[A, B, E, G, H, I]",9.242,0,0,0
true,"[A, C, D, G]",8.538,0,0,0
true,"[B, E, I]",2.622,0,0,0
true,"[A, G, H]",4.618,0,0,0
true,"[A, B, D, F, G, H, I]",9.766,0,0,0
true,"[A, B, C, G, H, I, J]",13.051,0,0,0
true,"[A, B, D, E, H]",8.04,0,0,0
true,"[A, E, G, H, I]",6.034,0,0,0
true,"[B, D, E, F, J]",7.721,0,0,0
true,"[B, C, H, I, J]",3.231,0,0,0
true,"[B, F, I]",2.722,0,0,0
true,"[B, E, F, G, H, I]",4.726,0,0,0
true,"[C, D, G]",2.431,0,0,0
true,"[A, B, C, E, F, G, H, I, J]",14.163,0,0,0
true,"[B, C, F, G, H, I]",4.542,0,0,0
true,"[A, D, G, H]",5.033,0,0,0
true,"[A, B, D, E, F, H, I, J]",14.578,0,0,0
true,"[A, D, E, G, I]",5.656,0,0,0
true,"[B, E, G, H]",3.22,0,0,0
true,"[A, B, C, F]",11.246,0,0,0
true,"[B, D, E, J]",2.119,0,0,0
true,"[C, F, G, H, J]",3.432,0,0,0
true,"[D, F, G]",2.727,0,0,0
true,"[A, G, H, I]",5.532,0,0,0
true,"[A, B, D, I]",7.638,0,0,0
true,"[A, B, E, J]",6.846,0,0,0
true,"[B, C, D, E, F, J]",8.035,0,0,0
true,"[A, B, C, E, G, I, J]",12.768,0,0,0
true,"[A, C, D, F, J]",8.459,0,0,0
true,"[A, E, F, I, J]",5.14,0,0,0
true,"[E, F, G, J]",2.83,0,0,0
true,"[A, C, D, E, F, H, I, J]",15.661,0,0,0
true,"[A, D, F, G, J]",4.823,0,0,0
true,"[B, D, F, H, I, J]",3.935,0,0,0
true,"[A, B, C, E, F, G, I]",13.357,0,0,0
true,"[A, B, D, E, I, J]",8.16,0,0,0
true,"[D, E, F, H]",8.335,0,0,0
true,"[A, F, I]",4.634,0,0,0
