measured,configuration,performance,std,minci,maxci
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",8.541,0.332,7.715,9.366
true,"[TRANSIENTMODE, CLOCK]",6.085,0.352,5.21,6.96
true,"[TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",9.656,0.196,9.168,10.144
true,"[MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",52.712,0.303,51.961,53.464
true,"[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.24,0.31,5.469,7.011
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",35.245,0.299,34.504,35.987
true,"[TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",6.575,0.029,6.504,6.647
true,"[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.428,0.314,17.648,19.207
true,"[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",55.881,0.279,55.189,56.574
true,"[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD]",61.557,0.136,61.219,61.895
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER]",67.872,0.247,67.258,68.486
true,"[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",54.279,0.992,51.815,56.744
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.678,0.218,18.137,19.219
true,"[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",47.387,0.628,45.827,48.947
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.184,0.182,8.731,9.637
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.838,0.319,18.045,19.632
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",6.227,0.417,5.192,7.262
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",62.381,0.4,61.388,63.374
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.572,0.31,17.802,19.342
true,"[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",54.994,0.969,52.587,57.401
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",8.664,0.429,7.597,9.73
true,"[TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.092,0.267,5.427,6.756
true,"[MONITOR, DISKSYNC]",47.926,0.615,46.398,49.455
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",9.056,0.423,8.006,10.105
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.608,0.241,9.008,10.207
true,"[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",54.84,0.099,54.593,55.087
true,"[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",61.724,0.801,59.735,63.714
true,"[MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",55.669,0.252,55.044,56.294
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",8.703,0.309,7.937,9.47
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",5.786,0.033,5.703,5.869
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",19.324,0.379,18.383,20.264
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.138,0.295,17.406,18.87
true,"[DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",53.222,0.405,52.217,54.228
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.201,0.356,8.317,10.086
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.648,0.733,65.828,69.468
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",74.253,0.843,72.16,76.347
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, CLOCK]",6.13,0.349,5.264,6.997
true,"[MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",61.578,0.707,59.821,63.335
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.731,0.656,23.101,26.361
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.216,0.361,8.319,10.113
true,"[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.236,0.321,8.44,10.033
true,"[FILEAGETHRESHOLD]",13.573,0.454,12.444,14.701
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",67.841,0.519,66.551,69.132
true,"[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",17.89,0.382,16.941,18.839
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER]",67.526,0.477,66.34,68.712
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",18.956,0.428,17.893,20.018
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",30.026,0.114,29.743,30.31
true,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.404,0.248,8.787,10.021
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.737,0.191,18.263,19.211
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.163,0.102,23.909,24.418
true,"[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.33,0.328,60.515,62.145
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",18.474,0.397,17.487,19.461
true,"[DISKSYNC]",47.465,0.29,46.745,48.185
true,"[FILEAGETHRESHOLD, DISKSYNC]",47.193,0.264,46.538,47.848
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.124,0.182,66.672,67.575
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.489,0.133,8.158,8.82
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, CLOCK]",8.519,0.286,7.809,9.229
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",29.985,0.079,29.789,30.182
true,"[DEEPCOPY, MONITOR]",18.242,0.087,18.027,18.457
true,"[SNAPSHOTSERIALIZER, CLOCK]",13.843,0.233,13.263,14.422
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",74.076,0.535,72.747,75.405
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.818,0.112,5.54,6.096
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.281,0.111,9.006,9.557
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.704,0.312,17.929,19.48
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.918,0.395,17.936,19.901
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.067,0.024,9.008,9.126
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",9.693,0.236,9.106,10.281
true,"[TRANSIENTMODE, JOURNALSERIALIZER]",9.227,0.254,8.596,9.858
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.357,0.233,7.777,8.936
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, CLOCK]",48.507,0.578,47.071,49.943
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD]",62.732,1.385,59.291,66.173
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR]",8.795,0.551,7.426,10.164
true,"[JOURNALSERIALIZER, FILESIZETHRESHOLD]",24.644,0.638,23.059,26.23
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",67.162,0.701,65.421,68.903
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.65,0.215,9.115,10.185
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, CLOCK]",8.558,0.125,8.248,8.868
true,"[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",29.56,0.41,28.542,30.578
true,"[MONITOR, SNAPSHOTSERIALIZER]",13.805,0.411,12.783,14.826
true,"[DEEPCOPY, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",35.874,0.384,34.92,36.828
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.712,0.486,17.503,19.92
true,"[MONITOR, JOURNALSERIALIZER]",18.789,0.516,17.506,20.072
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.107,0.28,8.411,9.803
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.285,0.18,8.839,9.732
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC]",8.64,0.139,8.294,8.986
true,"[DEEPCOPY, TRANSIENTMODE, FILESIZETHRESHOLD]",8.713,0.482,7.516,9.909
true,"[JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",23.832,0.258,23.19,24.474
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",9.186,0.262,8.536,9.836
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",5.936,0.132,5.609,6.264
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",8.549,0.2,8.053,9.044
true,"[DEEPCOPY, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",61.543,0.338,60.705,62.382
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.561,0.292,17.836,19.285
true,"[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",18.639,0.456,17.507,19.77
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",61.411,0.625,59.859,62.964
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER]",18.482,0.202,17.982,18.983
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC]",54.742,0.064,54.583,54.902
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",74.886,0.585,73.433,76.339
true,"[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.31,0.431,17.239,19.382
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",74.809,0.318,74.02,75.598
true,"[FILESIZETHRESHOLD]",18.27,0.416,17.236,19.305
true,"[TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",6.058,0.398,5.068,7.047
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",74.737,0.546,73.382,76.092
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.388,0.228,5.822,6.954
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",47.638,0.586,46.181,49.095
true,"[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER]",55.016,0.517,53.731,56.301
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.635,0.366,17.725,19.545
true,"[MONITOR, FILESIZETHRESHOLD]",17.834,0.461,16.689,18.978
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",19.013,0.5,17.77,20.256
true,"[DEEPCOPY, JOURNALSERIALIZER]",30.433,1.125,27.637,33.229
true,"[DEEPCOPY, SNAPSHOTSERIALIZER]",18.396,0.364,17.493,19.299
true,"[SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.166,0.172,17.738,18.594
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.404,0.318,23.614,25.195
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.619,0.103,8.364,8.873
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",9.079,0.119,8.784,9.373
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.384,0.283,8.681,10.087
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER]",29.479,0.125,29.167,29.79
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.45,0.178,9.008,9.891
true,"[DEEPCOPY, MONITOR, DISKSYNC, CLOCK]",56,0.716,54.222,57.778
true,"[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",14.019,0.267,13.356,14.682
true,"[DEEPCOPY, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.948,1.249,21.846,28.051
true,"[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",13.703,0.184,13.245,14.161
true,"[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.581,0.349,8.715,10.447
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",8.725,0.386,7.766,9.684
true,"[JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.719,0.629,22.156,25.283
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",6.058,0.314,5.278,6.837
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.616,0.169,8.195,9.037
true,"[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.243,0.275,5.559,6.927
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.338,0.215,8.805,9.872
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.542,0.425,17.485,19.599
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.626,0.436,8.543,10.71
true,"[FILEAGETHRESHOLD, CLOCK]",13.672,0.493,12.447,14.897
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER]",30.095,0.643,28.497,31.693
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.855,0.118,18.563,19.147
true,"[DEEPCOPY, MONITOR, JOURNALSERIALIZER, CLOCK]",29.953,0.301,29.206,30.7
true,"[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",53.378,0.383,52.426,54.331
true,"[DEEPCOPY, FILESIZETHRESHOLD, CLOCK]",24.432,1.181,21.499,27.365
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.74,0.183,9.285,10.194
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER]",9.384,0.289,8.666,10.102
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",67.352,0.714,65.578,69.126
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.834,0.396,17.85,19.819
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC]",8.589,0.435,7.509,9.669
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.502,0.199,18.007,18.998
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",53.661,0.721,51.87,55.451
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",9.059,0.71,7.295,10.824
true,"[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER]",13.22,0.185,12.761,13.679
true,"[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.803,0.543,23.455,26.151
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.228,0.167,8.814,9.643
true,"[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",74.644,0.651,73.027,76.261
true,"[DISKSYNC, SNAPSHOTSERIALIZER]",47.29,0.431,46.22,48.36
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER]",18.834,0.69,17.121,20.547
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.137,0.13,23.816,24.459
true,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.202,0.057,9.062,9.343
true,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.187,0.439,8.096,10.277
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",23.924,0.678,22.24,25.607
true,"[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.194,0.107,8.929,9.46
true,"[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.509,0.573,17.086,19.932
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",24.243,1.025,21.696,26.79
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",19.237,0.348,18.373,20.1
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.407,0.479,17.218,19.596
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.323,0.194,23.841,24.805
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD]",8.55,0.369,7.634,9.467
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.057,0.329,5.24,6.874
true,"[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",6.299,0.232,5.721,6.876
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",8.525,0.112,8.247,8.803
true,"[FILEAGETHRESHOLD, FILESIZETHRESHOLD]",18.446,0.423,17.396,19.497
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",48.343,1.165,45.449,51.238
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",61.448,0.11,61.174,61.721
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",8.495,0.136,8.158,8.832
true,"[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",68.124,0.717,66.342,69.906
true,"[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.406,0.527,17.097,19.715
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",18.579,0.26,17.934,19.224
true,"[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER]",8.584,0.513,7.31,9.858
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR]",8.442,0.246,7.831,9.053
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",8.793,0.152,8.415,9.171
true,"[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",55.644,0.457,54.51,56.779
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.557,0.067,6.391,6.724
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",62.431,0.311,61.659,63.203
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.844,0.047,9.727,9.961
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",74.977,0.269,74.308,75.645
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.369,0.436,8.285,10.452
true,"[CLOCK]",13.956,0.47,12.789,15.124
true,"[TRANSIENTMODE, MONITOR, DISKSYNC]",6.323,0.078,6.129,6.517
true,"[JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.583,0.822,16.541,20.625
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.586,0.156,9.198,9.975
true,"[JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.614,0.079,23.417,23.812
true,"[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",55.875,0.338,55.034,56.716
true,"[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",53.837,0.88,51.651,56.023
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.427,0.728,33.62,37.235
true,"[DEEPCOPY, DISKSYNC]",55.469,0.326,54.658,56.279
true,"[DEEPCOPY, SNAPSHOTSERIALIZER, CLOCK]",17.977,0.447,16.866,19.088
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.643,0.216,18.107,19.179
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.983,0.343,18.132,19.834
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",6.04,0.372,5.117,6.963
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",74.541,0.761,72.65,76.432
true,"[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",6.017,0.268,5.352,6.682
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.296,0.305,5.539,7.053
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.815,0.341,17.967,19.662
true,"[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.862,0.593,60.39,63.334
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",9.727,0.134,9.394,10.059
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.923,0.228,18.356,19.489
