measured,configuration,pair_wise,pair_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[A, E, F, I, J]",5.15,0.0,5.13,0.013,5.109,5.151,true,0.02,0.004,0
"false","[B, D, F, I, J]",3.12,0.0,3.121,0.013,3.1,3.143,true,0.001,0,0
"false","[B, D, G, H, J]",3.13,0.0,3.124,0.008,3.11,3.137,true,0.006,0.002,0
"false","[C, E, F, H, I]",4.11,0.0,4.124,0.008,4.111,4.138,false,0.014,0.003,0
"false","[C, E, F, G, J]",3.12,0.0,3.125,0.008,3.112,3.138,true,0.005,0.002,0
"false","[B, E, F, H, J]",3.13,0.0,3.125,0.011,3.108,3.142,true,0.005,0.002,0
"false","[C, D, F, H, J]",3.12,0.0,3.124,0.009,3.109,3.138,true,0.004,0.001,0
"false","[D, E, F, G, I]",4.14,0.0,9.133,0.008,9.12,9.146,false,4.993,0.547,24.93
"false","[C, D, G, H, I]",4.13,0.0,4.128,0.011,4.111,4.146,true,0.002,0,0
"false","[B, E, G, H, I]",4.12,0.0,4.133,0.01,4.117,4.15,true,0.013,0.003,0
"false","[C, D, E, I, J]",3.12,0.0,3.127,0.006,3.118,3.137,true,0.007,0.002,0
"false","[A, E, G, H, J]",5.14,0.0,5.128,0.008,5.115,5.141,true,0.012,0.002,0
"false","[D, E, F, H, I]",4.22,0.0,9.229,0.013,9.209,9.249,false,5.009,0.543,25.09
"false","[D, E, F, G, J]",3.24,0.0,8.227,0.012,8.208,8.245,false,4.987,0.606,24.87
"false","[A, D, H, I, J]",5.21,0.0,5.227,0.002,5.223,5.231,false,0.017,0.003,0
"false","[B, E, F, I, J]",3.23,0.0,3.224,0.006,3.215,3.233,true,0.006,0.002,0
"false","[B, C, H, I, J]",3.22,0.0,3.226,0.006,3.217,3.236,true,0.006,0.002,0
"false","[C, E, G, H, I]",4.21,0.0,4.226,0.009,4.212,4.24,false,0.016,0.004,0
"false","[C, D, G, H, J]",3.23,0.0,3.223,0.007,3.212,3.234,true,0.007,0.002,0
"false","[C, E, F, H, J]",3.22,0.0,3.226,0.008,3.214,3.239,true,0.006,0.002,0
"false","[B, F, G, H, I]",4.22,0.0,4.228,0.008,4.215,4.241,true,0.008,0.002,0
"false","[C, D, F, I, J]",3.22,0.0,3.221,0.005,3.214,3.228,true,0.001,0,0
"false","[B, D, G, I, J]",3.23,0.0,3.228,0.015,3.204,3.251,true,0.002,0.001,0
"false","[A, E, G, I, J]",5.24,0.0,5.226,0.008,5.214,5.239,false,0.014,0.003,0
"false","[B, E, G, H, J]",3.23,0.0,3.224,0.01,3.209,3.239,true,0.006,0.002,0
"false","[A, F, G, H, J]",5.23,0.0,5.225,0.009,5.211,5.239,true,0.005,0.001,0
"false","[C, D, G, I, J]",3.33,0.0,3.326,0.01,3.31,3.342,true,0.004,0.001,0
"false","[A, F, G, I, J]",5.33,0.0,5.327,0.01,5.311,5.343,true,0.003,0.001,0
"false","[B, D, H, I, J]",3.31,0.0,3.324,0.01,3.308,3.341,true,0.014,0.004,0
"false","[B, F, G, H, J]",3.32,0.0,3.325,0.006,3.315,3.336,true,0.005,0.002,0
"false","[C, E, F, I, J]",3.32,0.0,3.323,0.007,3.312,3.334,true,0.003,0.001,0
"false","[A, E, H, I, J]",5.33,0.0,5.328,0.013,5.307,5.349,true,0.002,0,0
"false","[D, E, G, H, I]",4.32,0.0,4.327,0.009,4.313,4.341,true,0.007,0.002,0
"false","[D, E, F, H, J]",3.33,0.0,8.335,0.015,8.312,8.358,false,5.005,0.6,25.05
"false","[C, E, G, H, J]",3.32,0.0,3.323,0.008,3.311,3.335,true,0.003,0.001,0
"false","[B, E, G, I, J]",3.33,0.0,3.331,0.013,3.31,3.351,true,0.001,0,0
"false","[C, F, G, H, I]",4.32,0.0,4.326,0.011,4.309,4.342,true,0.006,0.001,0
"false","[C, D, H, I, J]",3.41,0.0,3.425,0.009,3.41,3.439,true,0.015,0.004,0
"false","[D, E, G, H, J]",3.43,0.0,3.423,0.009,3.409,3.437,true,0.007,0.002,0
"false","[C, E, G, I, J]",3.42,0.0,3.424,0.011,3.407,3.441,true,0.004,0.001,0
"false","[B, F, G, I, J]",3.42,0.0,3.426,0.012,3.407,3.445,true,0.006,0.002,0
"false","[D, F, G, H, I]",4.43,0.0,4.429,0.013,4.409,4.45,true,0.001,0,0
"false","[B, E, H, I, J]",3.42,0.0,3.42,0.007,3.408,3.431,true,0,0,0
"false","[C, F, G, H, J]",3.42,0.0,3.423,0.006,3.414,3.433,true,0.003,0.001,0
"false","[A, F, H, I, J]",5.42,0.0,5.43,0.008,5.417,5.442,true,0.01,0.002,0
"false","[D, E, F, I, J]",3.43,0.0,8.427,0.013,8.407,8.447,false,4.997,0.593,24.97
"false","[A, G, H, I, J]",5.51,0.0,5.528,0.006,5.518,5.537,false,0.018,0.003,0
"false","[E, F, G, H, I]",4.52,0.0,4.525,0.009,4.51,4.539,true,0.005,0.001,0
"false","[C, F, G, I, J]",3.52,0.0,3.524,0.007,3.514,3.535,true,0.004,0.001,0
"false","[D, E, G, I, J]",3.53,0.0,3.522,0.006,3.512,3.531,true,0.008,0.002,0
"false","[B, F, H, I, J]",3.51,0.0,3.528,0.012,3.509,3.547,true,0.018,0.005,0
"false","[D, F, G, H, J]",3.53,0.0,3.525,0.009,3.511,3.539,true,0.005,0.001,0
"false","[C, E, H, I, J]",3.51,0.0,3.526,0.012,3.507,3.544,true,0.016,0.005,0
"false","[B, G, H, I, J]",3.61,0.0,3.624,0.01,3.608,3.64,true,0.014,0.004,0
"false","[D, E, H, I, J]",3.61,0.0,3.621,0.003,3.616,3.625,false,0.011,0.003,0
"false","[D, F, G, I, J]",3.63,0.0,3.624,0.009,3.61,3.637,true,0.006,0.002,0
"false","[E, F, G, H, J]",3.63,0.0,3.62,0.008,3.608,3.633,true,0.01,0.003,0
"false","[C, F, H, I, J]",3.61,0.0,3.627,0.012,3.608,3.647,true,0.017,0.005,0
"false","[E, F, G, I, J]",3.73,0.0,3.724,0.008,3.712,3.737,true,0.006,0.002,0
"false","[D, F, H, I, J]",3.71,0.0,3.725,0.01,3.709,3.741,true,0.015,0.004,0
"false","[C, G, H, I, J]",3.71,0.0,3.723,0.009,3.708,3.737,true,0.013,0.003,0
"false","[E, F, H, I, J]",3.82,0.0,3.824,0.01,3.808,3.84,true,0.004,0.001,0
"false","[D, G, H, I, J]",3.81,0.0,3.817,0.007,3.805,3.829,true,0.007,0.002,0
"false","[E, G, H, I, J]",3.91,0.0,3.928,0.011,3.911,3.945,false,0.018,0.005,0
"false","[F, G, H, I, J]",4.01,0.0,4.019,0.006,4.009,4.028,true,0.009,0.002,0
"false","[A, B, C, D, E, F]",12.12,0.0,17.15,0.017,17.122,17.177,false,5.03,0.293,25.301
"false","[A, B, C, D, E, G]",12.24,0.0,12.244,0.019,12.214,12.275,true,0.004,0,0
"false","[A, B, C, D, F, G]",12.33,0.0,12.341,0.013,12.321,12.361,true,0.011,0.001,0
"false","[A, B, C, D, E, H]",12.33,0.0,12.349,0.015,12.326,12.373,true,0.019,0.002,0
"false","[A, B, C, D, E, I]",12.44,0.0,12.444,0.01,12.427,12.46,true,0.004,0,0
"false","[A, B, C, D, F, H]",12.42,0.0,12.446,0.01,12.429,12.462,false,0.026,0.002,0.001
"false","[A, B, C, E, F, G]",12.42,0.0,12.447,0.017,12.42,12.473,true,0.027,0.002,0.001
"false","[A, B, C, D, G, H]",12.54,0.0,12.54,0.018,12.512,12.568,true,0,0,0
"false","[A, B, C, D, E, J]",11.54,0.0,11.538,0.011,11.521,11.555,true,0.002,0,0
"false","[A, B, C, E, F, H]",12.52,0.0,12.538,0.008,12.526,12.551,false,0.018,0.001,0
"false","[A, B, D, E, F, G]",8.54,0.0,13.536,0.014,13.515,13.558,false,4.996,0.369,24.96
"false","[A, B, C, D, F, I]",12.53,0.0,12.534,0.013,12.514,12.554,true,0.004,0,0
"false","[A, B, C, D, F, J]",11.62,0.0,11.638,0.019,11.608,11.669,true,0.018,0.002,0
"false","[A, B, C, E, F, I]",12.63,0.0,12.642,0.02,12.61,12.674,true,0.012,0.001,0
"false","[A, C, D, E, F, G]",9.64,0.0,14.638,0.017,14.611,14.666,false,4.998,0.341,24.98
"false","[A, B, D, E, F, H]",8.63,0.0,13.634,0.005,13.625,13.642,false,5.004,0.367,25.04
"false","[A, B, C, D, G, I]",12.65,0.0,12.637,0.012,12.618,12.657,true,0.013,0.001,0
"false","[A, B, C, E, G, H]",12.63,0.0,12.641,0.008,12.629,12.653,true,0.011,0.001,0
"false","[A, B, D, E, G, H]",8.74,0.0,8.733,0.011,8.715,8.75,true,0.007,0.001,0
"false","[A, B, C, F, G, H]",12.72,0.0,12.74,0.019,12.711,12.77,true,0.02,0.002,0
"false","[A, B, C, D, G, J]",11.74,0.0,11.743,0.009,11.729,11.757,true,0.003,0,0
"false","[A, B, D, E, F, I]",8.74,0.0,13.741,0.015,13.717,13.765,false,5.001,0.364,25.01
"false","[A, B, C, E, G, I]",12.74,0.0,12.739,0.009,12.724,12.754,true,0.001,0,0
"false","[A, B, C, E, F, J]",11.73,0.0,11.74,0.011,11.722,11.757,true,0.01,0.001,0
"false","[B, C, D, E, F, G]",3.72,0.0,8.735,0.015,8.711,8.758,false,5.015,0.574,25.15
"false","[A, C, D, E, F, H]",9.73,0.0,14.738,0.019,14.708,14.768,false,5.008,0.34,25.08
"false","[A, B, C, D, H, I]",12.73,0.0,12.74,0.016,12.715,12.766,true,0.01,0.001,0
"false","[A, B, C, E, H, I]",12.83,0.0,12.846,0.012,12.827,12.865,true,0.016,0.001,0
"false","[A, B, D, E, G, I]",8.85,0.0,8.84,0.013,8.819,8.862,true,0.01,0.001,0
"false","[A, B, C, F, G, I]",12.83,0.0,12.841,0.011,12.824,12.859,true,0.011,0.001,0
"false","[A, B, C, E, G, J]",11.84,0.0,11.835,0.01,11.819,11.851,true,0.005,0,0
"false","[B, C, D, E, F, H]",3.81,0.0,8.839,0.017,8.812,8.866,false,5.029,0.569,25.291
"false","[A, B, D, E, F, J]",7.84,0.0,12.853,0.021,12.819,12.887,false,5.013,0.39,25.13
"false","[A, B, D, F, G, H]",8.83,0.0,8.842,0.011,8.824,8.86,true,0.012,0.001,0
"false","[A, B, C, D, H, J]",11.83,0.0,11.845,0.015,11.82,11.87,true,0.015,0.001,0
"false","[A, C, D, E, F, I]",9.84,0.0,14.846,0.015,14.822,14.87,false,5.006,0.337,25.06
"false","[A, C, D, E, G, H]",9.84,0.0,9.84,0.013,9.818,9.861,true,0,0,0
"false","[A, B, C, F, G, J]",11.92,0.0,11.935,0.008,11.923,11.947,false,0.015,0.001,0
"false","[B, C, D, E, F, I]",3.92,0.0,8.933,0.014,8.911,8.955,false,5.013,0.561,25.13
"false","[A, C, D, F, G, H]",9.94,0.0,9.947,0.019,9.917,9.977,true,0.007,0.001,0
"false","[A, B, D, F, G, I]",8.94,0.0,8.947,0.019,8.916,8.978,true,0.007,0.001,0
"false","[A, B, D, E, H, I]",8.93,0.0,8.941,0.01,8.925,8.958,true,0.011,0.001,0
"false","[A, B, E, F, G, H]",8.93,0.0,8.944,0.02,8.911,8.976,true,0.014,0.002,0
"false","[A, C, D, E, F, J]",8.94,0.0,13.943,0.018,13.914,13.972,false,5.003,0.359,25.03
"false","[A, B, C, F, H, I]",12.92,0.0,12.943,0.015,12.919,12.967,true,0.023,0.002,0.001
"false","[A, B, D, E, G, J]",7.95,0.0,7.933,0.011,7.915,7.951,true,0.017,0.002,0
"false","[A, B, C, D, I, J]",11.93,0.0,11.936,0.015,11.912,11.961,true,0.006,0.001,0
"false","[A, B, C, E, H, J]",11.94,0.0,11.94,0.013,11.919,11.961,true,0,0,0
"false","[A, C, D, E, G, I]",9.95,0.0,9.943,0.016,9.918,9.968,true,0.007,0.001,0
"false","[B, C, D, E, G, H]",3.93,0.0,3.932,0.014,3.91,3.955,true,0.002,0.001,0
"false","[A, B, D, E, H, J]",8.04,0.0,8.031,0.009,8.016,8.045,true,0.009,0.001,0
"false","[A, C, D, E, G, J]",9.05,0.0,9.038,0.015,9.015,9.061,true,0.012,0.001,0
"false","[A, B, D, F, G, J]",8.03,0.0,8.039,0.016,8.013,8.064,true,0.009,0.001,0
"false","[A, B, C, E, I, J]",12.04,0.0,12.039,0.02,12.008,12.07,true,0.001,0,0
"false","[A, B, D, F, H, I]",9.02,0.0,9.034,0.013,9.013,9.055,true,0.014,0.002,0
"false","[A, B, C, F, H, J]",12.02,0.0,12.044,0.013,12.023,12.064,false,0.024,0.002,0.001
"false","[A, C, E, F, G, H]",10.03,0.0,10.043,0.017,10.016,10.07,true,0.013,0.001,0
"false","[A, C, D, E, H, I]",10.03,0.0,10.039,0.013,10.018,10.061,true,0.009,0.001,0
"false","[B, C, D, E, F, J]",3.02,0.0,8.032,0.011,8.015,8.048,false,5.012,0.624,25.12
"false","[B, C, D, F, G, H]",4.03,0.0,4.033,0.017,4.006,4.061,true,0.003,0.001,0
"false","[A, C, D, F, G, I]",10.05,0.0,10.043,0.016,10.018,10.067,true,0.007,0.001,0
"false","[B, C, D, E, G, I]",4.04,0.0,4.029,0.007,4.019,4.04,true,0.011,0.003,0
"false","[A, B, C, G, H, I]",13.03,0.0,13.046,0.013,13.026,13.066,true,0.016,0.001,0
"false","[A, B, E, F, G, I]",9.04,0.0,9.042,0.01,9.027,9.058,true,0.002,0,0
"false","[A, C, E, F, G, I]",10.14,0.0,10.135,0.009,10.12,10.15,true,0.005,0,0
"false","[A, B, E, F, H, I]",9.13,0.0,9.144,0.022,9.109,9.18,true,0.014,0.002,0
"false","[A, B, C, G, H, J]",12.13,0.0,12.139,0.012,12.119,12.159,true,0.009,0.001,0
"false","[A, C, D, F, G, J]",9.14,0.0,9.135,0.011,9.118,9.153,true,0.005,0.001,0
"false","[A, C, D, F, H, I]",10.13,0.0,10.14,0.005,10.132,10.149,false,0.01,0.001,0
"false","[A, D, E, F, G, H]",6.15,0.0,11.138,0.013,11.117,11.159,false,4.988,0.448,24.88
"false","[B, C, D, E, G, J]",3.14,0.0,3.126,0.012,3.107,3.146,true,0.014,0.004,0
"false","[A, B, D, G, H, I]",9.13,0.0,9.14,0.014,9.117,9.163,true,0.01,0.001,0
"false","[B, C, E, F, G, H]",4.11,0.0,4.133,0.012,4.114,4.152,false,0.023,0.006,0.001
"false","[B, C, D, E, H, I]",4.12,0.0,4.128,0.009,4.113,4.143,true,0.008,0.002,0
"false","[A, B, E, F, G, J]",8.14,0.0,8.14,0.013,8.12,8.16,true,0,0,0
"false","[A, B, D, F, H, J]",8.12,0.0,8.14,0.015,8.115,8.164,true,0.02,0.002,0
"false","[B, C, D, F, G, I]",4.14,0.0,4.132,0.011,4.114,4.149,true,0.008,0.002,0
"false","[A, C, D, E, H, J]",9.14,0.0,9.134,0.013,9.113,9.155,true,0.006,0.001,0
"false","[A, B, C, F, I, J]",12.12,0.0,12.14,0.014,12.118,12.162,true,0.02,0.002,0
"false","[A, B, D, E, I, J]",8.14,0.0,8.139,0.013,8.118,8.16,true,0.001,0,0
"false","[A, C, E, F, G, J]",9.24,0.0,9.233,0.012,9.214,9.253,true,0.007,0.001,0
"false","[B, C, E, F, G, I]",4.22,0.0,4.233,0.016,4.207,4.259,true,0.013,0.003,0
"false","[B, C, D, F, G, J]",3.23,0.0,3.227,0.005,3.219,3.236,true,0.003,0.001,0
"false","[A, B, E, F, H, J]",8.24,0.0,8.244,0.018,8.216,8.273,true,0.004,0,0
"false","[A, B, E, G, H, I]",9.23,0.0,9.243,0.016,9.218,9.268,true,0.013,0.001,0
"false","[A, B, C, G, I, J]",12.23,0.0,12.242,0.021,12.209,12.275,true,0.012,0.001,0
"false","[A, C, E, F, H, I]",10.23,0.0,10.238,0.006,10.228,10.249,true,0.008,0.001,0
"false","[A, B, D, F, I, J]",8.22,0.0,8.236,0.014,8.215,8.258,true,0.016,0.002,0
"false","[A, D, E, F, G, I]",6.26,0.0,11.242,0.014,11.22,11.264,false,4.982,0.443,24.82
"false","[A, C, D, E, I, J]",9.24,0.0,9.239,0.008,9.225,9.252,true,0.001,0,0
"false","[A, C, D, G, H, I]",10.24,0.0,10.243,0.017,10.216,10.271,true,0.003,0,0
"false","[B, D, E, F, G, H]",4.23,0.0,9.236,0.011,9.218,9.254,false,5.006,0.542,25.06
"false","[A, C, D, F, H, J]",9.23,0.0,9.238,0.017,9.211,9.264,true,0.008,0.001,0
"false","[A, B, D, G, H, J]",8.23,0.0,8.243,0.016,8.217,8.269,true,0.013,0.002,0
"false","[B, C, D, F, H, I]",4.22,0.0,4.232,0.014,4.209,4.254,true,0.012,0.003,0
"false","[B, C, D, E, H, J]",3.23,0.0,3.233,0.012,3.214,3.253,true,0.003,0.001,0
"false","[B, C, E, F, H, I]",4.31,0.0,4.334,0.008,4.321,4.347,false,0.024,0.006,0.001
"false","[A, B, D, G, I, J]",8.33,0.0,8.336,0.008,8.323,8.349,true,0.006,0.001,0
"false","[A, B, E, F, I, J]",8.34,0.0,8.335,0.006,8.325,8.345,true,0.005,0.001,0
"false","[B, C, D, E, I, J]",3.33,0.0,3.327,0.008,3.314,3.339,true,0.003,0.001,0
"false","[A, D, E, F, G, J]",5.36,0.0,10.338,0.011,10.321,10.355,false,4.978,0.482,24.78
"false","[A, C, E, F, H, J]",9.34,0.0,9.337,0.014,9.315,9.36,true,0.003,0,0
"false","[B, C, D, F, H, J]",3.32,0.0,3.331,0.015,3.308,3.354,true,0.011,0.003,0
"false","[C, D, E, F, G, H]",4.32,0.0,9.337,0.013,9.317,9.357,false,5.017,0.537,25.17
"false","[A, D, E, F, H, I]",6.34,0.0,11.341,0.018,11.313,11.369,false,5.001,0.441,25.01
"false","[A, C, D, F, I, J]",9.33,0.0,9.342,0.02,9.311,9.373,true,0.012,0.001,0
"false","[B, D, E, F, G, I]",4.34,0.0,9.338,0.016,9.312,9.363,false,4.998,0.535,24.98
"false","[B, C, E, F, G, J]",3.32,0.0,3.324,0.011,3.307,3.34,true,0.004,0.001,0
"false","[A, B, E, G, H, J]",8.34,0.0,8.34,0.016,8.314,8.366,true,0,0,0
"false","[B, C, D, G, H, I]",4.34,0.0,4.324,0.006,4.314,4.334,false,0.016,0.004,0
"false","[A, C, E, G, H, I]",10.33,0.0,10.343,0.009,10.328,10.358,true,0.013,0.001,0
"false","[A, B, F, G, H, I]",9.32,0.0,9.347,0.02,9.315,9.378,true,0.027,0.003,0.001
"false","[A, B, C, H, I, J]",12.32,0.0,12.341,0.014,12.319,12.363,true,0.021,0.002,0
"false","[A, C, D, G, H, J]",9.34,0.0,9.334,0.007,9.324,9.344,true,0.006,0.001,0
"false","[A, D, E, F, H, J]",5.45,0.0,10.435,0.011,10.418,10.452,false,4.985,0.478,24.85
"false","[C, D, E, F, G, I]",4.43,0.0,9.437,0.01,9.422,9.453,false,5.007,0.531,25.07
"false","[B, D, E, F, G, J]",3.44,0.0,8.432,0.01,8.415,8.448,false,4.992,0.592,24.92
"false","[A, B, E, G, I, J]",8.44,0.0,8.433,0.007,8.421,8.444,true,0.007,0.001,0
"false","[A, C, D, G, I, J]",9.44,0.0,9.44,0.013,9.418,9.461,true,0,0,0
"false","[B, D, E, F, H, I]",4.42,0.0,9.439,0.014,9.416,9.461,false,5.019,0.532,25.19
"false","[A, B, F, G, H, J]",8.42,0.0,8.436,0.015,8.413,8.46,true,0.016,0.002,0
"false","[B, C, E, F, H, J]",3.42,0.0,3.434,0.011,3.416,3.452,true,0.014,0.004,0
"false","[B, C, D, G, H, J]",3.44,0.0,3.431,0.009,3.416,3.445,true,0.009,0.003,0
"false","[B, C, E, G, H, I]",4.42,0.0,4.429,0.007,4.417,4.441,true,0.009,0.002,0
"false","[A, D, E, G, H, I]",6.44,0.0,6.442,0.018,6.413,6.47,true,0.002,0,0
"false","[A, B, D, H, I, J]",8.41,0.0,8.439,0.017,8.411,8.466,false,0.029,0.003,0.001
"false","[A, C, E, F, I, J]",9.44,0.0,9.437,0.015,9.414,9.461,true,0.003,0,0
"false","[A, C, E, G, H, J]",9.44,0.0,9.434,0.016,9.409,9.46,true,0.006,0.001,0
"false","[A, C, F, G, H, I]",10.43,0.0,10.441,0.016,10.416,10.466,true,0.011,0.001,0
"false","[B, C, D, F, I, J]",3.42,0.0,3.431,0.009,3.416,3.445,true,0.011,0.003,0
"false","[C, D, E, F, H, I]",4.51,0.0,9.532,0.007,9.521,9.542,false,5.022,0.527,25.22
"false","[B, C, E, G, H, J]",3.53,0.0,3.525,0.01,3.509,3.541,true,0.005,0.001,0
"false","[A, D, E, G, H, J]",5.55,0.0,5.531,0.012,5.512,5.55,true,0.019,0.003,0
"false","[B, C, F, G, H, I]",4.52,0.0,4.531,0.01,4.514,4.547,true,0.011,0.002,0
"false","[B, C, D, G, I, J]",3.54,0.0,3.524,0.01,3.507,3.54,true,0.016,0.005,0
"false","[B, D, E, F, H, J]",3.53,0.0,8.53,0.008,8.517,8.543,false,5,0.586,25
"false","[A, C, D, H, I, J]",9.52,0.0,9.535,0.008,9.522,9.549,false,0.015,0.002,0
"false","[B, D, E, G, H, I]",4.53,0.0,4.533,0.012,4.513,4.552,true,0.003,0.001,0
"false","[A, D, E, F, I, J]",5.55,0.0,10.533,0.017,10.506,10.561,false,4.983,0.473,24.83
"false","[A, D, F, G, H, I]",6.54,0.0,6.528,0.008,6.515,6.542,true,0.012,0.002,0
"false","[A, B, F, G, I, J]",8.52,0.0,8.525,0.001,8.522,8.527,false,0.005,0.001,0
"false","[A, C, E, G, I, J]",9.54,0.0,9.534,0.014,9.511,9.556,true,0.006,0.001,0
"false","[A, B, E, H, I, J]",8.53,0.0,8.531,0.012,8.511,8.55,true,0.001,0,0
"false","[B, C, E, F, I, J]",3.52,0.0,3.526,0.006,3.517,3.535,true,0.006,0.002,0
"false","[A, C, F, G, H, J]",9.53,0.0,9.528,0.002,9.525,9.531,true,0.002,0,0
"false","[C, D, E, F, G, J]",3.53,0.0,8.526,0.009,8.512,8.54,false,4.996,0.586,24.96
"false","[B, C, D, H, I, J]",3.62,0.0,3.624,0.006,3.613,3.634,true,0.004,0.001,0
"false","[A, D, F, G, H, J]",5.64,0.0,5.627,0.005,5.619,5.634,false,0.013,0.002,0
"false","[B, C, E, G, I, J]",3.63,0.0,3.625,0.015,3.6,3.649,true,0.005,0.001,0
"false","[B, D, E, F, I, J]",3.63,0.0,8.624,0.004,8.618,8.63,false,4.994,0.579,24.94
"false","[C, D, E, F, H, J]",3.62,0.0,8.623,0.005,8.614,8.631,false,5.003,0.58,25.03
"false","[C, D, E, G, H, I]",4.62,0.0,4.623,0.005,4.615,4.632,true,0.003,0.001,0
"false","[B, C, F, G, H, J]",3.62,0.0,3.62,0.005,3.612,3.628,true,0,0,0
"false","[A, C, E, H, I, J]",9.63,0.0,9.638,0.014,9.615,9.661,true,0.008,0.001,0
"false","[B, D, F, G, H, I]",4.63,0.0,4.625,0.005,4.617,4.633,true,0.005,0.001,0
"false","[B, D, E, G, H, J]",3.64,0.0,3.622,0.003,3.616,3.627,false,0.018,0.005,0
"false","[A, C, F, G, I, J]",9.63,0.0,9.632,0.011,9.614,9.65,true,0.002,0,0
"false","[A, E, F, G, H, I]",6.64,0.0,6.63,0.002,6.627,6.633,false,0.01,0.002,0
"false","[A, D, E, G, I, J]",5.65,0.0,5.626,0.008,5.614,5.638,false,0.024,0.004,0.001
"false","[A, B, F, H, I, J]",8.61,0.0,8.636,0.016,8.611,8.661,false,0.026,0.003,0.001
"false","[A, C, F, H, I, J]",9.72,0.0,9.731,0.008,9.718,9.744,true,0.011,0.001,0
"false","[C, D, E, G, H, J]",3.73,0.0,3.723,0.011,3.706,3.74,true,0.007,0.002,0
"false","[C, D, F, G, H, I]",4.73,0.0,4.728,0.011,4.711,4.746,true,0.002,0,0
"false","[B, C, F, G, I, J]",3.72,0.0,3.723,0.013,3.703,3.743,true,0.003,0.001,0
"false","[A, E, F, G, H, J]",5.75,0.0,5.728,0.011,5.71,5.746,false,0.022,0.004,0
"false","[B, D, F, G, H, J]",3.73,0.0,3.726,0.009,3.711,3.741,true,0.004,0.001,0
"false","[B, D, E, G, I, J]",3.74,0.0,3.725,0.002,3.722,3.729,false,0.015,0.004,0
"false","[A, D, F, G, I, J]",5.74,0.0,5.728,0.012,5.709,5.748,true,0.012,0.002,0
"false","[B, E, F, G, H, I]",4.72,0.0,4.727,0.011,4.71,4.745,true,0.007,0.001,0
"false","[B, C, E, H, I, J]",3.72,0.0,3.726,0.013,3.705,3.747,true,0.006,0.002,0
"false","[A, D, E, H, I, J]",5.73,0.0,5.728,0.004,5.721,5.734,true,0.002,0,0
"false","[C, D, E, F, I, J]",3.72,0.0,8.727,0.014,8.705,8.748,false,5.007,0.574,25.07
"false","[A, B, G, H, I, J]",8.71,0.0,8.731,0.005,8.722,8.74,false,0.021,0.002,0
"false","[B, E, F, G, H, J]",3.83,0.0,3.826,0.004,3.82,3.832,true,0.004,0.001,0
"false","[C, D, F, G, H, J]",3.83,0.0,3.824,0.012,3.805,3.843,true,0.006,0.002,0
"false","[B, C, F, H, I, J]",3.81,0.0,3.827,0.007,3.815,3.838,false,0.017,0.004,0
"false","[B, D, F, G, I, J]",3.83,0.0,3.826,0.01,3.811,3.842,true,0.004,0.001,0
"false","[C, D, E, G, I, J]",3.83,0.0,3.818,0.006,3.808,3.828,false,0.012,0.003,0
"false","[A, C, G, H, I, J]",9.82,0.0,9.831,0.006,9.821,9.841,false,0.011,0.001,0
"false","[C, E, F, G, H, I]",4.81,0.0,4.826,0.007,4.814,4.837,false,0.016,0.003,0
"false","[A, D, F, H, I, J]",5.82,0.0,5.83,0.012,5.811,5.849,true,0.01,0.002,0
"false","[B, D, E, H, I, J]",3.82,0.0,3.824,0.006,3.815,3.832,true,0.004,0.001,0
"false","[A, E, F, G, I, J]",5.85,0.0,5.827,0.011,5.809,5.845,false,0.023,0.004,0.001
"false","[C, E, F, G, H, J]",3.92,0.0,3.926,0.018,3.898,3.954,true,0.006,0.002,0
"false","[A, E, F, H, I, J]",5.94,0.0,5.928,0.005,5.921,5.936,false,0.012,0.002,0
"false","[D, E, F, G, H, I]",4.93,0.0,9.93,0.006,9.92,9.94,false,5,0.504,25
"false","[B, E, F, G, I, J]",3.93,0.0,3.923,0.004,3.916,3.929,false,0.007,0.002,0
"false","[C, D, E, H, I, J]",3.91,0.0,3.92,0.005,3.912,3.928,false,0.01,0.003,0
"false","[A, D, G, H, I, J]",5.92,0.0,5.933,0.009,5.918,5.948,true,0.013,0.002,0
"false","[B, C, G, H, I, J]",3.92,0.0,3.925,0.006,3.916,3.934,true,0.005,0.001,0
"false","[C, D, F, G, I, J]",3.93,0.0,3.924,0.005,3.917,3.932,true,0.006,0.002,0
"false","[B, D, F, H, I, J]",3.91,0.0,3.926,0.014,3.904,3.947,true,0.016,0.004,0
"false","[C, E, F, G, I, J]",4.02,0.0,4.028,0.013,4.007,4.048,true,0.008,0.002,0
"false","[B, D, G, H, I, J]",4.02,0.0,4.03,0.01,4.014,4.046,true,0.01,0.002,0
"false","[A, E, G, H, I, J]",6.03,0.0,6.034,0.011,6.016,6.051,true,0.004,0.001,0
"false","[C, D, F, H, I, J]",4.01,0.0,4.028,0.008,4.016,4.041,false,0.018,0.004,0
"false","[B, E, F, H, I, J]",4.02,0.0,4.031,0.013,4.011,4.052,true,0.011,0.003,0
"false","[D, E, F, G, H, J]",4.04,0.0,9.033,0.015,9.008,9.057,false,4.993,0.553,24.93
"false","[C, D, G, H, I, J]",4.12,0.0,4.128,0.011,4.11,4.146,true,0.008,0.002,0
"false","[A, F, G, H, I, J]",6.12,0.0,6.137,0.014,6.115,6.158,true,0.017,0.003,0
