measured,configuration,performance,std,minci,maxci
true,"[POSTCONVERTWEBP, SCALEISHEIGHTDP, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",7.351,0.059,7.257,7.444
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",38.18,0.325,37.662,38.697
true,"[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.357,0.057,8.266,8.448
true,"[PLATFORM, POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",17.092,0.199,16.776,17.409
true,"[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",46.67,0.423,45.996,47.343
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.381,0.03,8.333,8.429
true,"[ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",3.765,0.007,3.754,3.776
true,"[POSTCONVERTWEBP, ROUNDINGHANDLER]",56.726,0.757,55.522,57.931
true,"[ENABLEPNGCRUSH, SKIPUPSCALING]",3.348,0.015,3.324,3.372
true,"[SKIPUPSCALING, IOSCREATEIMAGESETFOLDERS]",3.354,0.024,3.316,3.393
true,"[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",43.801,0.09,43.657,43.944
true,"[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, GUIADVANCEDOPTIONS]",56.082,0.366,55.499,56.664
true,"[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, SCALE, HALTONERROR, CLEARDIRBEFORECONVERT]",9.078,0.165,8.815,9.34
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",8.345,0.038,8.283,8.406
true,"[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",23.753,0.174,23.476,24.03
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, VERBOSELOG, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS]",9.322,0.065,9.218,9.426
true,"[SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",3.742,0.017,3.715,3.77
true,"[PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",89.988,0.489,89.209,90.767
true,"[CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALEMODE]",2.292,0.021,2.258,2.326
true,"[SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALE, CLEARDIRBEFORECONVERT]",7.836,0.03,7.788,7.883
true,"[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",46.834,0.252,46.433,47.235
true,"[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",14.775,0.196,14.464,15.086
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",6.249,0.039,6.187,6.311
true,"[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALEMODE, ROUNDINGHANDLER]",2.322,0.01,2.306,2.339
true,"[INCLUDEANDROIDLDPITVDPI, DOWNSCALINGALGORITHM, GUIADVANCEDOPTIONS]",61.498,0.5,60.703,62.294
true,"[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",8.451,0.046,8.378,8.525
true,"[UPSCALINGALGORITHM, ENABLEANTIALIASING, CLEARDIRBEFORECONVERT]",64.057,0.23,63.691,64.422
true,"[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, HALTONERROR, GUIADVANCEDOPTIONS]",377.485,1.216,375.55,379.421
true,"[PLATFORM, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, COMPRESSQUALITY, VERBOSELOG, IOSCREATEIMAGESETFOLDERS]",8.723,0.092,8.576,8.87
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.346,0.056,8.257,8.435
true,"[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",23.851,0.123,23.655,24.047
true,"[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",2.302,0.01,2.286,2.317
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS]",3.865,0.009,3.85,3.88
true,"[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",378.19,1.263,376.18,380.199
true,"[PLATFORM, SKIPUPSCALING]",7.857,0.038,7.797,7.917
true,"[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",9.771,0.049,9.693,9.849
true,"[COMPRESSQUALITY, ROUNDINGHANDLER]",52.893,0.64,51.874,53.911
true,"[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ROUNDINGHANDLER]",46.536,0.379,45.933,47.14
true,"[VERBOSELOG, IOSCREATEIMAGESETFOLDERS]",56.516,0.434,55.825,57.206
true,"[SCALEISHEIGHTDP, ROUNDINGHANDLER]",56.21,0.388,55.592,56.827
true,"[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, COMPRESSQUALITY, VERBOSELOG, ROUNDINGHANDLER, HALTONERROR, CLEARDIRBEFORECONVERT]",53.44,0.544,52.575,54.306
true,"[OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",181.338,1.089,179.605,183.071
true,"[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",6.057,0.023,6.019,6.094
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.399,0.035,8.344,8.455
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.353,0.024,8.314,8.392
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.495,0.016,8.469,8.521
true,"[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",12.518,0.037,12.459,12.577
true,"[PLATFORM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER]",365.986,2.185,362.508,369.464
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",5.776,0.017,5.748,5.804
true,"[ROUNDINGHANDLER, HALTONERROR]",56.241,1.099,54.492,57.991
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",31.09,0.329,30.567,31.613
true,"[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",3.745,0.01,3.73,3.76
true,"[INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, IOSCREATEIMAGESETFOLDERS]",5.045,0.054,4.959,5.13
true,"[ENABLEPNGCRUSH, SCALEMODE, GUIADVANCEDOPTIONS]",2.299,0.009,2.285,2.314
true,"[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, VERBOSELOG, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",56.881,1.051,55.209,58.554
true,"[POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",56.337,0.557,55.451,57.223
true,"[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, HALTONERROR, GUIADVANCEDOPTIONS]",64.348,0.478,63.587,65.108
true,"[SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",61.275,0.314,60.775,61.774
true,"[POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",47.148,0.107,46.978,47.319
true,"[PLATFORM, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ROUNDINGHANDLER, GUIADVANCEDOPTIONS]",7.956,0.039,7.894,8.017
true,"[PLATFORM, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",13.144,0.071,13.032,13.257
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.752,0.02,3.72,3.784
true,"[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",8.314,0.029,8.267,8.36
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",29.533,0.173,29.258,29.808
true,"[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",5.81,0.023,5.773,5.847
true,"[SKIPUPSCALING, HALTONERROR]",3.348,0.02,3.316,3.38
true,"[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",227.412,1.234,225.448,229.375
true,"[SCALEISHEIGHTDP, ENABLEMOZJPEG]",56.573,0.664,55.516,57.63
true,"[SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, SCALEMODE, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",3.328,0.004,3.321,3.334
true,"[ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",3.077,0.017,3.049,3.105
true,"[PLATFORM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",8.606,0.082,8.475,8.736
true,"[POSTCONVERTWEBP, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",6.067,0.051,5.985,6.149
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",14.41,0.037,14.351,14.469
true,"[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",7.8,0.018,7.772,7.828
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",40.611,0.525,39.776,41.446
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.361,0.035,8.305,8.417
true,"[PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SCALEMODE]",3.796,0.035,3.74,3.852
true,"[PLATFORM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",381.759,3.002,376.983,386.535
true,"[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, ROUNDINGHANDLER]",56.815,0.863,55.442,58.188
true,"[CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, HALTONERROR, CLEARDIRBEFORECONVERT]",180.188,0.536,179.334,181.041
true,"[UPSCALINGALGORITHM, COMPRESSQUALITY]",43.6,0.314,43.101,44.1
true,"[COMPRESSQUALITY, HALTONERROR]",52.922,0.125,52.723,53.12
true,"[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE]",3.067,0.011,3.05,3.085
true,"[PLATFORM, ENABLEMOZJPEG, VERBOSELOG]",109.04,1.035,107.393,110.686
true,"[SCALEISHEIGHTDP, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",17.856,0.167,17.59,18.122
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.338,0.017,3.312,3.364
true,"[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.36,0.034,8.307,8.414
true,"[SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",2.29,0.011,2.273,2.307
true,"[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, SCALE, IOSCREATEIMAGESETFOLDERS]",17.883,0.155,17.636,18.13
true,"[SKIPUPSCALING, ENABLEMOZJPEG, VERBOSELOG, ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS]",3.93,0.018,3.901,3.959
true,"[VERBOSELOG, SCALE]",7.273,0.054,7.187,7.359
true,"[PLATFORM, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG]",114.702,0.706,113.578,115.825
true,"[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, IOSCREATEIMAGESETFOLDERS]",56.036,0.432,55.348,56.723
true,"[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",5.766,0.021,5.732,5.799
true,"[POSTCONVERTWEBP, SKIPUPSCALING]",3.344,0.012,3.325,3.363
true,"[UPSCALINGALGORITHM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, VERBOSELOG, ROUNDINGHANDLER]",46.587,0.27,46.157,47.017
true,"[SCALEISHEIGHTDP, CLEARDIRBEFORECONVERT]",56.312,0.193,56.005,56.62
true,"[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",5.746,0.102,5.583,5.909
