measured,configuration,performance,std,minci,maxci
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTYPEDIRECTORY, ISTIMENEWER]",7.242,13.003,-13.449,27.934
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTIMENEWER, ISTYPEFILE]",8.794,10.109,-7.291,24.879
true,"[ISREGEX, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",7.26,13.227,-13.787,28.306
true,"[ISREGEX, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTIMENEWER]",8.668,9.371,-6.244,23.58
true,"[ISREGEX, ISTIMEACCESS, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTIMENEWER]",10.902,12.63,-9.195,30.999
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMEMODIFIED, ISPRINT0, ISTIMENEWER]",4.721,5.634,-4.245,13.686
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",18.409,10.503,1.696,35.122
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER]",14.32,15.64,-10.566,39.206
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER]",10.915,12.131,-8.388,30.218
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEFILE]",0.573,0.016,0.547,0.598
true,"[ISREGEX, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",13.885,10.752,-3.223,30.993
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",13.14,10.711,-3.903,30.184
true,"[ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISTYPEFILE]",7.632,12.654,-12.503,27.768
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",1.163,0.904,-0.276,2.602
true,"[ISIGNORECASE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY]",3.455,5.227,-4.862,11.771
true,"[ISREGEX, ISTIMENEWER]",3.711,6.154,-6.081,13.504
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTYPESYMLINK, ISTYPEFILE]",1.052,0.561,0.16,1.944
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEFILE]",2.774,4.206,-3.919,9.466
true,"[ISREGEX, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPESYMLINK]",9.406,12.26,-10.102,28.914
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER]",0.667,0.075,0.547,0.786
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISPRINT0, ISTYPEFILE]",7.17,13.051,-13.597,27.937
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISTIMENEWER, ISTYPEFILE]",3.66,6.168,-6.155,13.475
true,"[ISREGEX, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",7.284,13.083,-13.534,28.102
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",10.731,12.735,-9.533,30.995
true,"[ISTYPEFILE]",3.158,5.169,-5.067,11.383
true,"[ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0]",0.862,0.543,-0.002,1.726
true,"[ISREGEX, ISTIMEACCESS, ISTYPESYMLINK]",0.936,0.529,0.094,1.777
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",5.235,6.392,-4.937,15.406
true,"[ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",10.768,12.552,-9.206,30.741
true,"[ISREGEX, ISTIMEACCESS, ISTIMECREATE, ISTYPEOTHER, ISTIMENEWER, ISTYPEFILE]",3.878,6.344,-6.216,13.972
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",4.279,7.285,-7.314,15.871
true,"[ISTIMEOLDER, ISTIMEMODIFIED, ISTIMENEWER]",0.831,0.536,-0.022,1.684
true,"[ISREGEX, ISTIMEOLDER, ISTIMEMODIFIED, ISTIMENEWER, ISTYPEFILE]",4.687,6.865,-6.237,15.611
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",7.2,13.134,-13.7,28.099
