measured,configuration,pair_wise,pair_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",142.98,0.0,26.632,0.048,26.555,26.708,false,117.848,4.425,13888.151
"false","[PLATFORM, SKIPUPSCALING, SCALEMODE, SCALE]",0.0,0.0,9.909,0.14,9.686,10.131,false,8.409,0.849,70.711
"false","[SCALEISHEIGHTDP, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE, CLEARDIRBEFORECONVERT]",5.38,0.0,3.808,0.013,3.787,3.829,false,3.072,0.807,9.437
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",0.0,0.0,14.729,0.07,14.618,14.84,false,13.229,0.898,175.006
"false","[SKIPUPSCALING, COMPRESSQUALITY, SCALE]",11.55,0.0,8.659,0.024,8.622,8.697,false,4.391,0.507,19.281
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALE]",17.45,0.0,6.128,0.023,6.091,6.165,false,12.822,2.092,164.404
"true","[SCALEMODE, IOSCREATEIMAGESETFOLDERS]",3.75,0.0,3.805,0.021,3.771,3.838,false,1.445,0.38,2.088
"true","[IOSCREATEIMAGESETFOLDERS]",57.67,0.0,57.283,0.396,56.653,57.913,false,1.887,0.033,3.561
"true","[OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING]",212.62,0.0,212.935,0.73,211.773,214.096,false,1.185,0.006,1.404
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,9.316,0.033,9.264,9.369,false,7.816,0.839,61.09
"false","[PLATFORM, SCALEMODE, SCALE, HALTONERROR]",0.0,0.0,9.869,0.027,9.827,9.912,false,8.369,0.848,70.04
"true","[VERBOSELOG, SCALEMODE]",3.75,0.0,3.791,0.012,3.772,3.81,false,1.459,0.385,2.129
"true","[COMPRESSQUALITY, VERBOSELOG]",54.59,0.0,54.73,0.493,53.945,55.514,false,1.36,0.025,1.85
"true","[DOWNSCALINGALGORITHM, IOSCREATEIMAGESETFOLDERS]",57.33,0.0,58.262,0.349,57.708,58.817,false,0.568,0.01,0.323
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",366.48,0.0,388.289,1.731,385.535,391.044,false,20.309,0.052,412.455
"false","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY, HALTONERROR]",86.46,0.0,85.165,0.727,84.008,86.323,false,2.795,0.033,7.812
"true","[PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",111.34,0.0,111.735,0.762,110.522,112.948,true,1.105,0.01,1.221
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",0.0,0.0,9.855,0.025,9.816,9.895,false,8.355,0.848,69.806
"true","[PLATFORM]",111.34,0.0,111.454,0.528,110.614,112.295,false,1.386,0.012,1.921
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,5.34,0.024,5.303,5.378,false,3.84,0.719,14.746
"true","[SCALEISHEIGHTDP, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",57.67,0.0,57.66,0.231,57.293,58.027,false,1.51,0.026,2.28
"true","[SKIPUPSCALING, COMPRESSQUALITY]",4.68,0.0,4.685,0.01,4.67,4.7,false,1.495,0.319,2.235
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, ROUNDINGHANDLER]",114.68,0.0,111.792,1.406,109.555,114.029,false,4.388,0.039,19.255
"false","[SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",8.59,0.0,8.9,0.093,8.752,9.048,false,1.19,0.134,1.416
"false","[ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",57.46,0.0,58.407,0.428,57.726,59.089,true,0.553,0.009,0.306
"true","[INCLUDEANDROIDLDPITVDPI, GUIADVANCEDOPTIONS]",63.14,0.0,63.281,0.816,61.982,64.58,false,1.359,0.021,1.847
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",364.64,0.0,365.004,1.954,361.895,368.114,true,1.136,0.003,1.29
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALE]",0.0,0.0,19.434,0.077,19.311,19.556,false,17.934,0.923,321.628
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,7.169,0.165,6.906,7.432,false,5.669,0.791,32.138
"false","[PLATFORM, SCALEMODE, SCALE]",0.0,0.0,9.934,0.171,9.662,10.207,false,8.434,0.849,71.132
"true","[OUTPUTCOMPRESSIONGMODE, CLEARDIRBEFORECONVERT]",183.4,0.0,181.758,0.782,180.514,183.003,false,3.142,0.017,9.872
"true","[DOWNSCALINGALGORITHM, HALTONERROR]",58.41,0.0,57.495,0.733,56.328,58.661,false,2.415,0.042,5.832
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, SCALE, HALTONERROR, GUIADVANCEDOPTIONS]",5.58,0.0,16.222,0.208,15.89,16.553,false,9.142,0.564,83.576
"true","[PLATFORM, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",110.45,0.0,111.676,1.062,109.987,113.366,true,0.274,0.002,0.075
"true","[INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH]",63.42,0.0,62.452,0.505,61.649,63.256,false,2.468,0.04,6.091
"true","[SCALEISHEIGHTDP]",57.67,0.0,58.034,0.855,56.674,59.395,true,1.136,0.02,1.29
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM]",47.44,0.0,48.209,0.343,47.664,48.754,false,0.731,0.015,0.534
"false","[PLATFORM, POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",0.0,0.0,5.321,0.014,5.299,5.343,false,3.821,0.718,14.6
"true","[SKIPUPSCALING, SCALEMODE]",3.8,0.0,3.795,0.022,3.76,3.829,false,1.505,0.397,2.265
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",23.94,0.0,3.804,0.013,3.784,3.824,false,21.636,5.688,468.116
"true","[ENABLEPNGCRUSH, IOSCREATEIMAGESETFOLDERS]",57.95,0.0,57.882,1.153,56.047,59.716,true,1.568,0.027,2.459
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS]",13.06,0.0,9.795,0.024,9.756,9.834,false,4.765,0.486,22.705
"false","[PLATFORM, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, HALTONERROR, CLEARDIRBEFORECONVERT]",109.5,0.0,108.175,1.166,106.319,110.031,false,2.825,0.026,7.981
"true","[SCALE, CLEARDIRBEFORECONVERT]",8.8,0.0,8.92,0.017,8.893,8.947,false,1.38,0.155,1.904
"false","[ENABLEPNGCRUSH, COMPRESSQUALITY, GUIADVANCEDOPTIONS]",54.87,0.0,54.806,0.759,53.598,56.013,false,1.564,0.029,2.446
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALE]",12.31,0.0,16.441,0.12,16.25,16.633,false,2.631,0.16,6.922
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP]",58.01,0.0,58.269,1.066,56.573,59.966,true,1.241,0.021,1.54
"true","[SCALEISHEIGHTDP, SCALE]",8.8,0.0,8.85,0.069,8.741,8.959,false,1.45,0.164,2.103
"true","[HALTONERROR, GUIADVANCEDOPTIONS]",57.46,0.0,57.73,1.119,55.948,59.511,true,1.23,0.021,1.513
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ROUNDINGHANDLER]",57.67,0.0,57.879,0.594,56.934,58.824,false,1.291,0.022,1.667
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING]",4.81,0.0,4.828,0.008,4.815,4.841,false,1.482,0.307,2.196
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",57.12,0.0,4.537,0.015,4.513,4.561,false,54.083,11.92,2924.971
"true","[ROUNDINGHANDLER, SCALE]",8.8,0.0,8.76,0.065,8.657,8.863,false,1.54,0.176,2.372
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, ROUNDINGHANDLER]",14.76,0.0,6.557,0.044,6.487,6.627,false,9.703,1.48,94.148
"true","[INCLUDEANDROIDLDPITVDPI, IOSCREATEIMAGESETFOLDERS]",63.14,0.0,62.606,0.55,61.731,63.481,false,2.034,0.032,4.137
"true","[ENABLEPNGCRUSH, GUIADVANCEDOPTIONS]",57.95,0.0,58.145,0.416,57.484,58.807,false,1.305,0.022,1.703
"false","[UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, HALTONERROR]",197.73,0.0,197.054,1.406,194.816,199.291,true,2.176,0.011,4.735
"true","[ENABLEPNGCRUSH, HALTONERROR]",56.99,0.0,57.671,0.126,57.472,57.871,false,0.819,0.014,0.671
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",145.48,0.0,25.354,0.141,25.129,25.579,false,121.626,4.797,14792.884
"true","[ROUNDINGHANDLER]",57.67,0.0,58.103,0.538,57.247,58.958,false,1.067,0.018,1.138
"true","[OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER]",182.17,0.0,182.374,1.054,180.697,184.052,true,1.296,0.007,1.68
"true","[POSTCONVERTWEBP, CLEARDIRBEFORECONVERT]",58.01,0.0,58.033,0.789,56.777,59.289,false,1.477,0.025,2.182
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",212.67,0.0,212.501,1.517,210.087,214.916,true,1.669,0.008,2.786
"false","[PLATFORM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",0.0,0.0,26.615,0.039,26.553,26.677,false,25.115,0.944,630.763
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",48.1,0.0,47.922,0.3,47.444,48.399,false,1.678,0.035,2.816
"true","[PLATFORM, SCALE]",16.72,0.0,16.937,0.263,16.518,17.356,false,1.283,0.076,1.646
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG]",56.81,0.0,58.08,1.026,56.448,59.712,true,0.23,0.004,0.053
"true","[COMPRESSQUALITY, GUIADVANCEDOPTIONS]",54.59,0.0,54.994,0.817,53.694,56.295,true,1.096,0.02,1.201
"false","[ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",4.96,0.0,4.691,0.011,4.674,4.708,false,1.769,0.377,3.129
"true","[INCLUDEANDROIDLDPITVDPI, SCALEMODE]",3.8,0.0,3.792,0.011,3.775,3.81,false,1.508,0.398,2.274
"false","[PLATFORM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",140.92,0.0,25.817,0.113,25.637,25.996,false,116.603,4.517,13596.26
"true","[ENABLEPNGCRUSH, VERBOSELOG]",58.65,0.0,57.295,0.379,56.692,57.898,false,2.855,0.05,8.151
"true","[VERBOSELOG]",57.67,0.0,57.843,0.489,57.065,58.621,false,1.327,0.023,1.761
"true","[POSTCONVERTWEBP, ENABLEANTIALIASING]",75.91,0.0,74.995,0.468,74.251,75.739,false,2.415,0.032,5.832
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,9.92,0.1,9.761,10.079,false,8.42,0.849,70.896
"true","[ENABLEMOZJPEG, ROUNDINGHANDLER]",57.67,0.0,57.56,0.293,57.093,58.026,false,1.61,0.028,2.592
"true","[SCALEISHEIGHTDP, COMPRESSQUALITY]",54.59,0.0,54.794,0.877,53.399,56.189,true,1.296,0.024,1.68
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,14.701,0.134,14.487,14.915,false,13.201,0.898,174.266
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",0.92,0.0,26.639,0.03,26.591,26.687,false,24.219,0.909,586.56
"false","[PLATFORM, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",11.07,0.0,9.817,0.034,9.763,9.87,false,2.753,0.28,7.579
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",63.31,0.0,58.197,0.317,57.693,58.702,false,6.613,0.114,43.732
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALEMODE, IOSCREATEIMAGESETFOLDERS]",2.73,0.0,3.798,0.013,3.778,3.818,false,0.432,0.114,0.187
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,5.302,0.039,5.24,5.365,false,3.802,0.717,14.455
"false","[DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",6.9,0.0,6.844,0.021,6.811,6.876,false,1.556,0.227,2.421
"true","[UPSCALINGALGORITHM, ENABLEMOZJPEG]",47.97,0.0,47.956,0.391,47.335,48.578,false,1.514,0.032,2.292
"true","[SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE]",182.33,0.0,182.393,0.734,181.225,183.561,false,1.437,0.008,2.065
"true","[SCALEMODE, HALTONERROR]",3.54,0.0,3.784,0.008,3.771,3.796,false,1.256,0.332,1.578
"true","[INCLUDEANDROIDLDPITVDPI, VERBOSELOG]",63.14,0.0,62.811,0.886,61.402,64.22,false,1.829,0.029,3.345
"true","[HALTONERROR, IOSCREATEIMAGESETFOLDERS]",57.46,0.0,57.623,0.368,57.036,58.209,false,1.337,0.023,1.788
"true","[SKIPUPSCALING]",4.81,0.0,4.821,0.015,4.797,4.844,false,1.489,0.309,2.217
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",0.0,0.0,7.25,0.094,7.101,7.4,false,5.75,0.793,33.062
"true","[SCALEISHEIGHTDP, ENABLEANTIALIASING]",75.57,0.0,75.086,0.608,74.119,76.053,false,1.984,0.026,3.936
"true","[SKIPUPSCALING, DOWNSCALINGALGORITHM]",4.47,0.0,4.836,0.01,4.821,4.852,false,1.134,0.234,1.286
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, HALTONERROR]",372.88,0.0,389.29,1.409,387.048,391.533,false,14.91,0.038,222.308
"true","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",57.67,0.0,58.953,0.702,57.836,60.07,true,0.217,0.004,0.047
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE]",0.0,0.0,5.28,0.013,5.26,5.3,false,3.78,0.716,14.288
"true","[PLATFORM, ENABLEPNGCRUSH]",112.56,0.0,112.11,0.451,111.393,112.827,false,1.95,0.017,3.803
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, SCALEMODE]",16.61,0.0,4.56,0.004,4.553,4.567,false,13.55,2.971,183.603
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",0.0,0.0,14.645,0.07,14.534,14.756,false,13.145,0.898,172.791
"true","[ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",183.4,0.0,182.842,1.294,180.784,184.9,true,2.058,0.011,4.235
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, IOSCREATEIMAGESETFOLDERS]",56.65,0.0,57.749,1.078,56.034,59.465,true,0.401,0.007,0.161
"false","[PLATFORM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE]",6.47,0.0,5.286,0.017,5.259,5.312,false,2.684,0.508,7.204
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",140.21,0.0,25.888,0.111,25.712,26.065,false,115.822,4.474,13414.736
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALE]",10.09,0.0,6.14,0.038,6.08,6.2,false,5.45,0.888,29.703
"true","[OUTPUTCOMPRESSIONGMODE, SCALE]",19.11,0.0,19.462,0.071,19.349,19.574,false,1.148,0.059,1.318
"false","[PLATFORM, POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,7.263,0.01,7.247,7.279,false,5.763,0.793,33.212
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALE]",0.0,0.0,40.145,0.539,39.288,41.002,false,38.645,0.963,1493.436
"true","[UPSCALINGALGORITHM]",47.97,0.0,48.258,0.181,47.97,48.546,false,1.212,0.025,1.469
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,9.339,0.055,9.251,9.427,false,7.839,0.839,61.45
"true","[POSTCONVERTWEBP, SKIPUPSCALING]",5.15,0.0,4.831,0.025,4.792,4.871,false,1.819,0.377,3.309
"true","[UPSCALINGALGORITHM, SCALEMODE]",3.8,0.0,3.794,0.013,3.773,3.815,false,1.506,0.397,2.268
"false","[PLATFORM, POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",133.96,0.0,9.31,0.041,9.245,9.374,false,126.15,13.55,15913.823
"true","[PLATFORM, SCALEMODE]",5.25,0.0,5.293,0.037,5.235,5.352,false,1.457,0.275,2.123
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",38.99,0.0,19.065,0.127,18.863,19.267,false,21.425,1.124,459.031
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG]",0.0,0.0,9.342,0.02,9.31,9.374,false,7.842,0.839,61.497
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,3.788,0.015,3.764,3.813,false,2.288,0.604,5.235
"true","[COMPRESSQUALITY, IOSCREATEIMAGESETFOLDERS]",54.59,0.0,55.164,0.613,54.188,56.14,true,0.926,0.017,0.857
"true","[ENABLEMOZJPEG, ENABLEANTIALIASING]",75.57,0.0,75.697,0.705,74.575,76.819,false,1.373,0.018,1.885
"true","[SKIPUPSCALING, SCALE]",8.97,0.0,8.873,0.1,8.715,9.032,false,1.597,0.18,2.55
"true","[CLEARDIRBEFORECONVERT]",57.67,0.0,57.787,0.519,56.961,58.613,false,1.383,0.024,1.913
"true","[ENABLEPNGCRUSH, COMPRESSQUALITY]",54.87,0.0,54.617,0.523,53.785,55.449,false,1.753,0.032,3.073
"false","[SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT]",1.75,0.0,3.802,0.009,3.787,3.817,false,0.552,0.145,0.305
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",6.78,0.0,9.005,0.074,8.888,9.122,false,0.725,0.081,0.526
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,5.28,0.005,5.272,5.288,false,3.78,0.716,14.288
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH]",45.76,0.0,48.071,0.437,47.376,48.766,false,0.811,0.017,0.658
"false","[INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, SCALE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",8.02,0.0,10.05,0.152,9.808,10.293,false,0.53,0.053,0.281
"true","[ENABLEANTIALIASING, SCALE]",9.58,0.0,9.536,0.083,9.404,9.667,false,1.544,0.162,2.384
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEANTIALIASING, SCALE, HALTONERROR]",9.37,0.0,9.55,0.085,9.414,9.686,false,1.32,0.138,1.742
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE]",1.59,0.0,3.796,0.007,3.784,3.808,false,0.706,0.186,0.498
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, IOSCREATEIMAGESETFOLDERS]",56.84,0.0,57.456,0.522,56.626,58.286,false,0.884,0.015,0.781
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",182.81,0.0,183.246,1.311,181.16,185.333,true,1.064,0.006,1.132
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, SCALEMODE, SCALE]",0.0,0.0,10.026,0.069,9.916,10.136,false,8.526,0.85,72.693
"true","[VERBOSELOG, GUIADVANCEDOPTIONS]",57.67,0.0,58.4,0.827,57.084,59.716,true,0.77,0.013,0.593
"true","[UPSCALINGALGORITHM, SCALE]",8.92,0.0,8.837,0.096,8.685,8.99,false,1.583,0.179,2.506
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,7.243,0.058,7.15,7.335,false,5.743,0.793,32.982
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, SCALE]",0.0,0.0,16.911,0.224,16.555,17.267,false,15.411,0.911,237.499
"true","[ENABLEMOZJPEG, CLEARDIRBEFORECONVERT]",59.26,0.0,57.896,0.479,57.134,58.658,false,2.864,0.049,8.202
"false","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, ENABLEANTIALIASING]",76.74,0.0,75.333,0.666,74.273,76.393,false,2.907,0.039,8.451
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, SCALE]",8.38,0.0,8.849,0.081,8.72,8.979,false,1.031,0.117,1.063
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",40.05,0.0,14.076,0.037,14.018,14.135,false,27.474,1.952,754.821
"true","[SCALEISHEIGHTDP, ENABLEPNGCRUSH]",57.95,0.0,57.526,0.328,57.005,58.047,false,1.924,0.033,3.702
"true","[DOWNSCALINGALGORITHM, ROUNDINGHANDLER]",57.33,0.0,57.451,0.544,56.586,58.317,false,1.379,0.024,1.902
"true","[SKIPUPSCALING, IOSCREATEIMAGESETFOLDERS]",4.81,0.0,4.832,0.017,4.805,4.859,false,1.478,0.306,2.184
"false","[DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",6.75,0.0,4.566,0.018,4.537,4.594,false,3.684,0.807,13.572
"false","[UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",191.22,0.0,192.322,1.654,189.69,194.953,true,0.398,0.002,0.158
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, COMPRESSQUALITY]",54.93,0.0,54.862,0.149,54.624,55.1,false,1.568,0.029,2.459
"false","[PLATFORM, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, GUIADVANCEDOPTIONS]",6.29,0.0,3.799,0.015,3.775,3.822,false,3.991,1.051,15.928
"true","[PLATFORM, INCLUDEANDROIDLDPITVDPI]",116.81,0.0,114.846,0.98,113.287,116.405,false,3.464,0.03,11.999
"true","[PLATFORM, GUIADVANCEDOPTIONS]",111.34,0.0,111.419,0.965,109.884,112.955,true,1.421,0.013,2.019
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, CLEARDIRBEFORECONVERT]",5.51,0.0,3.801,0.011,3.783,3.819,false,3.209,0.844,10.298
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",0.0,0.0,27.349,0.458,26.621,28.077,false,25.849,0.945,668.171
