measured,configuration,feature_wise,feature_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",184.65,0.0,26.632,0.048,26.555,26.708,false,159.518,5.99,25445.992
"false","[SCALEISHEIGHTDP, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE, CLEARDIRBEFORECONVERT]",0.0,0.0,3.808,0.013,3.787,3.829,false,2.308,0.606,5.327
"false","[PLATFORM, SKIPUPSCALING, SCALEMODE, SCALE]",0.0,0.0,9.909,0.14,9.686,10.131,false,8.409,0.849,70.711
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",71.8,0.0,14.729,0.07,14.618,14.84,false,58.571,3.977,3430.562
"false","[SKIPUPSCALING, COMPRESSQUALITY, SCALE]",0.0,0.0,8.659,0.024,8.622,8.697,false,7.159,0.827,51.251
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALE]",0.0,0.0,6.128,0.023,6.091,6.165,false,4.628,0.755,21.418
"true","[IOSCREATEIMAGESETFOLDERS]",57.42,0.0,57.283,0.396,56.653,57.913,false,1.637,0.029,2.68
"false","[SCALEMODE, IOSCREATEIMAGESETFOLDERS]",3.37,0.0,3.805,0.021,3.771,3.838,false,1.065,0.28,1.134
"false","[OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING]",200.46,0.0,212.935,0.73,211.773,214.096,false,10.975,0.052,120.451
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",68.08,0.0,9.316,0.033,9.264,9.369,false,60.264,6.469,3631.75
"false","[PLATFORM, SCALEMODE, SCALE, HALTONERROR]",8.04,0.0,9.869,0.027,9.827,9.912,false,0.329,0.033,0.108
"false","[VERBOSELOG, SCALEMODE]",3.41,0.0,3.791,0.012,3.772,3.81,false,1.119,0.295,1.252
"false","[COMPRESSQUALITY, VERBOSELOG]",53.74,0.0,54.73,0.493,53.945,55.514,true,0.51,0.009,0.26
"false","[DOWNSCALINGALGORITHM, IOSCREATEIMAGESETFOLDERS]",57.42,0.0,58.262,0.349,57.708,58.817,false,0.658,0.011,0.433
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",227.31,0.0,388.289,1.731,385.535,391.044,false,159.479,0.411,25433.551
"false","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY, HALTONERROR]",97.81,0.0,85.165,0.727,84.008,86.323,false,14.145,0.166,200.081
"false","[PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",112.27,0.0,111.735,0.762,110.522,112.948,false,2.035,0.018,4.141
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",120.73,0.0,9.855,0.025,9.816,9.895,false,112.375,11.403,12628.141
"true","[PLATFORM]",112.27,0.0,111.454,0.528,110.614,112.295,false,2.316,0.021,5.364
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",70.42,0.0,5.34,0.024,5.303,5.378,false,66.58,12.468,4432.896
"false","[SCALEISHEIGHTDP, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",56.79,0.0,57.66,0.231,57.293,58.027,false,0.63,0.011,0.397
"false","[SKIPUPSCALING, COMPRESSQUALITY]",1.11,0.0,4.685,0.01,4.67,4.7,false,2.075,0.443,4.306
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, ROUNDINGHANDLER]",112.32,0.0,111.792,1.406,109.555,114.029,true,2.028,0.018,4.113
"false","[SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",7.24,0.0,8.9,0.093,8.752,9.048,false,0.16,0.018,0.026
"false","[ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",56.59,0.0,58.407,0.428,57.726,59.089,true,0.317,0.005,0.1
"false","[INCLUDEANDROIDLDPITVDPI, GUIADVANCEDOPTIONS]",63.16,0.0,63.281,0.816,61.982,64.58,false,1.379,0.022,1.902
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",237.3,0.0,365.004,1.954,361.895,368.114,false,126.204,0.346,15927.45
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALE]",70.94,0.0,19.434,0.077,19.311,19.556,false,53.006,2.727,2809.636
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",66.7,0.0,7.169,0.165,6.906,7.432,false,61.031,8.513,3724.783
"false","[PLATFORM, SCALEMODE, SCALE]",9.29,0.0,9.934,0.171,9.662,10.207,false,0.856,0.086,0.733
"false","[OUTPUTCOMPRESSIONGMODE, CLEARDIRBEFORECONVERT]",182.11,0.0,181.758,0.782,180.514,183.003,false,1.852,0.01,3.43
"false","[DOWNSCALINGALGORITHM, HALTONERROR]",56.61,0.0,57.495,0.733,56.328,58.661,true,0.615,0.011,0.378
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, SCALE, HALTONERROR, GUIADVANCEDOPTIONS]",47.68,0.0,16.222,0.208,15.89,16.553,false,32.958,2.032,1086.23
"false","[PLATFORM, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",111.7,0.0,111.676,1.062,109.987,113.366,true,1.524,0.014,2.323
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH]",63.79,0.0,62.452,0.505,61.649,63.256,false,2.838,0.045,8.054
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM]",48.37,0.0,48.209,0.343,47.664,48.754,false,1.661,0.034,2.759
"true","[SCALEISHEIGHTDP]",57.36,0.0,58.034,0.855,56.674,59.395,true,0.826,0.014,0.682
"false","[PLATFORM, POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",129.72,0.0,5.321,0.014,5.299,5.343,false,125.899,23.661,15850.558
"false","[SKIPUPSCALING, SCALEMODE]",0.0,0.0,3.795,0.022,3.76,3.829,false,2.295,0.605,5.267
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",115.13,0.0,3.804,0.013,3.784,3.824,false,112.826,29.66,12729.706
"false","[ENABLEPNGCRUSH, IOSCREATEIMAGESETFOLDERS]",57.42,0.0,57.882,1.153,56.047,59.716,true,1.038,0.018,1.077
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS]",58.11,0.0,9.795,0.024,9.756,9.834,false,49.815,5.086,2481.534
"false","[PLATFORM, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, HALTONERROR, CLEARDIRBEFORECONVERT]",111.38,0.0,108.175,1.166,106.319,110.031,false,4.705,0.043,22.137
"false","[SCALE, CLEARDIRBEFORECONVERT]",8.15,0.0,8.92,0.017,8.893,8.947,false,0.73,0.082,0.533
"false","[ENABLEPNGCRUSH, COMPRESSQUALITY, GUIADVANCEDOPTIONS]",53.51,0.0,54.806,0.759,53.598,56.013,true,0.204,0.004,0.042
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALE]",59.62,0.0,16.441,0.12,16.25,16.633,false,44.679,2.718,1996.213
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP]",57.36,0.0,58.269,1.066,56.573,59.966,true,0.591,0.01,0.349
"false","[SCALEISHEIGHTDP, SCALE]",8.43,0.0,8.85,0.069,8.741,8.959,false,1.08,0.122,1.166
"false","[HALTONERROR, GUIADVANCEDOPTIONS]",55.98,0.0,57.73,1.119,55.948,59.511,true,0.25,0.004,0.062
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ROUNDINGHANDLER]",58.34,0.0,57.879,0.594,56.934,58.824,false,1.961,0.034,3.846
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING]",4.83,0.0,4.828,0.008,4.815,4.841,false,1.502,0.311,2.256
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,4.537,0.015,4.513,4.561,false,3.037,0.669,9.223
"false","[ROUNDINGHANDLER, SCALE]",9.98,0.0,8.76,0.065,8.657,8.863,false,2.72,0.311,7.398
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, ROUNDINGHANDLER]",18.82,0.0,6.557,0.044,6.487,6.627,false,13.763,2.099,189.42
"false","[INCLUDEANDROIDLDPITVDPI, IOSCREATEIMAGESETFOLDERS]",63.35,0.0,62.606,0.55,61.731,63.481,false,2.244,0.036,5.036
"false","[ENABLEPNGCRUSH, GUIADVANCEDOPTIONS]",57.23,0.0,58.145,0.416,57.484,58.807,true,0.585,0.01,0.342
"false","[UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, HALTONERROR]",171.65,0.0,197.054,1.406,194.816,199.291,false,23.904,0.121,571.401
"false","[ENABLEPNGCRUSH, HALTONERROR]",56.61,0.0,57.671,0.126,57.472,57.871,false,0.439,0.008,0.193
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",171.06,0.0,25.354,0.141,25.129,25.579,false,147.206,5.806,21669.606
"true","[ROUNDINGHANDLER]",58.91,0.0,58.103,0.538,57.247,58.958,false,2.307,0.04,5.322
"false","[OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER]",183.94,0.0,182.374,1.054,180.697,184.052,false,3.066,0.017,9.4
"false","[POSTCONVERTWEBP, CLEARDIRBEFORECONVERT]",57.08,0.0,58.033,0.789,56.777,59.289,true,0.547,0.009,0.299
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",200.5,0.0,212.501,1.517,210.087,214.916,false,10.501,0.049,110.271
"false","[PLATFORM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",131.12,0.0,26.615,0.039,26.553,26.677,false,106.005,3.983,11237.06
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",48.98,0.0,47.922,0.3,47.444,48.399,false,2.558,0.053,6.543
"false","[PLATFORM, SCALE]",63.34,0.0,16.937,0.263,16.518,17.356,false,47.903,2.828,2294.697
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG]",56.89,0.0,58.08,1.026,56.448,59.712,true,0.31,0.005,0.096
"false","[COMPRESSQUALITY, GUIADVANCEDOPTIONS]",53.51,0.0,54.994,0.817,53.694,56.295,true,0.016,0,0
"false","[INCLUDEANDROIDLDPITVDPI, SCALEMODE]",9.74,0.0,3.792,0.011,3.775,3.81,false,7.448,1.964,55.473
"false","[ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",1.72,0.0,4.691,0.011,4.674,4.708,false,1.471,0.314,2.164
"false","[ENABLEPNGCRUSH, VERBOSELOG]",57.46,0.0,57.295,0.379,56.692,57.898,false,1.665,0.029,2.772
"false","[PLATFORM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",183.77,0.0,25.817,0.113,25.637,25.996,false,159.453,6.176,25425.259
"true","[VERBOSELOG]",57.46,0.0,57.843,0.489,57.065,58.621,false,1.117,0.019,1.248
"false","[POSTCONVERTWEBP, ENABLEANTIALIASING]",75.43,0.0,74.995,0.468,74.251,75.739,false,1.935,0.026,3.744
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,9.92,0.1,9.761,10.079,false,8.42,0.849,70.896
"false","[ENABLEMOZJPEG, ROUNDINGHANDLER]",58.41,0.0,57.56,0.293,57.093,58.026,false,2.35,0.041,5.522
"false","[SCALEISHEIGHTDP, COMPRESSQUALITY]",53.64,0.0,54.794,0.877,53.399,56.189,true,0.346,0.006,0.12
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",120.61,0.0,14.701,0.134,14.487,14.915,false,107.409,7.306,11536.693
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",121.63,0.0,26.639,0.03,26.591,26.687,false,96.491,3.622,9310.513
"false","[PLATFORM, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",59.12,0.0,9.817,0.034,9.763,9.87,false,50.803,5.175,2580.945
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",56.01,0.0,58.197,0.317,57.693,58.702,false,0.687,0.012,0.472
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALEMODE, IOSCREATEIMAGESETFOLDERS]",2.8,0.0,3.798,0.013,3.778,3.818,false,0.502,0.132,0.252
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",117.01,0.0,5.302,0.039,5.24,5.365,false,113.208,21.352,12816.051
"false","[DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",25.43,0.0,6.844,0.021,6.811,6.876,false,20.086,2.935,403.447
"false","[UPSCALINGALGORITHM, ENABLEMOZJPEG]",47.87,0.0,47.956,0.391,47.335,48.578,false,1.414,0.029,1.999
"false","[SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE]",182.39,0.0,182.393,0.734,181.225,183.561,false,1.497,0.008,2.241
"false","[SCALEMODE, HALTONERROR]",2.56,0.0,3.784,0.008,3.771,3.796,false,0.276,0.073,0.076
"false","[INCLUDEANDROIDLDPITVDPI, VERBOSELOG]",63.39,0.0,62.811,0.886,61.402,64.22,false,2.079,0.033,4.322
"false","[HALTONERROR, IOSCREATEIMAGESETFOLDERS]",56.17,0.0,57.623,0.368,57.036,58.209,true,0.047,0.001,0.002
"true","[SKIPUPSCALING]",4.83,0.0,4.821,0.015,4.797,4.844,false,1.509,0.313,2.277
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",73.71,0.0,7.25,0.094,7.101,7.4,false,67.96,9.374,4618.562
"false","[SCALEISHEIGHTDP, ENABLEANTIALIASING]",74.93,0.0,75.086,0.608,74.119,76.053,false,1.344,0.018,1.806
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM]",4.83,0.0,4.836,0.01,4.821,4.852,false,1.494,0.309,2.232
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, HALTONERROR]",225.59,0.0,389.29,1.409,387.048,391.533,false,162.2,0.417,26308.84
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",57.36,0.0,58.953,0.702,57.836,60.07,true,0.093,0.002,0.009
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE]",0.0,0.0,5.28,0.013,5.26,5.3,false,3.78,0.716,14.288
"false","[PLATFORM, ENABLEPNGCRUSH]",112.27,0.0,112.11,0.451,111.393,112.827,false,1.66,0.015,2.756
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, SCALEMODE]",0.0,0.0,4.56,0.004,4.553,4.567,false,3.06,0.671,9.364
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",81.29,0.0,14.645,0.07,14.534,14.756,false,68.145,4.653,4643.741
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, IOSCREATEIMAGESETFOLDERS]",56.85,0.0,57.749,1.078,56.034,59.465,true,0.601,0.01,0.361
"false","[ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",182.39,0.0,182.842,1.294,180.784,184.9,true,1.048,0.006,1.098
"false","[PLATFORM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE]",57.72,0.0,5.286,0.017,5.259,5.312,false,53.934,10.203,2908.876
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",184.27,0.0,25.888,0.111,25.712,26.065,false,159.882,6.176,25562.254
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALE]",8.43,0.0,6.14,0.038,6.08,6.2,false,3.79,0.617,14.364
"false","[OUTPUTCOMPRESSIONGMODE, SCALE]",133.96,0.0,19.462,0.071,19.349,19.574,false,115.998,5.96,13455.536
"false","[PLATFORM, POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,7.263,0.01,7.247,7.279,false,5.763,0.793,33.212
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALE]",135.34,0.0,40.145,0.539,39.288,41.002,false,96.695,2.409,9349.923
"true","[UPSCALINGALGORITHM]",48.37,0.0,48.258,0.181,47.97,48.546,false,1.612,0.033,2.599
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",134.32,0.0,9.339,0.055,9.251,9.427,false,126.481,13.543,15997.443
"false","[POSTCONVERTWEBP, SKIPUPSCALING]",4.83,0.0,4.831,0.025,4.792,4.871,false,1.499,0.31,2.247
"false","[UPSCALINGALGORITHM, SCALEMODE]",0.0,0.0,3.794,0.013,3.773,3.815,false,2.294,0.605,5.262
"false","[PLATFORM, POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",183.25,0.0,9.31,0.041,9.245,9.374,false,175.44,18.844,30779.194
"false","[PLATFORM, SCALEMODE]",58.22,0.0,5.293,0.037,5.235,5.352,false,54.427,10.283,2962.298
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",120.25,0.0,19.065,0.127,18.863,19.267,false,102.685,5.386,10544.209
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG]",49.25,0.0,9.342,0.02,9.31,9.374,false,41.408,4.432,1714.622
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",72.09,0.0,3.788,0.015,3.764,3.813,false,69.802,18.427,4872.319
"false","[COMPRESSQUALITY, IOSCREATEIMAGESETFOLDERS]",53.7,0.0,55.164,0.613,54.188,56.14,true,0.036,0.001,0.001
"false","[ENABLEMOZJPEG, ENABLEANTIALIASING]",74.93,0.0,75.697,0.705,74.575,76.819,true,0.733,0.01,0.537
"false","[SKIPUPSCALING, SCALE]",0.0,0.0,8.873,0.1,8.715,9.032,false,7.373,0.831,54.361
"true","[CLEARDIRBEFORECONVERT]",57.08,0.0,57.787,0.519,56.961,58.613,true,0.793,0.014,0.629
"false","[ENABLEPNGCRUSH, COMPRESSQUALITY]",54.14,0.0,54.617,0.523,53.785,55.449,false,1.023,0.019,1.047
"false","[SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT]",126.31,0.0,3.802,0.009,3.787,3.817,false,124.008,32.617,15377.984
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",126.14,0.0,9.005,0.074,8.888,9.122,false,118.635,13.174,14074.263
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE]",45.01,0.0,5.28,0.005,5.272,5.288,false,41.23,7.809,1699.913
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH]",48.37,0.0,48.071,0.437,47.376,48.766,false,1.799,0.037,3.236
"false","[ENABLEANTIALIASING, SCALE]",26.5,0.0,9.536,0.083,9.404,9.667,false,18.464,1.936,340.919
"false","[INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, SCALE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",0.0,0.0,10.05,0.152,9.808,10.293,false,8.55,0.851,73.103
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE]",0.0,0.0,3.796,0.007,3.784,3.808,false,2.296,0.605,5.272
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEANTIALIASING, SCALE, HALTONERROR]",24.75,0.0,9.55,0.085,9.414,9.686,false,16.7,1.749,278.89
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, IOSCREATEIMAGESETFOLDERS]",57.42,0.0,57.456,0.522,56.626,58.286,false,1.464,0.025,2.143
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",182.39,0.0,183.246,1.311,181.16,185.333,true,0.644,0.004,0.415
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, SCALEMODE, SCALE]",0.0,0.0,10.026,0.069,9.916,10.136,false,8.526,0.85,72.693
"false","[VERBOSELOG, GUIADVANCEDOPTIONS]",56.83,0.0,58.4,0.827,57.084,59.716,true,0.07,0.001,0.005
"false","[UPSCALINGALGORITHM, SCALE]",0.0,0.0,8.837,0.096,8.685,8.99,false,7.337,0.83,53.832
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",23.16,0.0,7.243,0.058,7.15,7.335,false,17.417,2.405,303.352
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, SCALE]",0.82,0.0,16.911,0.224,16.555,17.267,false,14.591,0.863,212.897
"false","[ENABLEMOZJPEG, CLEARDIRBEFORECONVERT]",56.58,0.0,57.896,0.479,57.134,58.658,true,0.184,0.003,0.034
"false","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, ENABLEANTIALIASING]",74.93,0.0,75.333,0.666,74.273,76.393,false,1.097,0.015,1.203
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, SCALE]",0.0,0.0,8.849,0.081,8.72,8.979,false,7.349,0.83,54.008
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",124.47,0.0,14.076,0.037,14.018,14.135,false,111.894,7.949,12520.267
"false","[SCALEISHEIGHTDP, ENABLEPNGCRUSH]",57.36,0.0,57.526,0.328,57.005,58.047,false,1.334,0.023,1.78
"false","[DOWNSCALINGALGORITHM, ROUNDINGHANDLER]",58.91,0.0,57.451,0.544,56.586,58.317,false,2.959,0.052,8.756
"false","[SKIPUPSCALING, IOSCREATEIMAGESETFOLDERS]",4.39,0.0,4.832,0.017,4.805,4.859,false,1.058,0.219,1.119
"false","[UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",169.18,0.0,192.322,1.654,189.69,194.953,false,21.642,0.113,468.376
"false","[DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,4.566,0.018,4.537,4.594,false,3.066,0.671,9.4
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, COMPRESSQUALITY]",53.64,0.0,54.862,0.149,54.624,55.1,false,0.278,0.005,0.077
"false","[PLATFORM, INCLUDEANDROIDLDPITVDPI]",118.2,0.0,114.846,0.98,113.287,116.405,false,4.854,0.042,23.561
"false","[PLATFORM, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, GUIADVANCEDOPTIONS]",57.39,0.0,3.799,0.015,3.775,3.822,false,55.091,14.501,3035.018
"false","[PLATFORM, GUIADVANCEDOPTIONS]",111.64,0.0,111.419,0.965,109.884,112.955,false,1.721,0.015,2.962
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, CLEARDIRBEFORECONVERT]",0.0,0.0,3.801,0.011,3.783,3.819,false,2.301,0.605,5.295
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",135.34,0.0,27.349,0.458,26.621,28.077,false,109.491,4.003,11988.279
