measured,configuration,config_crusher,config_crusher_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[DOWNSCALINGALGORITHM, GUIADVANCEDOPTIONS]",57.1,0.0,56.776,1.067,55.079,58.474,true,0.324,0.006,0.105
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH]",55.534,0.0,56.652,0.609,55.683,57.622,false,1.118,0.02,1.25
"false","[UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, HALTONERROR, GUIADVANCEDOPTIONS]",7.629,0.0,12.644,0.22,12.294,12.995,false,5.015,0.397,25.15
"true","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",351.751,0.0,353.511,1.922,350.453,356.57,true,1.76,0.005,3.098
"false","[PLATFORM, HALTONERROR]",110.133,0.0,109.428,0.782,108.183,110.672,true,0.705,0.006,0.497
"false","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS]",46.522,0.0,64.276,0.449,63.561,64.991,false,17.754,0.276,315.205
"false","[SKIPUPSCALING, VERBOSELOG]",3.327,0.0,3.354,0.013,3.333,3.375,false,0.027,0.008,0.001
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.799,0.0,8.351,0.044,8.28,8.422,false,0.552,0.066,0.305
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEANTIALIASING]",55.529,0.0,74.102,0.367,73.518,74.686,false,18.573,0.251,344.956
"true","[UPSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",2.291,0.0,2.296,0.006,2.287,2.306,true,0.005,0.002,0
"false","[ENABLEPNGCRUSH, SCALE]",7.399,0.0,7.441,0.041,7.376,7.507,true,0.042,0.006,0.002
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",2.291,0.0,2.305,0.016,2.281,2.33,true,0.014,0.006,0
"true","[PLATFORM, UPSCALINGALGORITHM, SCALEMODE]",3.782,0.0,3.791,0.017,3.764,3.818,true,0.009,0.002,0
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.975,0.0,8.357,0.057,8.266,8.448,false,0.382,0.046,0.146
"true","[POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",181.065,0.0,182.919,0.382,182.312,183.527,false,1.854,0.01,3.437
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, ROUNDINGHANDLER, HALTONERROR, GUIADVANCEDOPTIONS]",3.356,0.0,4.2,0.016,4.175,4.226,false,0.844,0.201,0.712
"false","[INCLUDEANDROIDLDPITVDPI, OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER]",181.046,0.0,198.367,2.115,195.002,201.733,false,17.321,0.087,300.017
"false","[PLATFORM, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",351.758,0.0,407.532,1.135,405.726,409.338,false,55.774,0.137,3110.739
"false","[PLATFORM, SKIPUPSCALING, VERBOSELOG, ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",7.816,0.0,10.209,0.05,10.13,10.289,false,2.393,0.234,5.726
"false","[PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.838,0.0,8.107,0.187,7.81,8.404,true,0.269,0.033,0.072
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALEMODE, SCALE, HALTONERROR]",5.66,0.0,5.703,0.102,5.541,5.864,true,0.043,0.008,0.002
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",3.762,0.0,4.343,0.01,4.328,4.359,false,0.581,0.134,0.338
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS]",175.935,0.0,206.19,1.171,204.328,208.053,false,30.255,0.147,915.365
"false","[ENABLEPNGCRUSH, SKIPUPSCALING, ROUNDINGHANDLER]",3.332,0.0,3.445,0.017,3.418,3.473,false,0.113,0.033,0.013
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CLEARDIRBEFORECONVERT]",55.529,0.0,56.503,0.843,55.162,57.845,true,0.974,0.017,0.949
"true","[SCALEMODE]",2.291,0.0,2.307,0.018,2.278,2.336,true,0.016,0.007,0
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",2.295,0.0,2.3,0.009,2.285,2.314,true,0.005,0.002,0
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY]",3.176,0.0,3.199,0.012,3.18,3.218,false,0.023,0.007,0.001
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS]",3.061,0.0,3.334,0.01,3.319,3.349,false,0.273,0.082,0.075
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",5.785,0.0,6.097,0.015,6.073,6.121,false,0.312,0.051,0.097
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.797,0.0,7.808,0.027,7.766,7.851,true,0.011,0.001,0
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",13.173,0.0,13.26,0.09,13.116,13.403,true,0.087,0.007,0.008
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.529,0.0,56.106,0.868,54.724,57.488,true,0.577,0.01,0.333
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",13.22,0.0,14.583,0.032,14.532,14.634,false,1.363,0.093,1.858
"false","[SCALEMODE, SCALE]",4.029,0.0,4.045,0.025,4.006,4.085,true,0.016,0.004,0
"false","[ENABLEPNGCRUSH, ENABLEMOZJPEG]",55.535,0.0,56.933,0.904,55.494,58.371,true,1.398,0.025,1.954
"false","[HALTONERROR, CLEARDIRBEFORECONVERT]",55.529,0.0,57.992,2.545,53.942,62.041,true,2.463,0.042,6.066
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",7.825,0.0,7.818,0.026,7.776,7.859,true,0.007,0.001,0
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",2.301,0.0,2.305,0.015,2.281,2.329,true,0.004,0.002,0
"false","[UPSCALINGALGORITHM, SKIPUPSCALING]",3.334,0.0,3.328,0.02,3.297,3.359,true,0.006,0.002,0
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.794,0.0,7.805,0.023,7.768,7.842,true,0.011,0.001,0
"false","[IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",55.529,0.0,57.075,0.878,55.677,58.472,false,1.546,0.027,2.39
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",4.034,0.0,4.719,0.078,4.595,4.844,false,0.685,0.145,0.469
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ROUNDINGHANDLER, SCALE, HALTONERROR]",17.825,0.0,17.661,0.049,17.583,17.738,false,0.164,0.009,0.027
"false","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, IOSCREATEIMAGESETFOLDERS]",3.761,0.0,4.352,0.013,4.331,4.373,false,0.591,0.136,0.349
"false","[ENABLEANTIALIASING, GUIADVANCEDOPTIONS]",55.529,0.0,74.129,0.581,73.204,75.054,false,18.6,0.251,345.96
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.529,0.0,56.512,0.582,55.586,57.438,false,0.983,0.017,0.966
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS]",8.472,0.0,8.5,0.101,8.339,8.662,true,0.028,0.003,0.001
"false","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",386.902,0.0,453.574,0.656,452.531,454.618,false,66.672,0.147,4445.156
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG]",55.535,0.0,61.391,0.904,59.952,62.83,false,5.856,0.095,34.293
"false","[PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE]",13.062,0.0,13.214,0.122,13.02,13.409,true,0.152,0.012,0.023
"false","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.75,0.0,3.749,0.01,3.733,3.764,true,0.001,0,0
"false","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",55.534,0.0,61.102,0.253,60.7,61.504,false,5.568,0.091,31.003
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, VERBOSELOG, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",55.529,0.0,56.881,1.051,55.209,58.554,true,1.352,0.024,1.828
"false","[PLATFORM, POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, SCALE, CLEARDIRBEFORECONVERT]",8.926,0.0,9.36,0.045,9.289,9.431,false,0.434,0.046,0.188
"false","[UPSCALINGALGORITHM, VERBOSELOG]",46.186,0.0,46.634,0.049,46.555,46.712,false,0.448,0.01,0.201
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",46.191,0.0,46.834,0.252,46.433,47.235,false,0.643,0.014,0.413
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",8.493,0.0,8.539,0.065,8.435,8.643,true,0.046,0.005,0.002
"false","[COMPRESSQUALITY, SCALE]",7.084,0.0,7.148,0.036,7.09,7.205,false,0.064,0.009,0.004
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",3.809,0.0,2.291,0.005,2.283,2.299,false,1.518,0.663,2.304
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE]",13.158,0.0,14.689,0.168,14.421,14.957,false,1.531,0.104,2.344
"false","[PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SCALE, IOSCREATEIMAGESETFOLDERS]",15.435,0.0,15.665,0.067,15.559,15.771,false,0.23,0.015,0.053
"false","[ENABLEPNGCRUSH, ENABLEANTIALIASING]",55.534,0.0,74.385,0.685,73.296,75.474,false,18.851,0.253,355.36
"false","[SCALEISHEIGHTDP, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY]",3.171,0.0,3.191,0.022,3.156,3.226,true,0.02,0.006,0
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",23.834,0.0,23.785,0.163,23.526,24.043,true,0.049,0.002,0.002
"true","[ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",3.762,0.0,3.753,0.005,3.746,3.761,false,0.009,0.002,0
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE]",38.716,0.0,41.261,0.464,40.523,41.999,false,2.545,0.062,6.477
"false","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",15.047,0.0,14.775,0.196,14.464,15.086,true,0.272,0.018,0.074
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE]",7.981,0.0,8.337,0.045,8.266,8.407,false,0.356,0.043,0.127
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.758,0.0,4.352,0.01,4.336,4.368,false,0.594,0.136,0.353
"false","[UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SCALEMODE]",2.289,0.0,2.282,0.012,2.263,2.3,true,0.007,0.003,0
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEANTIALIASING, GUIADVANCEDOPTIONS]",55.529,0.0,73.764,0.233,73.393,74.135,false,18.235,0.247,332.515
"false","[VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, HALTONERROR]",55.529,0.0,74.739,0.462,74.004,75.474,false,19.21,0.257,369.024
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.799,0.0,8.348,0.038,8.288,8.408,false,0.549,0.066,0.301
"false","[INCLUDEANDROIDLDPITVDPI, CLEARDIRBEFORECONVERT]",55.529,0.0,61.536,0.436,60.843,62.23,false,6.007,0.098,36.084
"false","[PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.796,0.0,8.362,0.069,8.252,8.471,false,0.566,0.068,0.32
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.797,0.0,8.33,0.018,8.301,8.358,false,0.533,0.064,0.284
"false","[PLATFORM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER]",362.722,0.0,365.986,2.185,362.508,369.464,true,3.264,0.009,10.654
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT]",7.828,0.0,8.027,0.05,7.948,8.107,false,0.199,0.025,0.04
"false","[DOWNSCALINGALGORITHM, SCALE]",4.61,0.0,4.617,0.017,4.59,4.644,true,0.007,0.002,0
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.795,0.0,7.794,0.049,7.716,7.871,true,0.001,0,0
"false","[ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",3.069,0.0,3.077,0.017,3.049,3.105,true,0.008,0.003,0
"false","[ENABLEMOZJPEG, GUIADVANCEDOPTIONS]",55.535,0.0,56.242,0.263,55.823,56.661,false,0.707,0.013,0.5
"false","[ENABLEMOZJPEG, HALTONERROR]",55.535,0.0,56.314,0.279,55.87,56.758,false,0.779,0.014,0.607
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.797,0.0,8.37,0.029,8.324,8.416,false,0.573,0.068,0.328
