measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ROUNDINGHANDLER]",55.529,0.0,57.879,0.594,56.934,58.824,true,0.85,0.015,0.722
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING]",3.327,0.0,4.828,0.008,4.815,4.841,true,0.001,0,0
"false","[ROUNDINGHANDLER, SCALE]",7.394,0.0,8.76,0.065,8.657,8.863,false,0.134,0.015,0.018
"false","[INCLUDEANDROIDLDPITVDPI, IOSCREATEIMAGESETFOLDERS]",55.529,0.0,62.606,0.55,61.731,63.481,false,5.577,0.089,31.103
"false","[ENABLEPNGCRUSH, HALTONERROR]",55.534,0.0,57.671,0.126,57.472,57.871,false,0.637,0.011,0.406
"false","[ROUNDINGHANDLER]",55.529,0.0,58.103,0.538,57.247,58.958,false,1.074,0.018,1.153
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",181.06,0.0,212.501,1.517,210.087,214.916,false,29.941,0.141,896.463
"true","[PLATFORM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",25.178,0.0,26.615,0.039,26.553,26.677,false,0.063,0.002,0.004
"true","[PLATFORM, SCALE]",15.502,0.0,16.937,0.263,16.518,17.356,true,0.065,0.004,0.004
"false","[VERBOSELOG]",55.529,0.0,57.843,0.489,57.065,58.621,false,0.814,0.014,0.663
"false","[ENABLEMOZJPEG, ROUNDINGHANDLER]",55.535,0.0,57.56,0.293,57.093,58.026,false,0.525,0.009,0.276
"true","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",25.183,0.0,26.639,0.03,26.591,26.687,true,0.044,0.002,0.002
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",57.106,0.0,58.197,0.317,57.693,58.702,true,0.409,0.007,0.167
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",3.81,0.0,5.302,0.039,5.24,5.365,true,0.008,0.002,0
"false","[DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",4.61,0.0,6.844,0.021,6.811,6.876,false,0.734,0.107,0.539
"false","[SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE]",181.046,0.0,182.393,0.734,181.225,183.561,true,0.153,0.001,0.023
"false","[HALTONERROR, IOSCREATEIMAGESETFOLDERS]",55.529,0.0,57.623,0.368,57.036,58.209,false,0.594,0.01,0.353
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",5.661,0.0,7.25,0.094,7.101,7.4,true,0.089,0.012,0.008
"false","[SCALEISHEIGHTDP, ENABLEANTIALIASING]",55.529,0.0,75.086,0.608,74.119,76.053,false,18.057,0.24,326.055
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM]",3.339,0.0,4.836,0.01,4.821,4.852,true,0.003,0.001,0
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",55.529,0.0,58.953,0.702,57.836,60.07,false,1.924,0.033,3.702
"false","[PLATFORM, ENABLEPNGCRUSH]",110.138,0.0,112.11,0.451,111.393,112.827,true,0.472,0.004,0.223
"true","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",13.141,0.0,14.645,0.07,14.534,14.756,true,0.004,0,0
"false","[ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",181.052,0.0,182.842,1.294,180.784,184.9,true,0.29,0.002,0.084
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, IOSCREATEIMAGESETFOLDERS]",55.529,0.0,57.749,1.078,56.034,59.465,true,0.72,0.012,0.518
"true","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",24.623,0.0,25.888,0.111,25.712,26.065,false,0.235,0.009,0.055
"true","[PLATFORM, POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",5.787,0.0,7.263,0.01,7.247,7.279,false,0.024,0.003,0.001
"false","[UPSCALINGALGORITHM, SCALEMODE]",2.289,0.0,3.794,0.013,3.773,3.815,true,0.005,0.001,0
"false","[PLATFORM, SCALEMODE]",3.796,0.0,5.293,0.037,5.235,5.352,true,0.003,0.001,0
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG]",7.824,0.0,9.342,0.02,9.31,9.374,true,0.018,0.002,0
"false","[ENABLEMOZJPEG, ENABLEANTIALIASING]",55.535,0.0,75.697,0.705,74.575,76.819,false,18.662,0.247,348.27
"false","[COMPRESSQUALITY, IOSCREATEIMAGESETFOLDERS]",52.909,0.0,55.164,0.613,54.188,56.14,true,0.755,0.014,0.57
"false","[CLEARDIRBEFORECONVERT]",55.529,0.0,57.787,0.519,56.961,58.613,true,0.758,0.013,0.575
"false","[ENABLEPNGCRUSH, COMPRESSQUALITY]",52.914,0.0,54.617,0.523,53.785,55.449,true,0.203,0.004,0.041
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",7.448,0.0,9.005,0.074,8.888,9.122,true,0.057,0.006,0.003
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH]",46.191,0.0,48.071,0.437,47.376,48.766,true,0.38,0.008,0.144
"true","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, SCALEMODE, SCALE]",8.505,0.0,10.026,0.069,9.916,10.136,true,0.021,0.002,0
"false","[VERBOSELOG, GUIADVANCEDOPTIONS]",55.529,0.0,58.4,0.827,57.084,59.716,false,1.371,0.023,1.88
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",5.764,0.0,7.243,0.058,7.15,7.335,true,0.021,0.003,0
"false","[ENABLEMOZJPEG, CLEARDIRBEFORECONVERT]",55.535,0.0,57.896,0.479,57.134,58.658,false,0.861,0.015,0.741
"false","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, ENABLEANTIALIASING]",55.534,0.0,75.333,0.666,74.273,76.393,false,18.299,0.243,334.853
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, SCALE]",7.399,0.0,8.849,0.081,8.72,8.979,true,0.05,0.006,0.003
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",12.608,0.0,14.076,0.037,14.018,14.135,true,0.032,0.002,0.001
"true","[UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",190.499,0.0,192.322,1.654,189.69,194.953,true,0.323,0.002,0.104
"true","[DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",3.059,0.0,4.566,0.018,4.537,4.594,true,0.007,0.002,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, COMPRESSQUALITY]",52.92,0.0,54.862,0.149,54.624,55.1,false,0.442,0.008,0.195
"false","[PLATFORM, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, GUIADVANCEDOPTIONS]",3.796,0.0,3.799,0.015,3.775,3.822,false,1.497,0.394,2.241
"false","[PLATFORM, INCLUDEANDROIDLDPITVDPI]",110.133,0.0,114.846,0.98,113.287,116.405,false,3.213,0.028,10.323
"true","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",25.649,0.0,27.349,0.458,26.621,28.077,true,0.2,0.007,0.04
"false","[UPSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",46.186,0.0,48.074,0.28,47.629,48.519,true,0.388,0.008,0.151
"true","[SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",3.763,0.0,5.243,0.016,5.218,5.268,true,0.02,0.004,0
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM]",46.516,0.0,47.735,0.31,47.241,48.228,true,0.281,0.006,0.079
"true","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",7.156,0.0,8.724,0.055,8.637,8.812,true,0.068,0.008,0.005
"false","[INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.529,0.0,62.93,0.627,61.932,63.927,false,5.901,0.094,34.822
"true","[PLATFORM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",5.777,0.0,7.26,0.054,7.174,7.346,true,0.017,0.002,0
"false","[INCLUDEANDROIDLDPITVDPI]",55.529,0.0,63.459,0.565,62.559,64.358,false,6.43,0.101,41.345
"true","[PLATFORM, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",13.079,0.0,14.654,0.17,14.383,14.925,true,0.075,0.005,0.006
"true","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",24.444,0.0,25.979,0.174,25.702,26.255,true,0.035,0.001,0.001
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, SCALE]",17.84,0.0,19.222,0.166,18.959,19.486,true,0.118,0.006,0.014
"false","[SCALEISHEIGHTDP, CLEARDIRBEFORECONVERT]",55.529,0.0,57.373,0.426,56.695,58.05,true,0.344,0.006,0.118
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE]",3.063,0.0,4.56,0.014,4.537,4.583,true,0.003,0.001,0
"true","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",13.165,0.0,14.538,0.073,14.422,14.654,false,0.127,0.009,0.016
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR]",55.529,0.0,58.189,0.318,57.683,58.695,false,1.16,0.02,1.346
"false","[SCALE, IOSCREATEIMAGESETFOLDERS]",7.394,0.0,8.815,0.044,8.745,8.884,false,0.079,0.009,0.006
"true","[OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",5.67,0.0,7.142,0.084,7.009,7.275,true,0.028,0.004,0.001
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",3.19,0.0,4.696,0.016,4.671,4.721,true,0.006,0.001,0
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, VERBOSELOG, SCALE, HALTONERROR, GUIADVANCEDOPTIONS]",15.51,0.0,16.922,0.222,16.568,17.275,true,0.088,0.005,0.008
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",7.581,0.0,9.053,0.048,8.976,9.13,true,0.028,0.003,0.001
"true","[SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",3.188,0.0,4.679,0.019,4.65,4.709,true,0.009,0.002,0
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, DOWNSCALINGALGORITHM]",57.1,0.0,58.023,0.773,56.792,59.254,true,0.577,0.01,0.333
"false","[COMPRESSQUALITY, ROUNDINGHANDLER]",52.909,0.0,54.722,0.907,53.279,56.166,true,0.313,0.006,0.098
"false","[SKIPUPSCALING, ENABLEANTIALIASING]",3.327,0.0,5.451,0.01,5.435,5.467,false,0.624,0.114,0.389
"false","[POSTCONVERTWEBP, IOSCREATEIMAGESETFOLDERS]",55.534,0.0,57.591,0.206,57.263,57.92,false,0.557,0.01,0.31
"false","[PLATFORM, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",5.769,0.0,7.573,0.073,7.457,7.689,false,0.304,0.04,0.092
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",43.765,0.0,44.741,0.14,44.519,44.964,false,0.524,0.012,0.275
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.534,0.0,58.012,0.391,57.39,58.635,false,0.978,0.017,0.956
"true","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM]",90.066,0.0,91.106,0.55,90.231,91.981,true,0.46,0.005,0.212
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALE, CLEARDIRBEFORECONVERT]",15.51,0.0,18.001,0.337,17.464,18.537,false,0.991,0.055,0.982
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",2.297,0.0,3.795,0.008,3.782,3.807,true,0.002,0.001,0
"true","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, SCALE]",8.483,0.0,9.944,0.095,9.792,10.096,true,0.039,0.004,0.002
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",12.275,0.0,13.738,0.077,13.617,13.86,true,0.037,0.003,0.001
"false","[PLATFORM, POSTCONVERTWEBP]",110.141,0.0,111.652,0.844,110.309,112.996,true,0.011,0,0
"true","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",378.828,0.0,378.735,1.784,375.897,381.573,true,1.593,0.004,2.538
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, COMPRESSQUALITY, HALTONERROR]",52.914,0.0,55.224,0.784,53.976,56.472,true,0.81,0.015,0.656
"false","[PLATFORM, SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE]",362.717,0.0,364.733,0.686,363.641,365.824,true,0.516,0.001,0.266
"false","[INCLUDEANDROIDLDPITVDPI, COMPRESSQUALITY]",52.909,0.0,59.676,0.991,58.1,61.253,false,5.267,0.088,27.741
"true","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",3.744,0.0,5.228,0.015,5.204,5.251,true,0.016,0.003,0
"true","[DOWNSCALINGALGORITHM]",57.1,0.0,57.815,0.943,56.315,59.315,true,0.785,0.014,0.616
"false","[POSTCONVERTWEBP, SCALE]",7.399,0.0,8.903,0.107,8.733,9.074,true,0.004,0,0
"false","[ENABLEMOZJPEG, SCALEMODE]",2.297,0.0,3.799,0.018,3.771,3.827,true,0.002,0.001,0
"true","[SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",2.29,0.0,3.799,0.013,3.778,3.819,true,0.009,0.002,0
"true","[OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",5.649,0.0,7.167,0.08,7.039,7.294,true,0.018,0.003,0
"false","[SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",2.291,0.0,3.821,0.012,3.801,3.84,false,0.03,0.008,0.001
"true","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE]",194.802,0.0,196.151,0.63,195.148,197.154,true,0.151,0.001,0.023
"false","[SCALEMODE, GUIADVANCEDOPTIONS]",2.291,0.0,3.789,0.012,3.77,3.808,true,0.002,0.001,0
"true","[PLATFORM, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",5.766,0.0,7.287,0.012,7.267,7.307,false,0.021,0.003,0
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, IOSCREATEIMAGESETFOLDERS]",53.362,0.0,58.992,0.161,58.735,59.248,false,4.13,0.07,17.057
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",55.534,0.0,57.876,0.664,56.82,58.932,true,0.842,0.015,0.709
"false","[UPSCALINGALGORITHM, ENABLEANTIALIASING]",46.186,0.0,65.541,0.177,65.26,65.822,false,17.855,0.272,318.801
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",3.746,0.0,5.318,0.013,5.298,5.339,false,0.072,0.014,0.005
"false","[SKIPUPSCALING, CLEARDIRBEFORECONVERT]",3.327,0.0,4.838,0.01,4.821,4.855,true,0.011,0.002,0
"true","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",25.843,0.0,27.372,0.033,27.32,27.424,true,0.029,0.001,0.001
"true","[PLATFORM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",5.781,0.0,7.257,0.032,7.207,7.308,true,0.024,0.003,0.001
"true","[OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",12.538,0.0,14.098,0.164,13.837,14.36,true,0.06,0.004,0.004
"true","[PLATFORM, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",23.777,0.0,25.352,0.08,25.225,25.479,true,0.075,0.003,0.006
"false","[COMPRESSQUALITY, HALTONERROR]",52.909,0.0,54.721,0.761,53.51,55.932,true,0.312,0.006,0.097
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",7.43,0.0,8.958,0.019,8.928,8.988,true,0.028,0.003,0.001
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, VERBOSELOG]",55.529,0.0,57.371,0.394,56.744,57.999,true,0.342,0.006,0.117
"true","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",7.838,0.0,9.28,0.028,9.235,9.324,false,0.058,0.006,0.003
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, OUTPUTCOMPRESSIONGMODE]",181.046,0.0,183.022,1.125,181.233,184.812,true,0.476,0.003,0.227
"true","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",5.756,0.0,7.291,0.05,7.211,7.37,true,0.035,0.005,0.001
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALE]",17.857,0.0,19.857,0.299,19.381,20.332,false,0.5,0.025,0.25
"true","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",3.787,0.0,5.313,0.048,5.237,5.389,true,0.026,0.005,0.001
"false","[DOWNSCALINGALGORITHM, GUIADVANCEDOPTIONS]",57.1,0.0,57.886,0.557,57,58.772,true,0.714,0.012,0.51
"false","[SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, GUIADVANCEDOPTIONS]",175.935,0.0,179.213,1.399,176.987,181.439,true,1.778,0.01,3.161
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH]",55.534,0.0,58.028,0.217,57.683,58.374,false,0.994,0.017,0.988
"false","[PLATFORM, HALTONERROR]",110.133,0.0,111.757,0.397,111.126,112.388,true,0.124,0.001,0.015
"true","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",351.751,0.0,354.688,3.751,348.72,360.656,true,1.437,0.004,2.065
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",7.981,0.0,9.475,0.03,9.428,9.522,true,0.006,0.001,0
"false","[SKIPUPSCALING, VERBOSELOG]",3.327,0.0,4.835,0.016,4.81,4.859,true,0.008,0.002,0
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEANTIALIASING]",55.529,0.0,75.55,0.216,75.206,75.893,false,18.521,0.245,343.027
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",7.587,0.0,9.106,0.088,8.966,9.246,true,0.019,0.002,0
"true","[UPSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",2.291,0.0,3.794,0.017,3.767,3.822,true,0.003,0.001,0
"false","[ENABLEPNGCRUSH, SCALE]",7.399,0.0,8.875,0.08,8.746,9.003,true,0.024,0.003,0.001
"true","[PLATFORM, UPSCALINGALGORITHM, SCALEMODE]",3.782,0.0,5.298,0.035,5.241,5.354,true,0.016,0.003,0
"true","[POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",181.065,0.0,182.99,1.062,181.3,184.68,true,0.425,0.002,0.181
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG]",55.541,0.0,58.021,0.786,56.771,59.272,true,0.98,0.017,0.96
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CLEARDIRBEFORECONVERT]",55.529,0.0,58.356,0.748,57.166,59.545,false,1.327,0.023,1.761
"true","[SCALEMODE]",2.291,0.0,3.794,0.019,3.763,3.825,true,0.003,0.001,0
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, DOWNSCALINGALGORITHM, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",57.1,0.0,57.3,0.488,56.523,58.077,false,1.3,0.023,1.69
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY]",3.176,0.0,4.699,0.008,4.686,4.713,false,0.023,0.005,0.001
"false","[ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG]",3.332,0.0,4.828,0.023,4.792,4.864,true,0.004,0.001,0
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, HALTONERROR, CLEARDIRBEFORECONVERT]",194.813,0.0,196.162,0.746,194.975,197.349,true,0.151,0.001,0.023
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, HALTONERROR]",3.188,0.0,4.691,0.022,4.656,4.726,true,0.003,0.001,0
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.529,0.0,57.458,0.584,56.528,58.387,true,0.429,0.007,0.184
"false","[ENABLEPNGCRUSH, ENABLEMOZJPEG]",55.535,0.0,57.877,0.704,56.758,58.997,true,0.842,0.015,0.709
"false","[SCALEMODE, SCALE]",4.029,0.0,5.521,0.085,5.386,5.656,true,0.008,0.001,0
"false","[HALTONERROR, CLEARDIRBEFORECONVERT]",55.529,0.0,57.396,0.137,57.177,57.614,false,0.367,0.006,0.135
"false","[UPSCALINGALGORITHM, SKIPUPSCALING]",3.334,0.0,4.819,0.021,4.785,4.853,true,0.015,0.003,0
"false","[IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",55.529,0.0,57.71,0.544,56.845,58.575,true,0.681,0.012,0.464
"false","[ENABLEANTIALIASING, GUIADVANCEDOPTIONS]",55.529,0.0,75.447,0.29,74.985,75.909,false,18.418,0.244,339.223
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.529,0.0,57.985,0.756,56.783,59.188,true,0.956,0.016,0.914
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG]",55.535,0.0,62.967,0.417,62.303,63.63,false,5.932,0.094,35.189
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEMOZJPEG, GUIADVANCEDOPTIONS]",46.197,0.0,47.888,0.223,47.533,48.243,true,0.191,0.004,0.036
"false","[UPSCALINGALGORITHM, VERBOSELOG]",46.186,0.0,47.769,0.303,47.287,48.251,true,0.083,0.002,0.007
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY, VERBOSELOG, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",52.909,0.0,54.807,0.408,54.157,55.457,true,0.398,0.007,0.158
"false","[COMPRESSQUALITY, SCALE]",7.084,0.0,8.578,0.055,8.49,8.665,true,0.006,0.001,0
"false","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",2.297,0.0,3.81,0.01,3.794,3.825,true,0.013,0.003,0
"false","[ENABLEPNGCRUSH, ENABLEANTIALIASING]",55.534,0.0,75.881,0.514,75.063,76.699,false,18.847,0.248,355.209
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",23.834,0.0,25.405,0.261,24.989,25.821,true,0.071,0.003,0.005
"true","[ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",3.762,0.0,5.233,0.006,5.223,5.243,false,0.029,0.006,0.001
