measured,configuration,feature_wise,feature_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",27.85,0.0,17.317,0.175,17.038,17.597,false,10.533,0.608,110.944
"false","[MERGE, NUMBERICSORT, CHECK, IGNORECASE]",0.0,0.0,13.319,0.166,13.054,13.583,false,13.319,1,177.396
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",3.6,0.0,4.831,0.084,4.696,4.965,false,1.231,0.255,1.515
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE]",102.03,0.0,21.929,0.546,21.06,22.797,false,80.101,3.653,6416.17
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",65.36,0.0,17.228,0.224,16.871,17.585,false,48.132,2.794,2316.689
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, IGNORECASE]",0.0,0.0,1.568,0.004,1.561,1.575,false,1.568,1,2.459
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",40.27,0.0,128.512,1.955,125.401,131.624,false,88.242,0.687,7786.651
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, GENERALNUMRICSORT]",0.0,0.0,3.502,0.062,3.404,3.601,false,3.502,1,12.264
"false","[DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.536,0.005,1.528,1.545,false,0.024,0.016,0.001
"false","[MERGE, DICTIONARYORDER]",139.54,0.0,152.441,10.804,135.25,169.632,true,12.901,0.085,166.436
"false","[MONTHSORT, UNIQUE, REVERSE]",77.78,0.0,79.84,10.48,63.163,96.516,true,2.06,0.026,4.244
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.532,0.011,1.515,1.55,false,1.532,1,2.347
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.542,0.009,1.528,1.556,false,1.542,1,2.378
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, IGNORECASE]",0.0,0.0,29.746,1.077,28.032,31.461,false,29.746,1,884.825
"false","[NUMBERICSORT, UNIQUE, CHECK]",0.0,0.0,1.536,0.004,1.53,1.541,false,1.536,1,2.359
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.377,0.134,13.164,13.59,false,13.377,1,178.944
"false","[MONTHSORT, VERSIONSORT, MERGE, GENERALNUMRICSORT]",139.54,0.0,289.002,1.621,286.423,291.581,false,149.462,0.517,22338.889
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",0.0,0.0,13.361,0.163,13.102,13.62,false,13.361,1,178.516
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.288,0.338,16.751,17.825,false,17.288,1,298.875
"false","[VERSIONSORT, NUMBERICSORT, IGNORECASE]",3.6,0.0,3.5,0.091,3.355,3.644,true,0.1,0.029,0.01
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.316,0.247,16.923,17.709,false,17.316,1,299.844
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",40.27,0.0,103.5,0.361,102.927,104.074,false,63.23,0.611,3998.033
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,16.968,0.207,16.638,17.297,false,16.968,1,287.913
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, REVERSE]",25.81,0.0,22.122,0.319,21.615,22.629,false,3.688,0.167,13.601
"false","[MERGE, GENERALNUMRICSORT]",139.54,0.0,285.999,2.087,282.679,289.319,false,146.459,0.512,21450.239
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, REVERSE]",0.0,0.0,1.567,0.007,1.556,1.579,false,1.567,1,2.455
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, IGNORECASE]",0.0,0.0,30.094,0.173,29.819,30.369,false,30.094,1,905.649
"false","[VERSIONSORT, NUMBERICSORT, REVERSE]",3.6,0.0,4.909,0.134,4.696,5.121,false,1.309,0.267,1.713
"false","[NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",3.6,0.0,30.214,0.224,29.858,30.57,false,26.614,0.881,708.305
"false","[MERGE, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,17.548,0.526,16.711,18.386,false,17.548,1,307.932
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.541,0.004,1.535,1.547,false,1.541,1,2.375
"true","[GENERALNUMRICSORT]",77.78,0.0,102.301,0.761,101.09,103.513,false,24.521,0.24,601.279
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE, IGNORECASE]",25.81,0.0,22.049,0.259,21.636,22.461,false,3.761,0.171,14.145
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",102.03,0.0,290.091,3.663,284.262,295.919,false,188.061,0.648,35366.94
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK]",0.0,0.0,1.531,0.009,1.516,1.546,false,1.531,1,2.344
"false","[MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT]",65.36,0.0,13.245,0.251,12.846,13.644,false,52.115,3.935,2715.973
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",102.03,0.0,291.246,1.825,288.342,294.15,false,189.216,0.65,35802.695
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",25.81,0.0,21.711,0.623,20.72,22.702,false,4.099,0.189,16.802
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,17.508,0.321,16.998,18.018,false,47.852,2.733,2289.814
"false","[VERSIONSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",139.54,0.0,103.58,2.335,99.864,107.296,false,35.96,0.347,1293.122
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",63.32,0.0,286.528,2.646,282.318,290.738,false,223.208,0.779,49821.811
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.139,0.32,16.63,17.649,false,17.139,1,293.745
"false","[NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,1.535,0.005,1.528,1.543,false,1.535,1,2.356
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.299,0.286,16.844,17.753,false,17.299,1,299.255
"false","[MONTHSORT, UNIQUE, IGNORECASE]",77.78,0.0,72.516,14.239,49.859,95.174,true,5.264,0.073,27.71
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",40.27,0.0,104.013,1.126,102.221,105.804,false,63.743,0.613,4063.17
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",102.03,0.0,288.886,3.502,283.314,294.458,false,186.856,0.647,34915.165
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",139.54,0.0,292.463,2.577,288.362,296.564,false,152.923,0.523,23385.444
"false","[HUMANNUMERICSORT, UNIQUE, CHECK]",1.56,0.0,1.563,0.007,1.551,1.574,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, IGNORECASE]",25.81,0.0,21.643,0.316,21.14,22.145,false,4.167,0.193,17.364
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.215,0.287,16.758,17.672,false,17.215,1,296.356
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.54,0.009,1.526,1.555,false,1.54,1,2.372
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",63.32,0.0,101.294,1.269,99.275,103.313,false,37.974,0.375,1442.025
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,17.303,0.422,16.631,17.975,false,10.547,0.61,111.239
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",0.0,0.0,13.417,0.175,13.138,13.695,false,13.417,1,180.016
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.534,0.009,1.519,1.549,false,1.534,1,2.353
"false","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,17.295,0.355,16.73,17.86,false,48.065,2.779,2310.244
"false","[MERGE, NUMBERICSORT, UNIQUE, CHECK]",0.0,0.0,13.275,0.167,13.008,13.541,false,13.275,1,176.226
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER]",65.36,0.0,13.352,0.207,13.023,13.681,false,52.008,3.895,2704.832
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.533,0.005,1.524,1.541,false,1.533,1,2.35
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.56,0.0,1.533,0.006,1.523,1.542,false,0.027,0.018,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.158,0.485,16.387,17.93,false,17.158,1,294.397
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",0.0,0.0,13.265,0.166,13.001,13.53,false,13.265,1,175.96
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.432,0.099,13.275,13.589,false,13.432,1,180.419
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",65.36,0.0,13.237,0.098,13.082,13.392,false,52.123,3.938,2716.807
"false","[IGNORELEADINGBLANKS, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.535,0.007,1.523,1.546,false,1.535,1,2.356
"false","[MONTHSORT, VERSIONSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,129.526,2.673,125.272,133.78,false,51.746,0.4,2677.649
"false","[HUMANNUMERICSORT, CHECK, IGNORECASE]",1.56,0.0,1.571,0.006,1.561,1.581,false,0.011,0.007,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.112,0.296,16.641,17.582,false,17.112,1,292.821
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,30.129,0.177,29.847,30.41,false,30.129,1,907.757
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",3.6,0.0,3.486,0.079,3.36,3.612,true,0.114,0.033,0.013
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.307,0.294,16.84,17.774,false,17.307,1,299.532
"true","[DICTIONARYORDER]",77.78,0.0,69.127,17.473,41.323,96.931,true,8.653,0.125,74.874
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.439,0.215,13.096,13.781,false,13.439,1,180.607
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,17.117,0.459,16.386,17.847,false,10.733,0.627,115.197
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, REVERSE, IGNORECASE]",27.85,0.0,16.951,0.404,16.308,17.595,false,10.899,0.643,118.788
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",25.81,0.0,103.889,2.641,99.687,108.092,false,78.079,0.752,6096.33
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, IGNORECASE]",25.81,0.0,112.839,1.463,110.511,115.167,false,87.029,0.771,7574.047
"false","[MERGE, NUMBERICSORT, GENERALNUMRICSORT]",65.36,0.0,13.47,0.171,13.198,13.742,false,51.89,3.852,2692.572
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.4,0.352,16.84,17.959,false,17.4,1,302.76
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",3.6,0.0,29.547,1.255,27.55,31.544,false,25.947,0.878,673.247
"false","[MONTHSORT, GENERALNUMRICSORT]",77.78,0.0,101.67,0.524,100.837,102.503,false,23.89,0.235,570.732
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.539,0.005,1.531,1.547,false,1.539,1,2.369
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,13.18,0.149,12.943,13.416,false,52.18,3.959,2722.752
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",65.36,0.0,17.283,0.503,16.482,18.083,false,48.077,2.782,2311.398
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",27.85,0.0,13.389,0.047,13.314,13.463,false,14.461,1.08,209.121
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK]",25.81,0.0,114.931,1.579,112.418,117.443,false,89.121,0.775,7942.553
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.537,0.005,1.529,1.546,false,1.537,1,2.362
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.171,0.486,16.397,17.945,false,17.171,1,294.843
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER]",65.36,0.0,13.329,0.044,13.26,13.398,false,52.031,3.904,2707.225
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER]",40.27,0.0,41.621,0.727,40.465,42.778,false,1.351,0.032,1.825
"false","[MERGE, UNIQUE, REVERSE]",139.54,0.0,30.072,3.599,24.345,35.799,false,109.468,3.64,11983.243
"false","[MONTHSORT, DICTIONARYORDER]",77.78,0.0,76.421,14.506,53.339,99.503,true,1.359,0.018,1.847
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",102.03,0.0,286.56,3.27,281.356,291.763,false,184.53,0.644,34051.321
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.531,0.01,1.515,1.547,false,1.531,1,2.344
"false","[MERGE, CHECK, IGNORECASE]",63.32,0.0,147.473,6.593,136.982,157.964,false,84.153,0.571,7081.727
"false","[MONTHSORT, VERSIONSORT, GENERALNUMRICSORT]",77.78,0.0,101.451,0.44,100.751,102.151,false,23.671,0.233,560.316
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",3.6,0.0,28.98,1.138,27.17,30.791,false,25.38,0.876,644.144
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",0.0,0.0,29.673,1.187,27.784,31.561,false,29.673,1,880.487
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.543,0.004,1.537,1.55,false,1.543,1,2.381
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",27.85,0.0,17.581,0.1,17.423,17.74,false,10.269,0.584,105.452
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.53,0.002,1.528,1.533,false,1.53,1,2.341
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,17.415,0.394,16.788,18.042,false,10.435,0.599,108.889
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.03,0.0,103.814,1.144,101.994,105.635,true,1.784,0.017,3.183
"false","[HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",3.6,0.0,3.54,0.104,3.375,3.705,true,0.06,0.017,0.004
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.093,0.426,16.414,17.771,false,17.093,1,292.171
"false","[MERGE, UNIQUE, IGNORECASE]",139.54,0.0,143.857,7.051,132.637,155.077,true,4.317,0.03,18.636
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.533,0.01,1.517,1.548,false,1.533,1,2.35
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.543,0.001,1.541,1.545,false,1.543,1,2.381
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.537,0.002,1.534,1.539,false,0.023,0.015,0.001
"false","[MONTHSORT, REVERSE, IGNORECASE]",77.78,0.0,64.633,13.435,43.255,86.012,true,13.147,0.203,172.844
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMRICSORT]",25.81,0.0,290.7,6.376,280.554,300.846,false,264.89,0.911,70166.712
"false","[MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",63.32,0.0,103.042,1.745,100.266,105.818,false,39.722,0.385,1577.837
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.653,0.078,17.528,17.778,false,17.653,1,311.628
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, REVERSE]",102.03,0.0,21.826,0.386,21.213,22.44,false,80.204,3.675,6432.682
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",25.81,0.0,103.622,0.594,102.678,104.567,false,77.812,0.751,6054.707
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.302,0.21,16.968,17.637,false,17.302,1,299.359
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,13.332,0.13,13.125,13.54,false,14.518,1.089,210.772
"false","[VERSIONSORT, IGNORECASE]",77.78,0.0,68.49,17.142,41.213,95.767,true,9.29,0.136,86.304
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.536,0.006,1.526,1.546,false,1.536,1,2.359
"false","[UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.537,0.004,1.53,1.544,false,0.023,0.015,0.001
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",65.36,0.0,17.172,0.223,16.817,17.527,false,48.188,2.806,2322.083
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.539,0.005,1.53,1.547,false,1.539,1,2.369
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",65.36,0.0,13.113,0.35,12.557,13.669,false,52.247,3.984,2729.749
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.408,0.374,12.812,14.003,false,13.408,1,179.774
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,1.537,0.003,1.532,1.542,false,1.537,1,2.362
"false","[VERSIONSORT, UNIQUE]",77.78,0.0,81.945,11.224,64.086,99.805,true,4.165,0.051,17.347
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.537,0.004,1.531,1.543,false,1.537,1,2.362
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.295,0.152,13.053,13.537,false,13.295,1,176.757
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.5,0.141,17.277,17.724,false,17.5,1,306.25
"false","[MONTHSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.56,0.0,1.539,0.006,1.53,1.548,false,0.021,0.014,0
"false","[VERSIONSORT, REVERSE]",77.78,0.0,68.613,17.888,40.149,97.077,true,9.167,0.134,84.034
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",0.0,0.0,17.874,0.261,17.46,18.289,false,17.874,1,319.48
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.209,0.14,12.987,13.432,false,13.209,1,174.478
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",27.85,0.0,17.235,0.509,16.425,18.044,false,10.615,0.616,112.678
"false","[MONTHSORT, MERGE, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,17.485,0.395,16.857,18.114,false,17.485,1,305.725
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE]",0.0,0.0,28.533,1.058,26.85,30.217,false,28.533,1,814.132
"false","[IGNORELEADINGBLANKS, REVERSE, IGNORECASE]",40.27,0.0,40.675,0.587,39.741,41.609,true,0.405,0.01,0.164
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,1.534,0.008,1.522,1.546,false,1.534,1,2.353
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.54,0.006,1.53,1.55,false,1.54,1,2.372
"false","[MONTHSORT, NUMBERICSORT, DICTIONARYORDER]",3.6,0.0,3.631,0.118,3.444,3.818,true,0.031,0.009,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.538,0.007,1.526,1.549,false,1.538,1,2.365
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.239,0.346,16.689,17.79,false,17.239,1,297.183
