measured,configuration,pair_wise,pair_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,125.646,0,0,0,true,125.646,1,15786.917
"false","[VERSIONSORT, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",3.79,0.0,3.435,0,0,0,false,0.355,0.103,0.126
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,103.01,0,0,0,true,103.01,1,10611.06
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.528,0,0,0,true,1.528,1,2.335
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",21.32,0.0,18.009,0,0,0,false,3.311,0.184,10.963
"false","[MONTHSORT, DICTIONARYORDER, GENERALNUMRICSORT]",101.08,0.0,102.162,0,0,0,false,1.082,0.011,1.171
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.314,0,0,0,true,17.314,1,299.775
"false","[CHECK, GENERALNUMRICSORT, IGNORECASE]",1.55,0.0,1.544,0,0,0,false,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, CHECK]",1.58,0.0,1.561,0,0,0,false,0.019,0.012,0
"false","[VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",0.0,0.0,3.604,0,0,0,true,3.604,1,12.989
"true","[MERGE, NUMBERICSORT]",13.13,0.0,13.611,0,0,0,false,0.481,0.035,0.231
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.321,0,0,0,true,17.321,1,300.017
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",0.0,0.0,16.794,0,0,0,true,16.794,1,282.038
"false","[VERSIONSORT, UNIQUE, REVERSE, IGNORECASE]",0.0,0.0,92.059,0,0,0,true,92.059,1,8474.859
