measured,configuration,splat,splat_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.269,0,0,0,false,0.129,0.007,0.017
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,16.884,0,0,0,false,0.514,0.03,0.264
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.54,0,1.536,0,0,0,false,0.004,0.003,0
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",17.398,0,17.846,0,0,0,false,0.448,0.025,0.201
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.26,0,0,0,false,0.138,0.008,0.019
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,18.103,0,0,0,false,0.705,0.039,0.497
"true","[CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0,1.536,0,0,0,false,0.001,0.001,0
"true","[IGNORELEADINGBLANKS, IGNORECASE]",41.751,0,40.734,0,0,0,false,1.017,0.025,1.034
"false","[MONTHSORT, HUMANNUMERICSORT]",85.76,0,78.132,0,0,0,false,7.628,0.098,58.186
"false","[MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",31.775,0,26.48,0,0,0,false,5.295,0.2,28.037
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.09,0,0,0,false,0.308,0.018,0.095
"false","[UNIQUE, CHECK, IGNORECASE]",1.551,0,1.573,0,0,0,false,0.022,0.014,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.139,0,0,0,false,0.259,0.015,0.067
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",17.398,0,17.601,0,0,0,false,0.203,0.012,0.041
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.536,0,0,0,false,0.003,0.002,0
"false","[MONTHSORT, VERSIONSORT, UNIQUE, CHECK, REVERSE]",1.572,0,1.573,0,0,0,false,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",17.398,0,17.423,0,0,0,false,0.025,0.001,0.001
"false","[VERSIONSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",126.286,0,125.378,0,0,0,false,0.908,0.007,0.824
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.539,0,1.535,0,0,0,false,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.538,0,1.551,0,0,0,false,0.013,0.008,0
"false","[IGNORELEADINGBLANKS, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0,1.542,0,0,0,false,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.537,0,1.539,0,0,0,false,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0,1.531,0,0,0,false,0.007,0.005,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",103.101,0,103.099,0,0,0,false,0.002,0,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, REVERSE]",22.012,0,23.052,0,0,0,false,1.04,0.045,1.082
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",4.839,0,4.943,0,0,0,false,0.104,0.021,0.011
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",4.839,0,4.715,0,0,0,false,0.124,0.026,0.015
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.197,0,0,0,false,0.069,0.005,0.005
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT]",13.128,0,13.105,0,0,0,false,0.023,0.002,0.001
"false","[VERSIONSORT, CHECK, GENERALNUMRICSORT]",1.54,0,1.537,0,0,0,false,0.003,0.002,0
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",30.267,0,29.822,0,0,0,false,0.445,0.015,0.198
"false","[IGNORELEADINGBLANKS, MONTHSORT, DICTIONARYORDER]",42.464,0,42.253,0,0,0,false,0.211,0.005,0.045
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",3.396,0,3.556,0,0,0,false,0.16,0.045,0.026
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.128,0,13.206,0,0,0,false,0.078,0.006,0.006
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, GENERALNUMRICSORT]",1.54,0,1.543,0,0,0,false,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",126.286,0,128.337,0,0,0,false,2.051,0.016,4.207
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK]",138.684,0,137.767,0,0,0,false,0.917,0.007,0.841
"false","[NUMBERICSORT, CHECK, GENERALNUMRICSORT]",1.538,0,1.544,0,0,0,false,0.006,0.004,0
"false","[MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",104.139,0,102.02,0,0,0,false,2.119,0.021,4.49
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",30.267,0,30.434,0,0,0,false,0.167,0.005,0.028
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.398,0,17.771,0,0,0,false,0.373,0.021,0.139
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, GENERALNUMRICSORT]",3.396,0,3.67,0,0,0,false,0.274,0.075,0.075
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, GENERALNUMRICSORT]",283.202,0,283.777,0,0,0,false,0.575,0.002,0.331
"false","[MERGE, UNIQUE]",138.684,0,137.913,0,0,0,false,0.771,0.006,0.594
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.398,0,17.784,0,0,0,false,0.386,0.022,0.149
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.618,0,0,0,false,0.22,0.012,0.048
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",154.145,0,137.94,0,0,0,false,16.205,0.117,262.602
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.128,0,13.166,0,0,0,false,0.038,0.003,0.001
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0,1.539,0,0,0,false,0,0,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.54,0,1.536,0,0,0,false,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",23.059,0,22.427,0,0,0,false,0.632,0.028,0.399
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK]",113.67,0,112.17,0,0,0,false,1.5,0.013,2.25
"false","[MONTHSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.537,0,1.534,0,0,0,false,0.003,0.002,0
"false","[MONTHSORT, HUMANNUMERICSORT, IGNORECASE]",83.979,0,84.441,0,0,0,false,0.462,0.005,0.213
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",13.128,0,13.557,0,0,0,false,0.429,0.032,0.184
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",29.905,0,30.123,0,0,0,false,0.218,0.007,0.048
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.254,0,0,0,false,0.126,0.01,0.016
"false","[IGNORELEADINGBLANKS, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",128.984,0,128.699,0,0,0,false,0.285,0.002,0.081
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.346,0,0,0,false,0.052,0.003,0.003
"true","[IGNORELEADINGBLANKS, CHECK, REVERSE]",1.561,0,1.575,0,0,0,false,0.014,0.009,0
"false","[MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",57.863,0,71.199,0,0,0,false,13.336,0.187,177.849
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,102.018,0,0,0,false,2.121,0.021,4.499
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",31.775,0,32.599,0,0,0,false,0.824,0.025,0.679
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.128,0,13.459,0,0,0,false,0.331,0.025,0.11
"false","[MONTHSORT, VERSIONSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,104.996,0,0,0,false,0.857,0.008,0.734
"true","[NUMBERICSORT, CHECK]",1.538,0,1.542,0,0,0,false,0.004,0.003,0
"false","[NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.839,0,4.923,0,0,0,false,0.084,0.017,0.007
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER]",113.62,0,82.687,0,0,0,false,30.933,0.374,956.85
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.202,0,287.546,0,0,0,false,4.344,0.015,18.87
"false","[MONTHSORT, DICTIONARYORDER, IGNORECASE]",83.979,0,56.998,0,0,0,false,26.981,0.473,727.974
"false","[MONTHSORT, MERGE, REVERSE, GENERALNUMRICSORT]",104.139,0,102.805,0,0,0,false,1.334,0.013,1.78
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",104.139,0,104.924,0,0,0,false,0.785,0.007,0.616
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",17.398,0,17.302,0,0,0,false,0.096,0.006,0.009
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,102.976,0,0,0,false,1.163,0.011,1.353
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0,1.521,0,0,0,false,0.016,0.011,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",101.703,0,103.048,0,0,0,false,1.345,0.013,1.809
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",3.396,0,3.517,0,0,0,false,0.121,0.034,0.015
"true","[MERGE, REVERSE]",31.775,0,39.963,0,0,0,false,8.188,0.205,67.043
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.669,0,0,0,false,0.271,0.015,0.073
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.184,0,0,0,false,0.214,0.012,0.046
"false","[NUMBERICSORT, REVERSE, IGNORECASE]",4.839,0,4.938,0,0,0,false,0.099,0.02,0.01
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE]",30.267,0,30.275,0,0,0,false,0.008,0,0
"false","[MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.398,0,17.526,0,0,0,false,0.128,0.007,0.016
"false","[HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.573,0,1.574,0,0,0,false,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,102.667,0,0,0,false,1.472,0.014,2.167
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.231,0,0,0,false,0.167,0.01,0.028
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.537,0,1.528,0,0,0,false,0.009,0.006,0
"false","[VERSIONSORT, CHECK]",1.573,0,1.557,0,0,0,false,0.016,0.01,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.398,0,17.173,0,0,0,false,0.225,0.013,0.051
"false","[NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",29.905,0,29.931,0,0,0,false,0.026,0.001,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.398,0,16.876,0,0,0,false,0.522,0.031,0.272
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",31.775,0,31.048,0,0,0,false,0.727,0.023,0.529
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.398,0,17.317,0,0,0,false,0.081,0.005,0.007
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK]",1.538,0,1.54,0,0,0,false,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",30.267,0,29.779,0,0,0,false,0.488,0.016,0.238
"true","[UNIQUE, GENERALNUMRICSORT]",126.286,0,127.733,0,0,0,false,1.447,0.011,2.094
"false","[MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.09,0,0,0,false,0.308,0.018,0.095
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.539,0,1.542,0,0,0,false,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",113.102,0,113.168,0,0,0,false,0.066,0.001,0.004
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT]",42.464,0,43.663,0,0,0,false,1.199,0.027,1.438
"false","[VERSIONSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",104.139,0,104.746,0,0,0,false,0.607,0.006,0.368
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",13.128,0,13.354,0,0,0,false,0.226,0.017,0.051
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.19,0,0,0,false,0.208,0.012,0.043
"false","[IGNORELEADINGBLANKS, DICTIONARYORDER]",42.464,0,43.112,0,0,0,false,0.648,0.015,0.42
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",51.028,0,49.68,0,0,0,false,1.348,0.027,1.817
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,104.638,0,0,0,false,0.499,0.005,0.249
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",104.139,0,100.845,0,0,0,false,3.294,0.033,10.85
"false","[MERGE, NUMBERICSORT, CHECK]",13.128,0,13.38,0,0,0,false,0.252,0.019,0.064
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.398,0,17.079,0,0,0,false,0.319,0.019,0.102
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE]",17.398,0,17.258,0,0,0,false,0.14,0.008,0.02
"false","[MONTHSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",283.202,0,283.464,0,0,0,false,0.262,0.001,0.069
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.017,0,0,0,false,0.381,0.022,0.145
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK]",1.538,0,1.542,0,0,0,false,0.004,0.003,0
"false","[DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.54,0,1.542,0,0,0,false,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, IGNORECASE]",1.538,0,1.538,0,0,0,false,0,0,0
"true","[REVERSE]",57.863,0,53.16,0,0,0,false,4.703,0.088,22.118
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",283.202,0,291.639,0,0,0,false,8.437,0.029,71.183
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE]",22.012,0,21.29,0,0,0,false,0.722,0.034,0.521
"false","[HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.537,0,1.543,0,0,0,false,0.006,0.004,0
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",29.905,0,27.946,0,0,0,false,1.959,0.07,3.838
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, CHECK, REVERSE]",1.539,0,1.534,0,0,0,false,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.392,0,0,0,false,0.264,0.02,0.07
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.551,0,1.568,0,0,0,false,0.017,0.011,0
"false","[MONTHSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",283.202,0,289.613,0,0,0,false,6.411,0.022,41.101
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.398,0,17.481,0,0,0,false,0.083,0.005,0.007
"false","[NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0,1.526,0,0,0,false,0.013,0.009,0
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.539,0,1.539,0,0,0,false,0,0,0
"false","[HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMRICSORT]",283.202,0,287.609,0,0,0,false,4.407,0.015,19.422
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, GENERALNUMRICSORT]",3.396,0,3.411,0,0,0,false,0.015,0.004,0
"true","[UNIQUE]",113.62,0,78.937,0,0,0,false,34.683,0.439,1202.91
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.128,0,13.533,0,0,0,false,0.405,0.03,0.164
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",13.128,0,13.307,0,0,0,false,0.179,0.013,0.032
"false","[VERSIONSORT, MERGE, REVERSE, IGNORECASE]",28.587,0,40.154,0,0,0,false,11.567,0.288,133.795
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.54,0,1.54,0,0,0,false,0,0,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0,1.537,0,0,0,false,0.001,0.001,0
"false","[DICTIONARYORDER, CHECK]",1.573,0,1.574,0,0,0,false,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, DICTIONARYORDER, GENERALNUMRICSORT]",101.703,0,102.789,0,0,0,false,1.086,0.011,1.179
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",30.267,0,30.359,0,0,0,false,0.092,0.003,0.008
"false","[MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.135,0,0,0,false,0.007,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",283.202,0,286.263,0,0,0,false,3.061,0.011,9.37
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, IGNORECASE]",1.551,0,1.559,0,0,0,false,0.008,0.005,0
"false","[MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",13.128,0,13.39,0,0,0,false,0.262,0.02,0.069
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",29.905,0,30.177,0,0,0,false,0.272,0.009,0.074
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.177,0,0,0,false,0.221,0.013,0.049
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",283.202,0,294.861,0,0,0,false,11.659,0.04,135.932
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, IGNORECASE]",113.102,0,112.31,0,0,0,false,0.792,0.007,0.627
"false","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.398,0,16.648,0,0,0,false,0.75,0.045,0.562
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT]",3.396,0,3.552,0,0,0,false,0.156,0.044,0.024
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,100.951,0,0,0,false,3.188,0.032,10.163
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,101.83,0,0,0,false,2.309,0.023,5.331
"false","[NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",30.267,0,29.925,0,0,0,false,0.342,0.011,0.117
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,101.327,0,0,0,false,2.812,0.028,7.907
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, REVERSE]",4.839,0,4.987,0,0,0,false,0.148,0.03,0.022
"false","[MONTHSORT, VERSIONSORT, CHECK]",1.573,0,1.557,0,0,0,false,0.016,0.01,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.54,0,1.545,0,0,0,false,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",104.139,0,104.042,0,0,0,false,0.097,0.001,0.009
"false","[NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",1.539,0,1.557,0,0,0,false,0.018,0.012,0
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",13.128,0,13.039,0,0,0,false,0.089,0.007,0.008
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.156,0,0,0,false,0.242,0.014,0.059
"false","[MERGE, NUMBERICSORT, REVERSE, IGNORECASE]",17.398,0,17.194,0,0,0,false,0.204,0.012,0.042
