measured,configuration,pair_wise,pair_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[MONTHSORT, UNIQUE, REVERSE]",114.73,0.0,79.84,10.48,63.163,96.516,false,34.89,0.437,1217.312
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.532,0.011,1.515,1.55,false,1.532,1,2.347
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",16.19,0.0,1.542,0.009,1.528,1.556,false,14.648,9.499,214.564
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, IGNORECASE]",34.15,0.0,29.746,1.077,28.032,31.461,false,4.404,0.148,19.395
"false","[NUMBERICSORT, UNIQUE, CHECK]",10.82,0.0,1.536,0.004,1.53,1.541,false,9.284,6.044,86.193
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",203.27,0.0,13.377,0.134,13.164,13.59,false,189.893,14.195,36059.351
"false","[MONTHSORT, VERSIONSORT, MERGE, GENERALNUMRICSORT]",286.41,0.0,289.002,1.621,286.423,291.581,false,2.592,0.009,6.718
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",101.85,0.0,13.361,0.163,13.102,13.62,false,88.489,6.623,7830.303
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",41.98,0.0,17.288,0.338,16.751,17.825,false,24.692,1.428,609.695
"false","[VERSIONSORT, NUMBERICSORT, IGNORECASE]",0.0,0.0,3.5,0.091,3.355,3.644,false,3.5,1,12.25
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",23.72,0.0,17.316,0.247,16.923,17.709,false,6.404,0.37,41.011
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",113.06,0.0,103.5,0.361,102.927,104.074,false,9.56,0.092,91.394
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",93.58,0.0,16.968,0.207,16.638,17.297,false,76.612,4.515,5869.399
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, REVERSE]",37.27,0.0,22.122,0.319,21.615,22.629,false,15.148,0.685,229.462
"true","[MERGE, GENERALNUMRICSORT]",286.41,0.0,285.999,2.087,282.679,289.319,true,0.411,0.001,0.169
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, REVERSE]",10.84,0.0,1.567,0.007,1.556,1.579,false,9.273,5.918,85.989
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, IGNORECASE]",2.67,0.0,30.094,0.173,29.819,30.369,false,27.424,0.911,752.076
"false","[VERSIONSORT, NUMBERICSORT, REVERSE]",7.52,0.0,4.909,0.134,4.696,5.121,false,2.611,0.532,6.817
"false","[NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",28.12,0.0,30.214,0.224,29.858,30.57,false,2.094,0.069,4.385
"false","[MERGE, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,17.548,0.526,16.711,18.386,false,17.548,1,307.932
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",108.43,0.0,1.541,0.004,1.535,1.547,false,106.889,69.363,11425.258
"true","[GENERALNUMRICSORT]",106.21,0.0,102.301,0.761,101.09,103.513,false,3.909,0.038,15.28
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE, IGNORECASE]",59.64,0.0,22.049,0.259,21.636,22.461,false,37.591,1.705,1413.083
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",322.7,0.0,290.091,3.663,284.262,295.919,false,32.609,0.112,1063.347
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK]",27.25,0.0,1.531,0.009,1.516,1.546,false,25.719,16.799,661.467
"false","[MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT]",122.07,0.0,13.245,0.251,12.846,13.644,false,108.825,8.216,11842.881
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",362.02,0.0,291.246,1.825,288.342,294.15,false,70.774,0.243,5008.959
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",98.02,0.0,21.711,0.623,20.72,22.702,false,76.309,3.515,5823.063
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",82.32,0.0,17.508,0.321,16.998,18.018,false,64.812,3.702,4200.595
"false","[VERSIONSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",217.56,0.0,103.58,2.335,99.864,107.296,false,113.98,1.1,12991.44
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",260.43,0.0,286.528,2.646,282.318,290.738,false,26.098,0.091,681.106
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.139,0.32,16.63,17.649,false,17.139,1,293.745
"false","[NUMBERICSORT, CHECK, REVERSE]",1.54,0.0,1.535,0.005,1.528,1.543,true,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",33.0,0.0,17.299,0.286,16.844,17.753,false,15.701,0.908,246.521
"false","[MONTHSORT, UNIQUE, IGNORECASE]",104.62,0.0,72.516,14.239,49.859,95.174,false,32.104,0.443,1030.667
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",113.06,0.0,104.013,1.126,102.221,105.804,false,9.047,0.087,81.848
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",351.8,0.0,288.886,3.502,283.314,294.458,false,62.914,0.218,3958.171
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",324.79,0.0,292.463,2.577,288.362,296.564,false,32.327,0.111,1045.035
"false","[HUMANNUMERICSORT, UNIQUE, CHECK]",40.48,0.0,1.563,0.007,1.551,1.574,false,38.917,24.899,1514.533
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, IGNORECASE]",59.64,0.0,21.643,0.316,21.14,22.145,false,37.997,1.756,1443.772
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",134.25,0.0,17.215,0.287,16.758,17.672,false,117.035,6.798,13697.191
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",16.19,0.0,1.54,0.009,1.526,1.555,false,14.65,9.513,214.623
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",140.43,0.0,101.294,1.269,99.275,103.313,false,39.136,0.386,1531.626
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.72,0.0,17.303,0.422,16.631,17.975,false,48.417,2.798,2344.206
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",101.85,0.0,13.417,0.175,13.138,13.695,false,88.433,6.591,7820.395
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",96.64,0.0,1.534,0.009,1.519,1.549,false,95.106,61.999,9045.151
"false","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",53.22,0.0,17.295,0.355,16.73,17.86,false,35.925,2.077,1290.606
"false","[MERGE, NUMBERICSORT, UNIQUE, CHECK]",85.42,0.0,13.275,0.167,13.008,13.541,false,72.145,5.435,5204.901
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER]",13.63,0.0,13.352,0.207,13.023,13.681,true,0.278,0.021,0.077
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",16.67,0.0,1.533,0.005,1.524,1.541,false,15.137,9.874,229.129
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",71.38,0.0,1.533,0.006,1.523,1.542,false,69.847,45.562,4878.603
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",134.42,0.0,17.158,0.485,16.387,17.93,false,117.262,6.834,13750.377
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",181.93,0.0,13.265,0.166,13.001,13.53,false,168.665,12.715,28447.882
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",213.49,0.0,13.432,0.099,13.275,13.589,false,200.058,14.894,40023.203
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",160.45,0.0,13.237,0.098,13.082,13.392,false,147.213,11.121,21671.667
"false","[IGNORELEADINGBLANKS, CHECK, GENERALNUMRICSORT]",26.78,0.0,1.535,0.007,1.523,1.546,false,25.245,16.446,637.31
"false","[MONTHSORT, VERSIONSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",158.29,0.0,129.526,2.673,125.272,133.78,false,28.764,0.222,827.368
"false","[HUMANNUMERICSORT, CHECK, IGNORECASE]",0.0,0.0,1.571,0.006,1.561,1.581,false,1.571,1,2.468
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",195.0,0.0,17.112,0.296,16.641,17.582,false,177.888,10.396,31644.141
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",55.91,0.0,30.129,0.177,29.847,30.41,false,25.781,0.856,664.66
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",0.0,0.0,3.486,0.079,3.36,3.612,false,3.486,1,12.152
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",125.14,0.0,17.307,0.294,16.84,17.774,false,107.833,6.231,11627.956
"true","[DICTIONARYORDER]",73.97,0.0,69.127,17.473,41.323,96.931,true,4.843,0.07,23.455
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",192.52,0.0,13.439,0.215,13.096,13.781,false,179.081,13.325,32070.005
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.72,0.0,17.117,0.459,16.386,17.847,false,48.603,2.839,2362.252
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, REVERSE, IGNORECASE]",0.0,0.0,16.951,0.404,16.308,17.595,false,16.951,1,287.336
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",206.45,0.0,103.889,2.641,99.687,108.092,false,102.561,0.987,10518.759
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, IGNORECASE]",157.27,0.0,112.839,1.463,110.511,115.167,false,44.431,0.394,1974.114
"false","[MERGE, NUMBERICSORT, GENERALNUMRICSORT]",122.07,0.0,13.47,0.171,13.198,13.742,false,108.6,8.062,11793.96
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",163.52,0.0,17.4,0.352,16.84,17.959,false,146.12,8.398,21351.054
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",53.18,0.0,29.547,1.255,27.55,31.544,false,23.633,0.8,558.519
"true","[MONTHSORT, GENERALNUMRICSORT]",106.21,0.0,101.67,0.524,100.837,102.503,false,4.54,0.045,20.612
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",36.79,0.0,1.539,0.005,1.531,1.547,false,35.251,22.905,1242.633
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",132.29,0.0,13.18,0.149,12.943,13.416,false,119.11,9.037,14187.192
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",12.29,0.0,17.283,0.503,16.482,18.083,false,4.993,0.289,24.93
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",184.61,0.0,13.389,0.047,13.314,13.463,false,171.221,12.788,29316.631
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK]",137.77,0.0,114.931,1.579,112.418,117.443,false,22.839,0.199,521.62
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",6.08,0.0,1.537,0.005,1.529,1.546,false,4.543,2.956,20.639
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",62.1,0.0,17.171,0.486,16.397,17.945,false,44.929,2.617,2018.615
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER]",13.63,0.0,13.329,0.044,13.26,13.398,false,0.301,0.023,0.091
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER]",43.7,0.0,41.621,0.727,40.465,42.778,false,2.079,0.05,4.322
"false","[MERGE, UNIQUE, REVERSE]",41.19,0.0,30.072,3.599,24.345,35.799,false,11.118,0.37,123.61
"true","[MONTHSORT, DICTIONARYORDER]",73.97,0.0,76.421,14.506,53.339,99.503,true,2.451,0.032,6.007
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",332.92,0.0,286.56,3.27,281.356,291.763,false,46.36,0.162,2149.25
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",107.96,0.0,1.531,0.01,1.515,1.547,false,106.429,69.516,11327.132
"false","[MERGE, CHECK, IGNORECASE]",148.53,0.0,147.473,6.593,136.982,157.964,true,1.057,0.007,1.117
"false","[MONTHSORT, VERSIONSORT, GENERALNUMRICSORT]",106.21,0.0,101.451,0.44,100.751,102.151,false,4.759,0.047,22.648
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",59.6,0.0,28.98,1.138,27.17,30.791,false,30.62,1.057,937.584
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",95.12,0.0,29.673,1.187,27.784,31.561,false,65.447,2.206,4283.31
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",16.19,0.0,1.543,0.004,1.537,1.55,false,14.647,9.493,214.535
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",0.0,0.0,17.581,0.1,17.423,17.74,false,17.581,1,309.092
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.53,0.002,1.528,1.533,false,1.53,1,2.341
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.72,0.0,17.415,0.394,16.788,18.042,false,48.305,2.774,2333.373
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",203.81,0.0,103.814,1.144,101.994,105.635,false,99.996,0.963,9999.2
"false","[HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",0.0,0.0,3.54,0.104,3.375,3.705,false,3.54,1,12.532
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",62.1,0.0,17.093,0.426,16.414,17.771,false,45.007,2.633,2025.63
"false","[MERGE, UNIQUE, IGNORECASE]",161.19,0.0,143.857,7.051,132.637,155.077,false,17.333,0.12,300.433
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",16.19,0.0,1.533,0.01,1.517,1.548,false,14.657,9.561,214.828
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",47.85,0.0,1.543,0.001,1.541,1.545,false,46.307,30.011,2144.338
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",29.79,0.0,1.537,0.002,1.534,1.539,false,28.253,18.382,798.232
"false","[MONTHSORT, REVERSE, IGNORECASE]",85.29,0.0,64.633,13.435,43.255,86.012,true,20.657,0.32,426.712
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMRICSORT]",275.47,0.0,290.7,6.376,280.554,300.846,false,15.23,0.052,231.953
"false","[MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",181.36,0.0,103.042,1.745,100.266,105.818,false,78.318,0.76,6133.709
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",163.35,0.0,17.653,0.078,17.528,17.778,false,145.697,8.253,21227.616
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, REVERSE]",10.92,0.0,21.826,0.386,21.213,22.44,false,10.906,0.5,118.941
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",206.45,0.0,103.622,0.594,102.678,104.567,false,102.828,0.992,10573.598
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",93.49,0.0,17.302,0.21,16.968,17.637,false,76.188,4.403,5804.611
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",154.07,0.0,13.332,0.13,13.125,13.54,false,140.738,10.556,19807.185
"true","[VERSIONSORT, IGNORECASE]",63.86,0.0,68.49,17.142,41.213,95.767,true,4.63,0.068,21.437
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",5.44,0.0,1.536,0.006,1.526,1.546,false,3.904,2.542,15.241
"false","[UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",22.12,0.0,1.537,0.004,1.53,1.544,false,20.583,13.392,423.66
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",12.29,0.0,17.172,0.223,16.817,17.527,false,4.882,0.284,23.834
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",46.84,0.0,1.539,0.005,1.53,1.547,false,45.301,29.435,2052.181
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",162.83,0.0,13.113,0.35,12.557,13.669,false,149.717,11.417,22415.18
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",221.62,0.0,13.408,0.374,12.812,14.003,false,208.212,15.529,43352.237
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",29.81,0.0,1.537,0.003,1.532,1.542,false,28.273,18.395,799.363
"true","[VERSIONSORT, UNIQUE]",83.25,0.0,81.945,11.224,64.086,99.805,true,1.305,0.016,1.703
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",67.54,0.0,1.537,0.004,1.531,1.543,false,66.003,42.943,4356.396
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.35,0.0,13.295,0.152,13.053,13.537,false,270.055,20.313,72929.703
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",125.14,0.0,17.5,0.141,17.277,17.724,false,107.64,6.151,11586.37
"false","[MONTHSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.52,0.0,1.539,0.006,1.53,1.548,false,0.019,0.012,0
"true","[VERSIONSORT, REVERSE]",73.97,0.0,68.613,17.888,40.149,97.077,true,5.357,0.078,28.697
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",4.74,0.0,17.874,0.261,17.46,18.289,false,13.134,0.735,172.502
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",200.36,0.0,13.209,0.14,12.987,13.432,false,187.151,14.168,35025.497
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",0.0,0.0,17.235,0.509,16.425,18.044,false,17.235,1,297.045
"false","[MONTHSORT, MERGE, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,17.485,0.395,16.857,18.114,false,17.485,1,305.725
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE]",12.78,0.0,28.533,1.058,26.85,30.217,false,15.753,0.552,248.157
"false","[IGNORELEADINGBLANKS, REVERSE, IGNORECASE]",55.02,0.0,40.675,0.587,39.741,41.609,false,14.345,0.353,205.779
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",29.81,0.0,1.534,0.008,1.522,1.546,false,28.276,18.433,799.532
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",6.08,0.0,1.54,0.006,1.53,1.55,false,4.54,2.948,20.612
"false","[MONTHSORT, NUMBERICSORT, DICTIONARYORDER]",7.52,0.0,3.631,0.118,3.444,3.818,false,3.889,1.071,15.124
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",67.54,0.0,1.538,0.007,1.526,1.549,false,66.002,42.914,4356.264
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",73.63,0.0,17.239,0.346,16.689,17.79,false,56.391,3.271,3179.945
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, IGNORECASE]",121.64,0.0,112.543,0.667,111.481,113.605,false,9.097,0.081,82.755
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER]",141.69,0.0,145.493,9.128,130.969,160.017,true,3.803,0.026,14.463
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, DICTIONARYORDER]",3.5,0.0,3.46,0.048,3.383,3.537,true,0.04,0.012,0.002
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",176.07,0.0,126.875,1.788,124.029,129.72,false,49.195,0.388,2420.148
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",25.47,0.0,1.53,0.008,1.518,1.543,false,23.94,15.647,573.124
"false","[MONTHSORT, VERSIONSORT, DICTIONARYORDER]",73.97,0.0,74.607,12.251,55.113,94.1,true,0.637,0.009,0.406
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",34.54,0.0,1.541,0.009,1.526,1.556,false,32.999,21.414,1088.934
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER]",84.46,0.0,49.895,0.346,49.344,50.445,false,34.565,0.693,1194.739
"false","[IGNORELEADINGBLANKS, UNIQUE, REVERSE]",52.98,0.0,50.666,0.842,49.327,52.006,false,2.314,0.046,5.355
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, IGNORECASE]",151.91,0.0,142.824,7.315,131.183,154.464,true,9.086,0.064,82.555
