measured,configuration,performance,std
false,"[A, C, D, E, J]",8.326,0.0
false,"[A, B, D, G, I]",8.334,0.0
false,"[A, B, C, H, I]",12.336,0.0
false,"[A, C, D, F, I]",9.33,0.0
false,"[A, B, C, G, J]",11.331,0.0
false,"[A, B, E, F, I]",8.332,0.0
false,"[A, B, D, F, J]",7.329,0.0
false,"[B, D, E, F, G]",8.428,0.0
false,"[B, C, E, F, H]",3.424,0.0
false,"[A, B, D, G, J]",7.43,0.0
false,"[A, B, C, H, J]",11.432,0.0
false,"[A, D, E, F, H]",10.433,0.0
false,"[B, C, D, G, H]",3.426,0.0
false,"[A, C, D, F, J]",8.426,0.0
false,"[A, B, E, F, J]",7.428,0.0
false,"[A, C, E, G, H]",9.431,0.0
false,"[A, B, E, G, I]",8.433,0.0
false,"[A, B, D, H, I]",8.435,0.0
false,"[A, B, F, G, H]",8.434,0.0
false,"[B, C, D, F, I]",3.424,0.0
false,"[B, C, D, E, J]",2.42,0.0
false,"[A, C, E, F, I]",9.429,0.0
false,"[A, C, D, G, I]",9.431,0.0
false,"[B, C, E, G, H]",3.525,0.0
false,"[C, D, E, F, G]",8.529,0.0
false,"[B, D, E, F, H]",8.529,0.0
false,"[A, C, D, H, I]",9.532,0.0
false,"[A, B, E, G, J]",7.529,0.0
false,"[A, D, E, G, H]",5.53,0.0
false,"[A, C, F, G, H]",9.531,0.0
false,"[A, B, D, H, J]",7.531,0.0
false,"[A, B, E, H, I]",8.534,0.0
false,"[B, C, E, F, I]",3.523,0.0
false,"[A, D, E, F, I]",10.532,0.0
false,"[A, B, C, I, J]",11.531,0.0
false,"[A, B, F, G, I]",8.533,0.0
false,"[B, C, D, F, J]",2.52,0.0
false,"[B, C, D, G, I]",3.525,0.0
false,"[A, C, E, G, I]",9.53,0.0
false,"[A, C, E, F, J]",8.525,0.0
false,"[A, C, D, G, J]",8.527,0.0
false,"[A, C, F, G, I]",9.63,0.0
false,"[C, D, E, F, H]",8.63,0.0
false,"[B, D, E, G, H]",3.626,0.0
false,"[A, B, E, H, J]",7.63,0.0
false,"[B, C, F, G, H]",3.625,0.0
false,"[A, D, F, G, H]",5.63,0.0
false,"[A, B, F, G, J]",7.629,0.0
false,"[B, D, E, F, I]",8.628,0.0
false,"[A, B, D, I, J]",7.63,0.0
false,"[A, C, E, G, J]",8.626,0.0
false,"[B, C, E, G, I]",3.624,0.0
false,"[B, C, D, G, J]",2.621,0.0
false,"[A, D, E, F, J]",9.628,0.0
false,"[A, C, D, H, J]",8.628,0.0
false,"[B, C, E, F, J]",2.619,0.0
false,"[A, D, E, G, I]",5.629,0.0
false,"[A, C, E, H, I]",9.631,0.0
false,"[A, B, F, H, I]",8.634,0.0
false,"[B, C, D, H, I]",3.626,0.0
false,"[B, D, E, G, I]",3.725,0.0
false,"[C, D, E, G, H]",3.727,0.0
false,"[A, D, E, G, J]",4.725,0.0
false,"[A, C, F, G, J]",8.726,0.0
false,"[B, D, F, G, H]",3.726,0.0
false,"[A, E, F, G, H]",5.729,0.0
false,"[A, C, F, H, I]",9.731,0.0
false,"[B, C, D, H, J]",2.722,0.0
false,"[C, D, E, F, I]",8.729,0.0
false,"[B, C, F, G, I]",3.724,0.0
false,"[A, B, F, H, J]",7.73,0.0
false,"[A, B, E, I, J]",7.729,0.0
false,"[B, D, E, F, J]",7.724,0.0
false,"[B, C, E, G, J]",2.72,0.0
false,"[A, D, F, G, I]",5.729,0.0
false,"[A, C, D, I, J]",8.727,0.0
false,"[B, C, E, H, I]",3.725,0.0
false,"[A, B, G, H, I]",8.735,0.0
false,"[A, C, E, H, J]",8.727,0.0
false,"[A, D, E, H, I]",5.73,0.0
false,"[B, E, F, G, H]",3.825,0.0
false,"[C, D, E, G, I]",3.826,0.0
false,"[C, D, F, G, H]",3.827,0.0
false,"[B, D, F, G, I]",3.825,0.0
false,"[B, C, E, H, J]",2.821,0.0
false,"[A, B, G, H, J]",7.831,0.0
false,"[A, E, F, G, I]",5.828,0.0
false,"[B, D, E, H, I]",3.826,0.0
false,"[B, C, F, H, I]",3.825,0.0
false,"[B, C, D, I, J]",2.821,0.0
false,"[A, D, F, H, I]",5.83,0.0
false,"[B, C, F, G, J]",2.82,0.0
false,"[A, C, E, I, J]",8.826,0.0
false,"[B, D, E, G, J]",2.821,0.0
false,"[A, C, F, H, J]",8.827,0.0
false,"[A, B, F, I, J]",7.829,0.0
false,"[A, C, G, H, I]",9.832,0.0
false,"[A, D, F, G, J]",4.825,0.0
false,"[C, D, E, F, J]",7.825,0.0
false,"[A, D, E, H, J]",4.826,0.0
false,"[C, D, E, H, I]",3.927,0.0
false,"[B, E, F, G, I]",3.924,0.0
false,"[C, E, F, G, H]",3.926,0.0
false,"[C, D, F, G, I]",3.926,0.0
false,"[A, E, F, G, J]",4.924,0.0
false,"[B, D, E, H, J]",2.922,0.0
false,"[A, D, F, H, J]",4.926,0.0
false,"[A, C, G, H, J]",8.928,0.0
false,"[B, D, F, H, I]",3.926,0.0
false,"[A, B, G, I, J]",7.93,0.0
false,"[B, D, F, G, J]",2.921,0.0
false,"[A, C, F, I, J]",8.926,0.0
false,"[A, E, F, H, I]",5.929,0.0
false,"[A, D, E, I, J]",4.925,0.0
false,"[B, C, G, H, I]",3.926,0.0
false,"[B, C, F, H, J]",2.921,0.0
false,"[B, C, E, I, J]",2.92,0.0
false,"[A, D, G, H, I]",5.931,0.0
false,"[C, D, E, G, J]",2.922,0.0
false,"[C, E, F, G, I]",4.025,0.0
false,"[D, E, F, G, H]",9.031,0.0
false,"[C, D, F, H, I]",4.027,0.0
false,"[A, E, F, H, J]",5.025,0.0
false,"[B, C, F, I, J]",3.02,0.0
false,"[B, E, F, H, I]",4.025,0.0
false,"[B, D, G, H, I]",4.027,0.0
false,"[A, D, F, I, J]",5.025,0.0
false,"[A, D, G, H, J]",5.027,0.0
false,"[A, E, G, H, I]",6.03,0.0
false,"[C, D, F, G, J]",3.022,0.0
false,"[B, E, F, G, J]",3.02,0.0
false,"[B, D, F, H, J]",3.022,0.0
false,"[B, D, E, I, J]",3.021,0.0
false,"[A, B, H, I, J]",8.031,0.0
false,"[C, D, E, H, J]",3.023,0.0
false,"[B, C, G, H, J]",3.022,0.0
false,"[A, C, G, I, J]",9.027,0.0
false,"[C, E, F, H, I]",4.126,0.0
false,"[D, E, F, G, I]",9.13,0.0
false,"[C, D, G, H, I]",4.128,0.0
false,"[B, E, G, H, I]",4.126,0.0
false,"[A, F, G, H, I]",6.13,0.0
false,"[A, E, F, I, J]",5.124,0.0
false,"[A, D, G, I, J]",5.126,0.0
false,"[A, C, H, I, J]",9.128,0.0
false,"[B, D, F, I, J]",3.121,0.0
false,"[C, E, F, G, J]",3.121,0.0
false,"[B, C, G, I, J]",3.121,0.0
false,"[C, D, E, I, J]",3.122,0.0
false,"[C, D, F, H, J]",3.123,0.0
false,"[A, E, G, H, J]",5.126,0.0
false,"[B, E, F, H, J]",3.121,0.0
false,"[B, D, G, H, J]",3.123,0.0
false,"[B, F, G, H, I]",4.226,0.0
false,"[D, E, F, H, I]",9.231,0.0
false,"[C, E, G, H, I]",4.227,0.0
false,"[A, E, G, I, J]",5.225,0.0
false,"[A, D, H, I, J]",5.227,0.0
false,"[D, E, F, G, J]",8.226,0.0
false,"[C, E, F, H, J]",3.222,0.0
false,"[C, D, G, H, J]",3.224,0.0
false,"[B, E, G, H, J]",3.222,0.0
false,"[A, F, G, H, J]",5.226,0.0
false,"[B, C, H, I, J]",3.222,0.0
false,"[C, D, F, I, J]",3.222,0.0
false,"[B, E, F, I, J]",3.22,0.0
false,"[B, D, G, I, J]",3.222,0.0
false,"[D, E, G, H, I]",4.328,0.0
false,"[C, F, G, H, I]",4.327,0.0
false,"[D, E, F, H, J]",8.327,0.0
false,"[A, E, H, I, J]",5.326,0.0
false,"[B, D, H, I, J]",3.323,0.0
false,"[C, E, G, H, J]",3.323,0.0
false,"[B, F, G, H, J]",3.322,0.0
false,"[C, E, F, I, J]",3.321,0.0
false,"[C, D, G, I, J]",3.323,0.0
false,"[B, E, G, I, J]",3.321,0.0
false,"[A, F, G, I, J]",5.325,0.0
false,"[C, E, G, I, J]",3.422,0.0
false,"[D, F, G, H, I]",4.428,0.0
false,"[D, E, G, H, J]",3.424,0.0
false,"[C, F, G, H, J]",3.423,0.0
false,"[D, E, F, I, J]",8.426,0.0
false,"[B, F, G, I, J]",3.421,0.0
false,"[C, D, H, I, J]",3.424,0.0
false,"[B, E, H, I, J]",3.422,0.0
false,"[A, F, H, I, J]",5.426,0.0
false,"[E, F, G, H, I]",4.527,0.0
false,"[D, F, G, H, J]",3.524,0.0
false,"[D, E, G, I, J]",3.523,0.0
false,"[C, F, G, I, J]",3.522,0.0
false,"[C, E, H, I, J]",3.523,0.0
false,"[B, F, H, I, J]",3.522,0.0
false,"[A, G, H, I, J]",5.527,0.0
false,"[E, F, G, H, J]",3.623,0.0
false,"[D, F, G, I, J]",3.623,0.0
false,"[D, E, H, I, J]",3.624,0.0
false,"[C, F, H, I, J]",3.623,0.0
false,"[B, G, H, I, J]",3.623,0.0
false,"[E, F, G, I, J]",3.722,0.0
false,"[D, F, H, I, J]",3.724,0.0
false,"[C, G, H, I, J]",3.724,0.0
false,"[E, F, H, I, J]",3.823,0.0
false,"[D, G, H, I, J]",3.825,0.0
false,"[E, G, H, I, J]",3.924,0.0
false,"[F, G, H, I, J]",4.024,0.0
false,"[A, B, C, D, E, F]",17.141,0.0
false,"[A, B, C, D, E, G]",12.238,0.0
false,"[A, B, C, D, F, G]",12.338,0.0
false,"[A, B, C, D, E, H]",12.339,0.0
false,"[A, B, C, E, F, G]",12.437,0.0
false,"[A, B, C, D, F, H]",12.439,0.0
false,"[A, B, C, D, E, I]",12.438,0.0
false,"[A, B, D, E, F, G]",13.54,0.0
false,"[A, B, C, E, F, H]",12.538,0.0
false,"[A, B, C, D, G, H]",12.54,0.0
false,"[A, B, C, D, F, I]",12.538,0.0
false,"[A, B, C, D, E, J]",11.534,0.0
false,"[A, C, D, E, F, G]",14.637,0.0
false,"[A, B, D, E, F, H]",13.641,0.0
false,"[A, B, C, E, G, H]",12.639,0.0
false,"[A, B, C, E, F, I]",12.637,0.0
false,"[A, B, C, D, G, I]",12.639,0.0
false,"[A, B, C, D, F, J]",11.634,0.0
false,"[A, C, D, E, F, H]",14.738,0.0
false,"[B, C, D, E, F, G]",8.731,0.0
false,"[A, B, D, E, G, H]",8.738,0.0
